name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
scc,24,男,,,,,,,,,
,,,597.0,4,4.0,"[""circle"",""triangle_1""]",circle,True,"[{""x"":979,""y"":307,""t"":5},{""x"":1036,""y"":454,""t"":45},{""x"":1134,""y"":474,""t"":74},{""x"":1181,""y"":602,""t"":107},{""x"":1220,""y"":689,""t"":149},{""x"":1241,""y"":687,""t"":177},{""x"":1231,""y"":565,""t"":208},{""x"":1260,""y"":639,""t"":248},{""x"":1250,""y"":570,""t"":275},{""x"":1227,""y"":493,""t"":310},{""x"":1211,""y"":474,""t"":344},{""x"":1181,""y"":448,""t"":378},{""x"":1142,""y"":455,""t"":425},{""x"":1154,""y"":457,""t"":449},{""x"":1116,""y"":453,""t"":480},{""x"":1138,""y"":481,""t"":521},{""x"":1118,""y"":545,""t"":545},{""x"":1133,""y"":511,""t"":582},{""x"":1175,""y"":618,""t"":616},{""x"":1177,""y"":697,""t"":665},{""x"":1214,""y"":772,""t"":692},{""x"":1237,""y"":822,""t"":718},{""x"":1272,""y"":867,""t"":762},{""x"":1286,""y"":919,""t"":786},{""x"":1325,""y"":890,""t"":830},{""x"":1345,""y"":815,""t"":858},{""x"":1369,""y"":797,""t"":888},{""x"":1339,""y"":774,""t"":930},{""x"":1352,""y"":731,""t"":956},{""x"":1282,""y"":719,""t"":1001},{""x"":1230,""y"":653,""t"":1025},{""x"":1177,""y"":660,""t"":1058},{""x"":1139,""y"":670,""t"":1103},{""x"":1217,""y"":659,""t"":1132},{""x"":1171,""y"":663,""t"":1160},{""x"":1126,""y"":691,""t"":1204},{""x"":1132,""y"":631,""t"":1232},{""x"":1168,""y"":661,""t"":1262},{""x"":1190,""y"":684,""t"":1302},{""x"":1255,""y"":711,""t"":1330},{""x"":1286,""y"":727,""t"":1372},{""x"":1294,""y"":731,""t"":1398},{""x"":1273,""y"":720,""t"":1447},{""x"":1312,""y"":696,""t"":1473},{""x"":1308,""y"":699,""t"":1500},{""x"":1245,""y"":678,""t"":1543},{""x"":1284,""y"":609,""t"":1570},{""x"":1317,""y"":614,""t"":1602},{""x"":1262,""y"":656,""t"":1639},{""x"":1276,""y"":632,""t"":1670},{""x"":1273,""y"":614,""t"":1703},{""x"":1270,""y"":599,""t"":1747},{""x"":1269,""y"":567,""t"":1772},{""x"":1268,""y"":434,""t"":1812},{""x"":1294,""y"":469,""t"":1840},{""x"":1278,""y"":447,""t"":1879},{""x"":1263,""y"":432,""t"":1906},{""x"":1239,""y"":453,""t"":1943},{""x"":1243,""y"":506,""t"":1975}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,457.0,4,4.0,"[""rect"",""triangle_1""]",rect,True,"[{""x"":1229,""y"":467,""t"":5},{""x"":1167,""y"":421,""t"":40},{""x"":1091,""y"":380,""t"":85},{""x"":1047,""y"":353,""t"":114},{""x"":1018,""y"":399,""t"":140},{""x"":978,""y"":375,""t"":184},{""x"":904,""y"":320,""t"":214},{""x"":888,""y"":220,""t"":242},{""x"":860,""y"":166,""t"":285},{""x"":873,""y"":254,""t"":309},{""x"":887,""y"":261,""t"":355},{""x"":877,""y"":370,""t"":382},{""x"":858,""y"":339,""t"":413},{""x"":837,""y"":347,""t"":457},{""x"":831,""y"":264,""t"":484},{""x"":829,""y"":260,""t"":514},{""x"":853,""y"":611,""t"":555},{""x"":875,""y"":910,""t"":579},{""x"":863,""y"":1503,""t"":622},{""x"":814,""y"":1951,""t"":650},{""x"":791,""y"":2327,""t"":687},{""x"":820,""y"":2419,""t"":719},{""x"":904,""y"":2260,""t"":760},{""x"":933,""y"":1955,""t"":787},{""x"":953,""y"":1640,""t"":820},{""x"":957,""y"":1335,""t"":858},{""x"":941,""y"":1029,""t"":888},{""x"":918,""y"":685,""t"":922},{""x"":927,""y"":982,""t"":972},{""x"":948,""y"":1256,""t"":996},{""x"":962,""y"":1499,""t"":1022},{""x"":981,""y"":1527,""t"":1065},{""x"":978,""y"":1313,""t"":1092},{""x"":954,""y"":980,""t"":1130},{""x"":933,""y"":697,""t"":1158},{""x"":903,""y"":521,""t"":1195},{""x"":905,""y"":394,""t"":1244},{""x"":908,""y"":321,""t"":1268},{""x"":862,""y"":164,""t"":1297},{""x"":858,""y"":43,""t"":1339},{""x"":830,""y"":66,""t"":1368},{""x"":809,""y"":8,""t"":1397},{""x"":792,""y"":-31,""t"":1431},{""x"":796,""y"":-53,""t"":1466},{""x"":833,""y"":-64,""t"":1516},{""x"":822,""y"":51,""t"":1534},{""x"":830,""y"":90,""t"":1580},{""x"":820,""y"":103,""t"":1607},{""x"":826,""y"":77,""t"":1635},{""x"":844,""y"":14,""t"":1678},{""x"":860,""y"":7,""t"":1704},{""x"":871,""y"":36,""t"":1747},{""x"":908,""y"":108,""t"":1772},{""x"":939,""y"":150,""t"":1812},{""x"":995,""y"":242,""t"":1841},{""x"":1011,""y"":259,""t"":1884},{""x"":1030,""y"":241,""t"":1911},{""x"":1064,""y"":312,""t"":1942},{""x"":1054,""y"":380,""t"":1982}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,502.0,6,6.0,"[""rect_1"",""triangle""]",triangle,True,"[{""x"":1072,""y"":437,""t"":4},{""x"":1084,""y"":440,""t"":40},{""x"":1067,""y"":530,""t"":81},{""x"":1117,""y"":590,""t"":110},{""x"":1127,""y"":571,""t"":139},{""x"":1124,""y"":577,""t"":181},{""x"":1152,""y"":567,""t"":208},{""x"":1180,""y"":631,""t"":249},{""x"":1177,""y"":644,""t"":276},{""x"":1187,""y"":628,""t"":313},{""x"":1178,""y"":625,""t"":344},{""x"":1147,""y"":637,""t"":397},{""x"":1100,""y"":606,""t"":422},{""x"":1053,""y"":586,""t"":451},{""x"":1018,""y"":547,""t"":478},{""x"":995,""y"":468,""t"":521},{""x"":977,""y"":402,""t"":545},{""x"":982,""y"":874,""t"":585},{""x"":977,""y"":1322,""t"":614},{""x"":915,""y"":1811,""t"":666},{""x"":935,""y"":2107,""t"":692},{""x"":994,""y"":2050,""t"":718},{""x"":1110,""y"":1984,""t"":763},{""x"":1123,""y"":1702,""t"":786},{""x"":1104,""y"":1365,""t"":830},{""x"":1086,""y"":1148,""t"":855},{""x"":1069,""y"":964,""t"":886},{""x"":1049,""y"":1194,""t"":939},{""x"":976,""y"":1614,""t"":962},{""x"":906,""y"":1970,""t"":990},{""x"":940,""y"":1965,""t"":1034},{""x"":1017,""y"":1832,""t"":1058},{""x"":1110,""y"":1658,""t"":1100},{""x"":1179,""y"":1502,""t"":1126},{""x"":1154,""y"":1272,""t"":1171},{""x"":1119,""y"":1078,""t"":1195},{""x"":1115,""y"":890,""t"":1234},{""x"":1097,""y"":711,""t"":1263},{""x"":1090,""y"":608,""t"":1306},{""x"":1105,""y"":507,""t"":1330},{""x"":1079,""y"":415,""t"":1373},{""x"":1076,""y"":310,""t"":1400},{""x"":1072,""y"":312,""t"":1432},{""x"":1077,""y"":286,""t"":1473},{""x"":1080,""y"":312,""t"":1500},{""x"":1080,""y"":323,""t"":1539},{""x"":1068,""y"":301,""t"":1568},{""x"":1048,""y"":315,""t"":1609},{""x"":1031,""y"":331,""t"":1633},{""x"":1028,""y"":266,""t"":1675},{""x"":996,""y"":290,""t"":1704},{""x"":1003,""y"":309,""t"":1746},{""x"":992,""y"":293,""t"":1772},{""x"":1004,""y"":333,""t"":1815},{""x"":1022,""y"":304,""t"":1842},{""x"":1013,""y"":295,""t"":1873},{""x"":1007,""y"":262,""t"":1913},{""x"":979,""y"":239,""t"":1941},{""x"":949,""y"":272,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,444.0,4,4.0,"[""rect_1"",""circle""]",rect_1,True,"[{""x"":907,""y"":366,""t"":5},{""x"":943,""y"":267,""t"":43},{""x"":976,""y"":181,""t"":69},{""x"":1003,""y"":154,""t"":106},{""x"":1011,""y"":300,""t"":162},{""x"":987,""y"":455,""t"":176},{""x"":982,""y"":461,""t"":209},{""x"":984,""y"":463,""t"":247},{""x"":969,""y"":487,""t"":276},{""x"":958,""y"":505,""t"":311},{""x"":954,""y"":475,""t"":344},{""x"":932,""y"":435,""t"":395},{""x"":928,""y"":380,""t"":419},{""x"":897,""y"":315,""t"":445},{""x"":899,""y"":329,""t"":490},{""x"":893,""y"":356,""t"":518},{""x"":892,""y"":418,""t"":548},{""x"":889,""y"":355,""t"":588},{""x"":868,""y"":392,""t"":615},{""x"":904,""y"":547,""t"":663},{""x"":893,""y"":1113,""t"":690},{""x"":885,""y"":1561,""t"":718},{""x"":936,""y"":1858,""t"":763},{""x"":978,""y"":2010,""t"":790},{""x"":1050,""y"":1808,""t"":820},{""x"":1041,""y"":1622,""t"":865},{""x"":1020,""y"":1384,""t"":892},{""x"":987,""y"":1178,""t"":922},{""x"":931,""y"":926,""t"":963},{""x"":942,""y"":861,""t"":990},{""x"":986,""y"":1158,""t"":1031},{""x"":979,""y"":1564,""t"":1058},{""x"":992,""y"":1704,""t"":1102},{""x"":1024,""y"":1632,""t"":1125},{""x"":1032,""y"":1410,""t"":1169},{""x"":1045,""y"":1268,""t"":1194},{""x"":1030,""y"":944,""t"":1233},{""x"":1019,""y"":692,""t"":1262},{""x"":1009,""y"":552,""t"":1301},{""x"":986,""y"":477,""t"":1330},{""x"":956,""y"":439,""t"":1369},{""x"":912,""y"":415,""t"":1398},{""x"":886,""y"":424,""t"":1432},{""x"":824,""y"":362,""t"":1465},{""x"":773,""y"":316,""t"":1506},{""x"":740,""y"":282,""t"":1534},{""x"":746,""y"":285,""t"":1575},{""x"":750,""y"":266,""t"":1602},{""x"":779,""y"":252,""t"":1640},{""x"":802,""y"":260,""t"":1671},{""x"":817,""y"":483,""t"":1705},{""x"":840,""y"":1098,""t"":1737},{""x"":911,""y"":1442,""t"":1786},{""x"":970,""y"":1609,""t"":1809},{""x"":1027,""y"":1653,""t"":1840},{""x"":1040,""y"":1540,""t"":1884},{""x"":1048,""y"":1430,""t"":1906},{""x"":1028,""y"":1262,""t"":1945},{""x"":1004,""y"":1067,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,973.0,5,5.0,"[""triangle"",""ring_1""]",rect_1,True,"[{""x"":1008,""y"":895,""t"":4},{""x"":1001,""y"":758,""t"":39},{""x"":978,""y"":677,""t"":73},{""x"":962,""y"":522,""t"":123},{""x"":942,""y"":373,""t"":142},{""x"":927,""y"":297,""t"":172},{""x"":920,""y"":274,""t"":215},{""x"":911,""y"":189,""t"":242},{""x"":891,""y"":155,""t"":281},{""x"":904,""y"":244,""t"":310},{""x"":931,""y"":203,""t"":345},{""x"":943,""y"":197,""t"":388},{""x"":934,""y"":332,""t"":411},{""x"":926,""y"":868,""t"":449},{""x"":892,""y"":1493,""t"":480},{""x"":894,""y"":1887,""t"":520},{""x"":936,""y"":2016,""t"":548},{""x"":980,""y"":2112,""t"":582},{""x"":1060,""y"":2061,""t"":616},{""x"":1048,""y"":1707,""t"":649},{""x"":1023,""y"":1348,""t"":698},{""x"":1018,""y"":980,""t"":722},{""x"":995,""y"":630,""t"":752},{""x"":994,""y"":548,""t"":794},{""x"":1007,""y"":925,""t"":820},{""x"":942,""y"":1490,""t"":858},{""x"":926,""y"":1805,""t"":889},{""x"":945,""y"":1939,""t"":937},{""x"":1081,""y"":1833,""t"":964},{""x"":1120,""y"":1588,""t"":989},{""x"":1112,""y"":1312,""t"":1037},{""x"":1109,""y"":1089,""t"":1064},{""x"":1073,""y"":902,""t"":1092},{""x"":1043,""y"":624,""t"":1137},{""x"":1015,""y"":499,""t"":1161},{""x"":1018,""y"":338,""t"":1194},{""x"":1014,""y"":268,""t"":1238},{""x"":1002,""y"":231,""t"":1262},{""x"":1031,""y"":319,""t"":1305},{""x"":1077,""y"":791,""t"":1332},{""x"":997,""y"":1430,""t"":1364},{""x"":985,""y"":1906,""t"":1406},{""x"":1020,""y"":2085,""t"":1431},{""x"":1099,""y"":2022,""t"":1472},{""x"":1172,""y"":2001,""t"":1500},{""x"":1199,""y"":1751,""t"":1538},{""x"":1194,""y"":1403,""t"":1567},{""x"":1138,""y"":1167,""t"":1609},{""x"":1113,""y"":905,""t"":1634},{""x"":1064,""y"":718,""t"":1673},{""x"":1031,""y"":549,""t"":1704},{""x"":1004,""y"":449,""t"":1744},{""x"":970,""y"":335,""t"":1772},{""x"":932,""y"":249,""t"":1810},{""x"":911,""y"":195,""t"":1839},{""x"":900,""y"":118,""t"":1881},{""x"":882,""y"":14,""t"":1909},{""x"":910,""y"":-57,""t"":1945},{""x"":895,""y"":-37,""t"":1975}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,677.0,5,5.0,"[""rect_1"",""circle""]",triangle_1,True,"[{""x"":929,""y"":2,""t"":4},{""x"":918,""y"":72,""t"":46},{""x"":914,""y"":148,""t"":74},{""x"":962,""y"":181,""t"":120},{""x"":957,""y"":150,""t"":145},{""x"":981,""y"":163,""t"":174},{""x"":997,""y"":147,""t"":218},{""x"":998,""y"":156,""t"":242},{""x"":1016,""y"":228,""t"":285},{""x"":1022,""y"":244,""t"":313},{""x"":1038,""y"":175,""t"":344},{""x"":1039,""y"":232,""t"":384},{""x"":1035,""y"":255,""t"":412},{""x"":1030,""y"":280,""t"":453},{""x"":1021,""y"":313,""t"":480},{""x"":1005,""y"":370,""t"":522},{""x"":1074,""y"":700,""t"":549},{""x"":1047,""y"":1289,""t"":586},{""x"":1001,""y"":1845,""t"":614},{""x"":1072,""y"":1930,""t"":651},{""x"":1136,""y"":2033,""t"":691},{""x"":1142,""y"":1887,""t"":718},{""x"":1126,""y"":1681,""t"":762},{""x"":1102,""y"":1430,""t"":786},{""x"":1096,""y"":1218,""t"":827},{""x"":1085,""y"":994,""t"":854},{""x"":1070,""y"":1336,""t"":891},{""x"":1059,""y"":1638,""t"":920},{""x"":1125,""y"":1623,""t"":972},{""x"":1182,""y"":1603,""t"":990},{""x"":1158,""y"":1382,""t"":1036},{""x"":1115,""y"":1116,""t"":1064},{""x"":1078,""y"":891,""t"":1091},{""x"":1066,""y"":799,""t"":1130},{""x"":1050,""y"":612,""t"":1160},{""x"":1039,""y"":530,""t"":1195},{""x"":1027,""y"":403,""t"":1240},{""x"":1088,""y"":248,""t"":1263},{""x"":1099,""y"":113,""t"":1296},{""x"":1101,""y"":5,""t"":1340},{""x"":1113,""y"":-84,""t"":1363},{""x"":1105,""y"":-129,""t"":1406},{""x"":1090,""y"":-106,""t"":1433},{""x"":1067,""y"":-68,""t"":1477},{""x"":1032,""y"":-32,""t"":1503},{""x"":1055,""y"":40,""t"":1535},{""x"":1011,""y"":100,""t"":1579},{""x"":958,""y"":145,""t"":1603},{""x"":965,""y"":147,""t"":1636},{""x"":948,""y"":221,""t"":1678},{""x"":930,""y"":324,""t"":1705},{""x"":935,""y"":319,""t"":1741},{""x"":932,""y"":329,""t"":1772},{""x"":930,""y"":354,""t"":1815},{""x"":944,""y"":374,""t"":1841},{""x"":970,""y"":306,""t"":1875},{""x"":985,""y"":209,""t"":1917},{""x"":1008,""y"":302,""t"":1944},{""x"":997,""y"":336,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,660.0,5,5.0,"[""rect_1"",""circle""]",triangle,True,"[{""x"":980,""y"":336,""t"":5},{""x"":935,""y"":415,""t"":42},{""x"":957,""y"":418,""t"":72},{""x"":965,""y"":473,""t"":107},{""x"":950,""y"":385,""t"":156},{""x"":938,""y"":308,""t"":175},{""x"":923,""y"":324,""t"":221},{""x"":932,""y"":350,""t"":250},{""x"":929,""y"":395,""t"":275},{""x"":953,""y"":360,""t"":319},{""x"":1036,""y"":695,""t"":347},{""x"":1119,""y"":1023,""t"":375},{""x"":1042,""y"":1652,""t"":426},{""x"":1071,""y"":1913,""t"":453},{""x"":1100,""y"":1967,""t"":482},{""x"":1142,""y"":1791,""t"":515},{""x"":1082,""y"":1558,""t"":556},{""x"":1033,""y"":1375,""t"":583},{""x"":1010,""y"":1127,""t"":616},{""x"":977,""y"":864,""t"":656},{""x"":973,""y"":786,""t"":683},{""x"":939,""y"":1211,""t"":723},{""x"":884,""y"":1700,""t"":752},{""x"":906,""y"":1887,""t"":796},{""x"":969,""y"":1897,""t"":823},{""x"":1052,""y"":1690,""t"":853},{""x"":1035,""y"":1476,""t"":892},{""x"":1038,""y"":1201,""t"":923},{""x"":1025,""y"":911,""t"":962},{""x"":1024,""y"":679,""t"":990},{""x"":1000,""y"":559,""t"":1034},{""x"":976,""y"":426,""t"":1061},{""x"":962,""y"":304,""t"":1091},{""x"":928,""y"":238,""t"":1143},{""x"":915,""y"":220,""t"":1168},{""x"":922,""y"":215,""t"":1194},{""x"":983,""y"":507,""t"":1242},{""x"":1035,""y"":764,""t"":1263},{""x"":1052,""y"":1250,""t"":1296},{""x"":1004,""y"":1763,""t"":1338},{""x"":1023,""y"":1941,""t"":1365},{""x"":1119,""y"":1846,""t"":1398},{""x"":1097,""y"":1628,""t"":1435},{""x"":1073,""y"":1363,""t"":1463},{""x"":1038,""y"":1155,""t"":1516},{""x"":1007,""y"":975,""t"":1531},{""x"":999,""y"":837,""t"":1571},{""x"":961,""y"":667,""t"":1602},{""x"":935,""y"":557,""t"":1642},{""x"":914,""y"":472,""t"":1668},{""x"":908,""y"":394,""t"":1706},{""x"":900,""y"":336,""t"":1737},{""x"":957,""y"":355,""t"":1788},{""x"":939,""y"":262,""t"":1806},{""x"":958,""y"":231,""t"":1852},{""x"":956,""y"":219,""t"":1876},{""x"":934,""y"":244,""t"":1908},{""x"":907,""y"":295,""t"":1947},{""x"":930,""y"":311,""t"":1974}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,492.0,4,4.0,"[""ring_1"",""rect""]",ring_1,True,"[{""x"":971,""y"":369,""t"":5},{""x"":991,""y"":324,""t"":38},{""x"":1021,""y"":340,""t"":74},{""x"":1009,""y"":314,""t"":106},{""x"":1005,""y"":287,""t"":156},{""x"":1019,""y"":506,""t"":179},{""x"":1006,""y"":1010,""t"":208},{""x"":1023,""y"":1537,""t"":252},{""x"":1065,""y"":1761,""t"":275},{""x"":1117,""y"":1829,""t"":317},{""x"":1082,""y"":1652,""t"":345},{""x"":1017,""y"":1462,""t"":378},{""x"":958,""y"":1207,""t"":427},{""x"":950,""y"":1007,""t"":451},{""x"":934,""y"":886,""t"":480},{""x"":907,""y"":743,""t"":524},{""x"":904,""y"":634,""t"":549},{""x"":959,""y"":943,""t"":593},{""x"":910,""y"":1457,""t"":620},{""x"":885,""y"":1968,""t"":649},{""x"":911,""y"":2166,""t"":691},{""x"":949,""y"":2227,""t"":718},{""x"":1065,""y"":2071,""t"":759},{""x"":1059,""y"":1782,""t"":787},{""x"":1040,""y"":1535,""t"":831},{""x"":997,""y"":1291,""t"":858},{""x"":956,""y"":1073,""t"":888},{""x"":933,""y"":843,""t"":927},{""x"":939,""y"":583,""t"":956},{""x"":916,""y"":421,""t"":999},{""x"":886,""y"":327,""t"":1025},{""x"":883,""y"":277,""t"":1063},{""x"":890,""y"":157,""t"":1093},{""x"":897,""y"":95,""t"":1129},{""x"":908,""y"":17,""t"":1158},{""x"":921,""y"":27,""t"":1203},{""x"":903,""y"":83,""t"":1228},{""x"":921,""y"":45,""t"":1271},{""x"":964,""y"":93,""t"":1298},{""x"":960,""y"":128,""t"":1330},{""x"":968,""y"":204,""t"":1370},{""x"":962,""y"":254,""t"":1397},{""x"":981,""y"":261,""t"":1434},{""x"":1003,""y"":281,""t"":1466},{""x"":1027,""y"":285,""t"":1515},{""x"":1022,""y"":311,""t"":1541},{""x"":1016,""y"":333,""t"":1565},{""x"":1044,""y"":322,""t"":1609},{""x"":1038,""y"":364,""t"":1636},{""x"":996,""y"":384,""t"":1673},{""x"":960,""y"":399,""t"":1702},{""x"":1009,""y"":431,""t"":1738},{""x"":959,""y"":424,""t"":1787},{""x"":942,""y"":387,""t"":1815},{""x"":933,""y"":416,""t"":1841},{""x"":927,""y"":419,""t"":1874},{""x"":939,""y"":440,""t"":1915},{""x"":1021,""y"":766,""t"":1942},{""x"":970,""y"":1383,""t"":1978}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,897.0,4,4.0,"[""triangle"",""ring_1""]",triangle,True,"[{""x"":956,""y"":1191,""t"":5},{""x"":939,""y"":982,""t"":42},{""x"":960,""y"":806,""t"":72},{""x"":999,""y"":669,""t"":123},{""x"":1053,""y"":447,""t"":148},{""x"":1117,""y"":330,""t"":175},{""x"":1144,""y"":318,""t"":226},{""x"":1166,""y"":313,""t"":245},{""x"":1174,""y"":337,""t"":275},{""x"":1147,""y"":303,""t"":327},{""x"":1207,""y"":297,""t"":345},{""x"":1156,""y"":403,""t"":385},{""x"":1179,""y"":686,""t"":411},{""x"":1119,""y"":1210,""t"":453},{""x"":1017,""y"":1830,""t"":480},{""x"":1032,""y"":2097,""t"":523},{""x"":1038,""y"":2108,""t"":548},{""x"":1055,""y"":1936,""t"":592},{""x"":1024,""y"":1740,""t"":619},{""x"":984,""y"":1483,""t"":650},{""x"":956,""y"":1248,""t"":691},{""x"":927,""y"":998,""t"":719},{""x"":898,""y"":795,""t"":752},{""x"":928,""y"":821,""t"":795},{""x"":889,""y"":1284,""t"":821},{""x"":857,""y"":1751,""t"":854},{""x"":882,""y"":1947,""t"":891},{""x"":942,""y"":1964,""t"":922},{""x"":948,""y"":1718,""t"":955},{""x"":951,""y"":1473,""t"":992},{""x"":954,""y"":1227,""t"":1024},{""x"":953,""y"":981,""t"":1067},{""x"":961,""y"":799,""t"":1092},{""x"":969,""y"":606,""t"":1131},{""x"":975,""y"":451,""t"":1158},{""x"":981,""y"":330,""t"":1195},{""x"":969,""y"":233,""t"":1227},{""x"":974,""y"":189,""t"":1277},{""x"":988,""y"":123,""t"":1301},{""x"":991,""y"":70,""t"":1329},{""x"":1001,""y"":77,""t"":1373},{""x"":1010,""y"":93,""t"":1395},{""x"":1039,""y"":105,""t"":1435},{""x"":1000,""y"":89,""t"":1466},{""x"":1069,""y"":11,""t"":1500},{""x"":1113,""y"":-18,""t"":1549},{""x"":1152,""y"":-36,""t"":1573},{""x"":1193,""y"":7,""t"":1602},{""x"":1220,""y"":72,""t"":1645},{""x"":1151,""y"":165,""t"":1669},{""x"":1084,""y"":290,""t"":1712},{""x"":1080,""y"":326,""t"":1737},{""x"":1073,""y"":305,""t"":1776},{""x"":1117,""y"":299,""t"":1806},{""x"":1075,""y"":234,""t"":1854},{""x"":1058,""y"":224,""t"":1878},{""x"":1022,""y"":200,""t"":1908},{""x"":979,""y"":199,""t"":1948},{""x"":954,""y"":247,""t"":1976}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
