name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
lisuya,23,男,,,,,,,,,
,,,576.0,5,5.0,"[""blue"",""red""]",green,True,"[{""x"":619,""y"":544,""t"":1},{""x"":692,""y"":543,""t"":40},{""x"":750,""y"":545,""t"":70},{""x"":815,""y"":526,""t"":105},{""x"":852,""y"":516,""t"":137},{""x"":904,""y"":516,""t"":171},{""x"":944,""y"":517,""t"":205},{""x"":993,""y"":537,""t"":239},{""x"":1003,""y"":567,""t"":272},{""x"":1018,""y"":575,""t"":309},{""x"":1036,""y"":614,""t"":342},{""x"":965,""y"":649,""t"":389},{""x"":871,""y"":688,""t"":415},{""x"":813,""y"":695,""t"":444},{""x"":740,""y"":691,""t"":484},{""x"":640,""y"":695,""t"":511},{""x"":619,""y"":688,""t"":547},{""x"":596,""y"":676,""t"":578},{""x"":550,""y"":656,""t"":628},{""x"":492,""y"":624,""t"":653},{""x"":447,""y"":597,""t"":683},{""x"":468,""y"":595,""t"":715},{""x"":490,""y"":594,""t"":753},{""x"":445,""y"":570,""t"":783},{""x"":461,""y"":595,""t"":824},{""x"":487,""y"":622,""t"":860},{""x"":634,""y"":628,""t"":899},{""x"":742,""y"":622,""t"":920},{""x"":834,""y"":603,""t"":955},{""x"":908,""y"":584,""t"":987},{""x"":991,""y"":613,""t"":1025},{""x"":1042,""y"":628,""t"":1056},{""x"":1117,""y"":648,""t"":1090},{""x"":1209,""y"":658,""t"":1133},{""x"":1281,""y"":667,""t"":1160},{""x"":1364,""y"":661,""t"":1196},{""x"":1406,""y"":651,""t"":1227},{""x"":1457,""y"":644,""t"":1260},{""x"":1503,""y"":625,""t"":1304},{""x"":1545,""y"":601,""t"":1333},{""x"":1583,""y"":594,""t"":1368},{""x"":1620,""y"":602,""t"":1395},{""x"":1628,""y"":602,""t"":1431},{""x"":1648,""y"":621,""t"":1463},{""x"":1624,""y"":602,""t"":1510},{""x"":1608,""y"":617,""t"":1539},{""x"":1621,""y"":618,""t"":1571},{""x"":1606,""y"":623,""t"":1604},{""x"":1604,""y"":629,""t"":1633},{""x"":1597,""y"":638,""t"":1669},{""x"":1588,""y"":648,""t"":1713},{""x"":1585,""y"":638,""t"":1747},{""x"":1581,""y"":629,""t"":1776},{""x"":1539,""y"":611,""t"":1806},{""x"":1507,""y"":605,""t"":1837},{""x"":1461,""y"":608,""t"":1886},{""x"":1393,""y"":595,""t"":1909},{""x"":1337,""y"":585,""t"":1939},{""x"":1306,""y"":589,""t"":1981}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,718.0,4,4.0,"[""red"",""blue""]",red,True,"[{""x"":1207,""y"":617,""t"":1},{""x"":1078,""y"":637,""t"":41},{""x"":987,""y"":631,""t"":75},{""x"":916,""y"":613,""t"":105},{""x"":911,""y"":649,""t"":137},{""x"":914,""y"":679,""t"":171},{""x"":889,""y"":689,""t"":208},{""x"":922,""y"":703,""t"":242},{""x"":881,""y"":695,""t"":275},{""x"":844,""y"":708,""t"":307},{""x"":831,""y"":715,""t"":354},{""x"":827,""y"":719,""t"":383},{""x"":827,""y"":721,""t"":408},{""x"":792,""y"":693,""t"":448},{""x"":767,""y"":686,""t"":477},{""x"":727,""y"":647,""t"":525},{""x"":736,""y"":594,""t"":545},{""x"":725,""y"":575,""t"":589},{""x"":711,""y"":579,""t"":619},{""x"":692,""y"":570,""t"":650},{""x"":641,""y"":539,""t"":684},{""x"":605,""y"":516,""t"":716},{""x"":539,""y"":508,""t"":751},{""x"":486,""y"":503,""t"":789},{""x"":460,""y"":507,""t"":822},{""x"":453,""y"":509,""t"":851},{""x"":467,""y"":513,""t"":901},{""x"":465,""y"":511,""t"":925},{""x"":466,""y"":510,""t"":954},{""x"":482,""y"":513,""t"":994},{""x"":531,""y"":524,""t"":1025},{""x"":566,""y"":574,""t"":1059},{""x"":558,""y"":615,""t"":1089},{""x"":658,""y"":635,""t"":1136},{""x"":711,""y"":673,""t"":1168},{""x"":755,""y"":708,""t"":1195},{""x"":721,""y"":728,""t"":1226},{""x"":671,""y"":729,""t"":1259},{""x"":665,""y"":730,""t"":1309},{""x"":641,""y"":730,""t"":1338},{""x"":605,""y"":715,""t"":1370},{""x"":596,""y"":696,""t"":1399},{""x"":603,""y"":685,""t"":1430},{""x"":598,""y"":685,""t"":1479},{""x"":572,""y"":647,""t"":1507},{""x"":746,""y"":607,""t"":1540},{""x"":884,""y"":571,""t"":1566},{""x"":1023,""y"":544,""t"":1600},{""x"":1131,""y"":514,""t"":1634},{""x"":1240,""y"":492,""t"":1670},{""x"":1296,""y"":469,""t"":1704},{""x"":1367,""y"":477,""t"":1735},{""x"":1414,""y"":429,""t"":1777},{""x"":1430,""y"":380,""t"":1808},{""x"":1459,""y"":376,""t"":1839},{""x"":1461,""y"":397,""t"":1885},{""x"":1473,""y"":398,""t"":1906},{""x"":1483,""y"":400,""t"":1948},{""x"":1489,""y"":409,""t"":1977}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,504.0,6,6.0,"[""green"",""blue""]",blue_1,True,"[{""x"":1326,""y"":422,""t"":3},{""x"":1241,""y"":463,""t"":37},{""x"":1151,""y"":487,""t"":70},{""x"":1076,""y"":508,""t"":103},{""x"":1002,""y"":560,""t"":138},{""x"":951,""y"":611,""t"":174},{""x"":922,""y"":642,""t"":205},{""x"":865,""y"":660,""t"":239},{""x"":833,""y"":671,""t"":272},{""x"":833,""y"":680,""t"":309},{""x"":805,""y"":690,""t"":358},{""x"":780,""y"":670,""t"":377},{""x"":750,""y"":669,""t"":410},{""x"":727,""y"":667,""t"":449},{""x"":663,""y"":642,""t"":482},{""x"":612,""y"":621,""t"":513},{""x"":579,""y"":628,""t"":547},{""x"":539,""y"":590,""t"":592},{""x"":545,""y"":597,""t"":619},{""x"":531,""y"":587,""t"":651},{""x"":462,""y"":559,""t"":690},{""x"":467,""y"":569,""t"":731},{""x"":485,""y"":585,""t"":753},{""x"":493,""y"":598,""t"":790},{""x"":507,""y"":610,""t"":819},{""x"":496,""y"":612,""t"":853},{""x"":529,""y"":617,""t"":894},{""x"":517,""y"":609,""t"":928},{""x"":573,""y"":598,""t"":964},{""x"":556,""y"":613,""t"":999},{""x"":535,""y"":630,""t"":1023},{""x"":505,""y"":621,""t"":1059},{""x"":601,""y"":645,""t"":1093},{""x"":682,""y"":657,""t"":1123},{""x"":836,""y"":665,""t"":1159},{""x"":867,""y"":681,""t"":1206},{""x"":905,""y"":689,""t"":1226},{""x"":978,""y"":707,""t"":1263},{""x"":1034,""y"":710,""t"":1300},{""x"":1102,""y"":694,""t"":1338},{""x"":1165,""y"":683,""t"":1375},{""x"":1214,""y"":674,""t"":1395},{""x"":1313,""y"":644,""t"":1444},{""x"":1373,""y"":619,""t"":1465},{""x"":1407,""y"":596,""t"":1499},{""x"":1453,""y"":583,""t"":1536},{""x"":1449,""y"":543,""t"":1569},{""x"":1451,""y"":527,""t"":1604},{""x"":1475,""y"":497,""t"":1646},{""x"":1525,""y"":484,""t"":1668},{""x"":1548,""y"":483,""t"":1703},{""x"":1553,""y"":484,""t"":1737},{""x"":1553,""y"":487,""t"":1769},{""x"":1355,""y"":523,""t"":1806},{""x"":1148,""y"":538,""t"":1851},{""x"":1008,""y"":562,""t"":1880},{""x"":869,""y"":581,""t"":1909},{""x"":756,""y"":597,""t"":1939},{""x"":646,""y"":606,""t"":1978}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,630.0,5,5.0,"[""green"",""red""]",blue,True,"[{""x"":700,""y"":626,""t"":2},{""x"":758,""y"":648,""t"":36},{""x"":797,""y"":671,""t"":93},{""x"":836,""y"":679,""t"":122},{""x"":731,""y"":674,""t"":154},{""x"":658,""y"":649,""t"":171},{""x"":617,""y"":646,""t"":206},{""x"":645,""y"":642,""t"":241},{""x"":691,""y"":619,""t"":282},{""x"":720,""y"":627,""t"":307},{""x"":719,""y"":590,""t"":343},{""x"":724,""y"":560,""t"":375},{""x"":663,""y"":576,""t"":414},{""x"":575,""y"":547,""t"":451},{""x"":503,""y"":537,""t"":487},{""x"":471,""y"":528,""t"":524},{""x"":466,""y"":516,""t"":558},{""x"":434,""y"":544,""t"":581},{""x"":447,""y"":565,""t"":618},{""x"":404,""y"":548,""t"":651},{""x"":348,""y"":539,""t"":680},{""x"":359,""y"":531,""t"":729},{""x"":337,""y"":511,""t"":760},{""x"":322,""y"":499,""t"":787},{""x"":331,""y"":484,""t"":824},{""x"":356,""y"":473,""t"":853},{""x"":376,""y"":486,""t"":886},{""x"":405,""y"":516,""t"":933},{""x"":403,""y"":522,""t"":962},{""x"":448,""y"":548,""t"":995},{""x"":507,""y"":547,""t"":1022},{""x"":536,""y"":541,""t"":1058},{""x"":560,""y"":550,""t"":1090},{""x"":571,""y"":580,""t"":1136},{""x"":560,""y"":574,""t"":1170},{""x"":541,""y"":594,""t"":1196},{""x"":549,""y"":599,""t"":1225},{""x"":496,""y"":576,""t"":1262},{""x"":468,""y"":556,""t"":1293},{""x"":490,""y"":565,""t"":1340},{""x"":466,""y"":532,""t"":1363},{""x"":462,""y"":522,""t"":1402},{""x"":438,""y"":505,""t"":1436},{""x"":421,""y"":491,""t"":1465},{""x"":419,""y"":499,""t"":1498},{""x"":587,""y"":493,""t"":1545},{""x"":724,""y"":490,""t"":1573},{""x"":892,""y"":503,""t"":1602},{""x"":1004,""y"":517,""t"":1633},{""x"":1118,""y"":493,""t"":1671},{""x"":1224,""y"":489,""t"":1702},{""x"":1235,""y"":482,""t"":1752},{""x"":1078,""y"":471,""t"":1780},{""x"":966,""y"":515,""t"":1813},{""x"":829,""y"":515,""t"":1846},{""x"":710,""y"":514,""t"":1878},{""x"":629,""y"":529,""t"":1908},{""x"":568,""y"":535,""t"":1940}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,612.0,4,4.0,"[""green"",""red""]",green,True,"[{""x"":569,""y"":559,""t"":1},{""x"":608,""y"":564,""t"":43},{""x"":650,""y"":564,""t"":71},{""x"":724,""y"":571,""t"":105},{""x"":774,""y"":556,""t"":137},{""x"":867,""y"":564,""t"":172},{""x"":929,""y"":592,""t"":205},{""x"":978,""y"":590,""t"":241},{""x"":1019,""y"":615,""t"":274},{""x"":1045,""y"":629,""t"":308},{""x"":1045,""y"":626,""t"":351},{""x"":1041,""y"":627,""t"":378},{""x"":995,""y"":621,""t"":411},{""x"":936,""y"":597,""t"":444},{""x"":878,""y"":634,""t"":492},{""x"":753,""y"":649,""t"":520},{""x"":697,""y"":657,""t"":548},{""x"":655,""y"":656,""t"":581},{""x"":605,""y"":667,""t"":617},{""x"":587,""y"":645,""t"":647},{""x"":580,""y"":638,""t"":696},{""x"":578,""y"":632,""t"":724},{""x"":497,""y"":631,""t"":759},{""x"":484,""y"":629,""t"":784},{""x"":492,""y"":632,""t"":818},{""x"":476,""y"":627,""t"":852},{""x"":534,""y"":594,""t"":899},{""x"":609,""y"":571,""t"":933},{""x"":671,""y"":556,""t"":961},{""x"":755,""y"":557,""t"":993},{""x"":817,""y"":550,""t"":1024},{""x"":889,""y"":570,""t"":1056},{""x"":958,""y"":601,""t"":1100},{""x"":992,""y"":578,""t"":1131},{""x"":1017,""y"":558,""t"":1159},{""x"":1058,""y"":578,""t"":1193},{""x"":1090,""y"":596,""t"":1225},{""x"":1195,""y"":604,""t"":1271},{""x"":1194,""y"":613,""t"":1301},{""x"":1188,""y"":621,""t"":1328},{""x"":1188,""y"":642,""t"":1366},{""x"":1246,""y"":660,""t"":1395},{""x"":1279,""y"":678,""t"":1443},{""x"":1304,""y"":692,""t"":1470},{""x"":1256,""y"":675,""t"":1503},{""x"":1195,""y"":649,""t"":1531},{""x"":1153,""y"":625,""t"":1569},{""x"":1157,""y"":604,""t"":1604},{""x"":1184,""y"":588,""t"":1634},{""x"":1207,""y"":579,""t"":1669},{""x"":1227,""y"":577,""t"":1708},{""x"":1202,""y"":589,""t"":1741},{""x"":1170,""y"":618,""t"":1769},{""x"":1149,""y"":622,""t"":1804},{""x"":1159,""y"":619,""t"":1853},{""x"":1175,""y"":612,""t"":1871},{""x"":1182,""y"":589,""t"":1913},{""x"":1188,""y"":569,""t"":1939}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,773.0,4,4.0,"[""red"",""blue""]",red_1,True,"[{""x"":1096,""y"":640,""t"":3},{""x"":984,""y"":671,""t"":44},{""x"":927,""y"":654,""t"":75},{""x"":858,""y"":695,""t"":107},{""x"":827,""y"":699,""t"":139},{""x"":792,""y"":700,""t"":173},{""x"":828,""y"":698,""t"":205},{""x"":784,""y"":688,""t"":241},{""x"":754,""y"":698,""t"":275},{""x"":768,""y"":699,""t"":307},{""x"":694,""y"":710,""t"":354},{""x"":656,""y"":731,""t"":385},{""x"":571,""y"":742,""t"":419},{""x"":543,""y"":752,""t"":447},{""x"":516,""y"":731,""t"":479},{""x"":470,""y"":708,""t"":512},{""x"":449,""y"":697,""t"":556},{""x"":454,""y"":664,""t"":584},{""x"":463,""y"":636,""t"":613},{""x"":469,""y"":602,""t"":650},{""x"":477,""y"":574,""t"":681},{""x"":504,""y"":566,""t"":717},{""x"":529,""y"":562,""t"":749},{""x"":520,""y"":548,""t"":793},{""x"":559,""y"":569,""t"":824},{""x"":592,""y"":588,""t"":857},{""x"":618,""y"":608,""t"":888},{""x"":620,""y"":635,""t"":920},{""x"":605,""y"":605,""t"":964},{""x"":582,""y"":575,""t"":1000},{""x"":591,""y"":591,""t"":1033},{""x"":589,""y"":602,""t"":1060},{""x"":584,""y"":600,""t"":1089},{""x"":631,""y"":630,""t"":1138},{""x"":655,""y"":650,""t"":1167},{""x"":735,""y"":663,""t"":1200},{""x"":830,""y"":690,""t"":1238},{""x"":902,""y"":703,""t"":1267},{""x"":961,""y"":714,""t"":1294},{""x"":1011,""y"":719,""t"":1329},{""x"":984,""y"":682,""t"":1377},{""x"":950,""y"":656,""t"":1404},{""x"":973,""y"":625,""t"":1435},{""x"":989,""y"":599,""t"":1464},{""x"":979,""y"":599,""t"":1503},{""x"":985,""y"":595,""t"":1531},{""x"":1054,""y"":614,""t"":1566},{""x"":1130,""y"":619,""t"":1599},{""x"":1210,""y"":620,""t"":1645},{""x"":1234,""y"":612,""t"":1680},{""x"":1256,""y"":596,""t"":1709},{""x"":1284,""y"":590,""t"":1746},{""x"":1302,""y"":560,""t"":1777},{""x"":1378,""y"":575,""t"":1808},{""x"":1427,""y"":591,""t"":1837},{""x"":1440,""y"":580,""t"":1877},{""x"":1424,""y"":566,""t"":1910},{""x"":1405,""y"":548,""t"":1942}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,459.0,6,6.0,"[""blue"",""red""]",red,True,"[{""x"":1225,""y"":500,""t"":1},{""x"":1042,""y"":492,""t"":38},{""x"":907,""y"":509,""t"":70},{""x"":856,""y"":546,""t"":105},{""x"":798,""y"":577,""t"":138},{""x"":786,""y"":602,""t"":171},{""x"":755,""y"":595,""t"":207},{""x"":747,""y"":607,""t"":240},{""x"":798,""y"":613,""t"":275},{""x"":783,""y"":620,""t"":307},{""x"":761,""y"":599,""t"":341},{""x"":710,""y"":596,""t"":386},{""x"":668,""y"":592,""t"":415},{""x"":645,""y"":599,""t"":450},{""x"":628,""y"":609,""t"":480},{""x"":619,""y"":610,""t"":513},{""x"":629,""y"":603,""t"":558},{""x"":630,""y"":611,""t"":586},{""x"":626,""y"":627,""t"":621},{""x"":625,""y"":640,""t"":653},{""x"":626,""y"":636,""t"":686},{""x"":618,""y"":614,""t"":722},{""x"":626,""y"":611,""t"":754},{""x"":634,""y"":609,""t"":783},{""x"":604,""y"":610,""t"":820},{""x"":587,""y"":603,""t"":851},{""x"":703,""y"":538,""t"":900},{""x"":783,""y"":540,""t"":926},{""x"":818,""y"":519,""t"":959},{""x"":856,""y"":542,""t"":995},{""x"":890,""y"":531,""t"":1031},{""x"":960,""y"":547,""t"":1064},{""x"":962,""y"":584,""t"":1099},{""x"":977,""y"":628,""t"":1133},{""x"":1008,""y"":660,""t"":1167},{""x"":1031,""y"":682,""t"":1194},{""x"":1037,""y"":699,""t"":1226},{""x"":1040,""y"":711,""t"":1262},{""x"":1053,""y"":710,""t"":1294},{""x"":1060,""y"":701,""t"":1327},{""x"":1045,""y"":685,""t"":1376},{""x"":1042,""y"":668,""t"":1407},{""x"":1039,""y"":653,""t"":1429},{""x"":1073,""y"":627,""t"":1470},{""x"":1106,""y"":603,""t"":1504},{""x"":1102,""y"":593,""t"":1537},{""x"":1093,""y"":568,""t"":1566},{""x"":1104,""y"":560,""t"":1601},{""x"":1110,""y"":560,""t"":1635},{""x"":1074,""y"":563,""t"":1670},{""x"":1070,""y"":575,""t"":1710},{""x"":1082,""y"":571,""t"":1746},{""x"":1092,""y"":610,""t"":1780},{""x"":1114,""y"":634,""t"":1809},{""x"":1106,""y"":628,""t"":1845},{""x"":1126,""y"":644,""t"":1877},{""x"":1138,""y"":644,""t"":1908},{""x"":1147,""y"":644,""t"":1942},{""x"":1139,""y"":633,""t"":1977}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,581.0,5,5.0,"[""blue"",""green""]",red,True,"[{""x"":1087,""y"":638,""t"":1},{""x"":1062,""y"":657,""t"":37},{""x"":990,""y"":661,""t"":71},{""x"":943,""y"":660,""t"":103},{""x"":933,""y"":666,""t"":137},{""x"":922,""y"":648,""t"":172},{""x"":912,""y"":651,""t"":206},{""x"":931,""y"":647,""t"":241},{""x"":950,""y"":650,""t"":274},{""x"":962,""y"":640,""t"":308},{""x"":951,""y"":644,""t"":356},{""x"":945,""y"":627,""t"":376},{""x"":835,""y"":624,""t"":419},{""x"":784,""y"":613,""t"":450},{""x"":717,""y"":600,""t"":478},{""x"":648,""y"":570,""t"":511},{""x"":606,""y"":543,""t"":560},{""x"":585,""y"":523,""t"":580},{""x"":614,""y"":503,""t"":624},{""x"":624,""y"":501,""t"":653},{""x"":635,""y"":500,""t"":681},{""x"":602,""y"":516,""t"":717},{""x"":593,""y"":531,""t"":748},{""x"":566,""y"":542,""t"":798},{""x"":546,""y"":544,""t"":816},{""x"":559,""y"":536,""t"":860},{""x"":574,""y"":514,""t"":886},{""x"":541,""y"":513,""t"":923},{""x"":535,""y"":532,""t"":958},{""x"":522,""y"":517,""t"":987},{""x"":500,""y"":535,""t"":1031},{""x"":500,""y"":560,""t"":1063},{""x"":522,""y"":583,""t"":1094},{""x"":534,""y"":595,""t"":1123},{""x"":624,""y"":638,""t"":1173},{""x"":712,""y"":649,""t"":1194},{""x"":793,""y"":671,""t"":1225},{""x"":839,""y"":688,""t"":1265},{""x"":891,""y"":706,""t"":1293},{""x"":901,""y"":713,""t"":1331},{""x"":894,""y"":723,""t"":1362},{""x"":827,""y"":711,""t"":1408},{""x"":770,""y"":705,""t"":1439},{""x"":753,""y"":696,""t"":1468},{""x"":709,""y"":694,""t"":1500},{""x"":654,""y"":685,""t"":1533},{""x"":613,""y"":687,""t"":1565},{""x"":581,""y"":675,""t"":1612},{""x"":573,""y"":668,""t"":1642},{""x"":765,""y"":668,""t"":1675},{""x"":910,""y"":649,""t"":1706},{""x"":1052,""y"":652,""t"":1735},{""x"":1145,""y"":628,""t"":1784},{""x"":1231,""y"":621,""t"":1813},{""x"":1297,""y"":616,""t"":1842},{""x"":1343,""y"":615,""t"":1873},{""x"":1357,""y"":591,""t"":1907},{""x"":1361,""y"":578,""t"":1940}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,610.0,6,6.0,"[""green"",""blue""]",blue,True,"[{""x"":1288,""y"":558,""t"":3},{""x"":1248,""y"":580,""t"":43},{""x"":1214,""y"":617,""t"":76},{""x"":1159,""y"":639,""t"":104},{""x"":1124,""y"":660,""t"":138},{""x"":1067,""y"":693,""t"":174},{""x"":1046,""y"":688,""t"":207},{""x"":1021,""y"":699,""t"":239},{""x"":1016,""y"":692,""t"":274},{""x"":1026,""y"":702,""t"":307},{""x"":1007,""y"":688,""t"":354},{""x"":884,""y"":678,""t"":386},{""x"":774,""y"":675,""t"":412},{""x"":722,""y"":670,""t"":444},{""x"":640,""y"":656,""t"":479},{""x"":579,""y"":650,""t"":529},{""x"":526,""y"":645,""t"":548},{""x"":493,""y"":641,""t"":580},{""x"":478,""y"":647,""t"":620},{""x"":514,""y"":662,""t"":652},{""x"":549,""y"":674,""t"":682},{""x"":652,""y"":690,""t"":717},{""x"":748,""y"":729,""t"":763},{""x"":810,""y"":764,""t"":783},{""x"":775,""y"":793,""t"":825},{""x"":771,""y"":803,""t"":852},{""x"":760,""y"":800,""t"":888},{""x"":722,""y"":802,""t"":919},{""x"":679,""y"":800,""t"":967},{""x"":644,""y"":812,""t"":987},{""x"":631,""y"":776,""t"":1029},{""x"":634,""y"":795,""t"":1062},{""x"":620,""y"":776,""t"":1089},{""x"":597,""y"":749,""t"":1138},{""x"":596,""y"":720,""t"":1159},{""x"":637,""y"":715,""t"":1191},{""x"":793,""y"":703,""t"":1236},{""x"":938,""y"":681,""t"":1266},{""x"":1065,""y"":678,""t"":1295},{""x"":1173,""y"":676,""t"":1327},{""x"":1246,""y"":649,""t"":1377},{""x"":1322,""y"":624,""t"":1396},{""x"":1363,""y"":636,""t"":1431},{""x"":1388,""y"":643,""t"":1472},{""x"":1401,""y"":647,""t"":1503},{""x"":1424,""y"":653,""t"":1533},{""x"":1438,""y"":658,""t"":1565},{""x"":1420,""y"":657,""t"":1614},{""x"":1414,""y"":658,""t"":1633},{""x"":1402,""y"":656,""t"":1675},{""x"":1391,""y"":670,""t"":1702},{""x"":1405,""y"":641,""t"":1736},{""x"":1364,""y"":611,""t"":1785},{""x"":1358,""y"":603,""t"":1805},{""x"":1325,""y"":611,""t"":1837},{""x"":1303,""y"":617,""t"":1876},{""x"":1280,""y"":610,""t"":1905},{""x"":1261,""y"":605,""t"":1940}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
