name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
lisuya,23,男,,,,,,,,,
,,,1666.0,4,4.0,"[""blue"",""red""]",blue,True,"[{""x"":1056,""y"":597,""t"":1},{""x"":1027,""y"":554,""t"":44},{""x"":983,""y"":507,""t"":76},{""x"":942,""y"":477,""t"":110},{""x"":909,""y"":453,""t"":140},{""x"":891,""y"":447,""t"":172},{""x"":863,""y"":422,""t"":207},{""x"":840,""y"":404,""t"":239},{""x"":834,""y"":423,""t"":274},{""x"":819,""y"":426,""t"":307},{""x"":803,""y"":433,""t"":352},{""x"":792,""y"":440,""t"":381},{""x"":794,""y"":414,""t"":415},{""x"":797,""y"":392,""t"":443},{""x"":719,""y"":396,""t"":493},{""x"":643,""y"":414,""t"":511},{""x"":583,""y"":431,""t"":555},{""x"":513,""y"":427,""t"":589},{""x"":458,""y"":424,""t"":622},{""x"":437,""y"":428,""t"":651},{""x"":424,""y"":431,""t"":682},{""x"":448,""y"":418,""t"":730},{""x"":465,""y"":444,""t"":754},{""x"":483,""y"":467,""t"":783},{""x"":601,""y"":442,""t"":817},{""x"":702,""y"":420,""t"":851},{""x"":814,""y"":418,""t"":887},{""x"":901,""y"":419,""t"":932},{""x"":981,""y"":461,""t"":956},{""x"":1033,""y"":447,""t"":996},{""x"":1073,""y"":435,""t"":1027},{""x"":1125,""y"":427,""t"":1061},{""x"":1164,""y"":420,""t"":1093},{""x"":1033,""y"":428,""t"":1127},{""x"":908,""y"":429,""t"":1158},{""x"":825,""y"":435,""t"":1197},{""x"":720,""y"":413,""t"":1228},{""x"":632,""y"":394,""t"":1259},{""x"":541,""y"":397,""t"":1311},{""x"":470,""y"":390,""t"":1327},{""x"":419,""y"":394,""t"":1367},{""x"":382,""y"":399,""t"":1398},{""x"":356,""y"":399,""t"":1430},{""x"":350,""y"":407,""t"":1468},{""x"":353,""y"":411,""t"":1498},{""x"":349,""y"":401,""t"":1546},{""x"":361,""y"":411,""t"":1566},{""x"":352,""y"":408,""t"":1608},{""x"":346,""y"":406,""t"":1637}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,1483.0,5,5.0,"[""green"",""red""]",blue,True,"[{""x"":1035,""y"":559,""t"":3},{""x"":990,""y"":552,""t"":46},{""x"":889,""y"":528,""t"":80},{""x"":815,""y"":486,""t"":111},{""x"":733,""y"":448,""t"":141},{""x"":665,""y"":417,""t"":171},{""x"":599,""y"":364,""t"":206},{""x"":595,""y"":341,""t"":239},{""x"":630,""y"":359,""t"":274},{""x"":588,""y"":396,""t"":310},{""x"":524,""y"":426,""t"":356},{""x"":485,""y"":447,""t"":378},{""x"":506,""y"":481,""t"":409},{""x"":494,""y"":489,""t"":449},{""x"":488,""y"":495,""t"":479},{""x"":446,""y"":478,""t"":513},{""x"":407,""y"":481,""t"":560},{""x"":377,""y"":483,""t"":579},{""x"":400,""y"":481,""t"":623},{""x"":419,""y"":476,""t"":649},{""x"":449,""y"":513,""t"":684},{""x"":456,""y"":539,""t"":715},{""x"":454,""y"":540,""t"":750},{""x"":457,""y"":541,""t"":798},{""x"":468,""y"":519,""t"":826},{""x"":485,""y"":496,""t"":855},{""x"":500,""y"":476,""t"":885},{""x"":522,""y"":471,""t"":924},{""x"":534,""y"":479,""t"":953},{""x"":563,""y"":486,""t"":1002},{""x"":587,""y"":491,""t"":1029},{""x"":601,""y"":501,""t"":1059},{""x"":596,""y"":496,""t"":1090},{""x"":586,""y"":490,""t"":1127},{""x"":604,""y"":502,""t"":1158},{""x"":703,""y"":513,""t"":1205},{""x"":843,""y"":502,""t"":1227},{""x"":943,""y"":489,""t"":1267},{""x"":1033,""y"":502,""t"":1297},{""x"":1122,""y"":497,""t"":1328},{""x"":1155,""y"":490,""t"":1377},{""x"":1194,""y"":487,""t"":1399},{""x"":1214,""y"":484,""t"":1429}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,1237.0,6,6.0,"[""blue"",""green""]",green_1,True,"[{""x"":1159,""y"":517,""t"":1},{""x"":1065,""y"":532,""t"":43},{""x"":975,""y"":546,""t"":79},{""x"":906,""y"":547,""t"":107},{""x"":829,""y"":543,""t"":138},{""x"":765,""y"":539,""t"":171},{""x"":753,""y"":548,""t"":206},{""x"":727,""y"":551,""t"":241},{""x"":706,""y"":574,""t"":274},{""x"":693,""y"":579,""t"":308},{""x"":655,""y"":580,""t"":353},{""x"":605,""y"":598,""t"":382},{""x"":578,""y"":615,""t"":412},{""x"":550,""y"":605,""t"":448},{""x"":554,""y"":608,""t"":482},{""x"":597,""y"":606,""t"":514},{""x"":581,""y"":583,""t"":546},{""x"":546,""y"":579,""t"":587},{""x"":519,""y"":573,""t"":621},{""x"":497,""y"":569,""t"":648},{""x"":465,""y"":552,""t"":697},{""x"":576,""y"":522,""t"":725},{""x"":653,""y"":509,""t"":757},{""x"":764,""y"":488,""t"":789},{""x"":851,""y"":480,""t"":824},{""x"":895,""y"":478,""t"":858},{""x"":938,""y"":476,""t"":889},{""x"":959,""y"":460,""t"":920},{""x"":993,""y"":464,""t"":962},{""x"":1012,""y"":458,""t"":994},{""x"":996,""y"":455,""t"":1028},{""x"":979,""y"":454,""t"":1058},{""x"":970,""y"":454,""t"":1090},{""x"":961,""y"":454,""t"":1131},{""x"":949,""y"":449,""t"":1164},{""x"":960,""y"":451,""t"":1191}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,1325.0,5,5.0,"[""blue"",""green""]",red_1,True,"[{""x"":922,""y"":476,""t"":1},{""x"":902,""y"":517,""t"":43},{""x"":838,""y"":537,""t"":79},{""x"":817,""y"":562,""t"":112},{""x"":800,""y"":581,""t"":139},{""x"":788,""y"":596,""t"":171},{""x"":756,""y"":567,""t"":206},{""x"":744,""y"":554,""t"":242},{""x"":747,""y"":545,""t"":274},{""x"":756,""y"":533,""t"":322},{""x"":767,""y"":512,""t"":351},{""x"":762,""y"":503,""t"":377},{""x"":759,""y"":495,""t"":409},{""x"":776,""y"":529,""t"":450},{""x"":803,""y"":531,""t"":479},{""x"":819,""y"":546,""t"":511},{""x"":779,""y"":536,""t"":546},{""x"":744,""y"":527,""t"":590},{""x"":720,""y"":536,""t"":621},{""x"":702,""y"":541,""t"":650},{""x"":629,""y"":536,""t"":684},{""x"":559,""y"":529,""t"":716},{""x"":517,""y"":532,""t"":763},{""x"":485,""y"":544,""t"":795},{""x"":584,""y"":540,""t"":830},{""x"":666,""y"":541,""t"":853},{""x"":742,""y"":537,""t"":885},{""x"":795,""y"":541,""t"":920},{""x"":835,""y"":533,""t"":953},{""x"":882,""y"":526,""t"":990},{""x"":938,""y"":535,""t"":1023},{""x"":982,""y"":542,""t"":1055},{""x"":1007,""y"":510,""t"":1090},{""x"":1013,""y"":489,""t"":1123},{""x"":998,""y"":461,""t"":1170},{""x"":1057,""y"":437,""t"":1203},{""x"":1055,""y"":439,""t"":1230},{""x"":1050,""y"":441,""t"":1260}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,1049.0,6,6.0,"[""red"",""blue""]",blue_1,True,"[{""x"":1082,""y"":471,""t"":2},{""x"":1013,""y"":497,""t"":43},{""x"":1016,""y"":515,""t"":71},{""x"":977,""y"":519,""t"":104},{""x"":937,""y"":522,""t"":137},{""x"":929,""y"":543,""t"":174},{""x"":884,""y"":544,""t"":206},{""x"":847,""y"":544,""t"":239},{""x"":822,""y"":515,""t"":274},{""x"":846,""y"":510,""t"":307},{""x"":859,""y"":510,""t"":354},{""x"":872,""y"":509,""t"":382},{""x"":891,""y"":523,""t"":411},{""x"":928,""y"":541,""t"":449},{""x"":959,""y"":555,""t"":476},{""x"":986,""y"":536,""t"":513},{""x"":1008,""y"":520,""t"":557},{""x"":1062,""y"":512,""t"":586},{""x"":1086,""y"":501,""t"":613},{""x"":1111,""y"":525,""t"":651},{""x"":1102,""y"":560,""t"":686},{""x"":1099,""y"":602,""t"":715},{""x"":1091,""y"":633,""t"":759},{""x"":1082,""y"":658,""t"":791},{""x"":1086,""y"":598,""t"":826},{""x"":1088,""y"":545,""t"":856},{""x"":1085,""y"":498,""t"":889},{""x"":1082,""y"":460,""t"":919},{""x"":945,""y"":353,""t"":963},{""x"":915,""y"":310,""t"":994},{""x"":892,""y"":276,""t"":1021}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,1038.0,5,5.0,"[""green"",""red""]",blue_1,True,"[{""x"":849,""y"":308,""t"":3},{""x"":794,""y"":325,""t"":49},{""x"":768,""y"":350,""t"":71},{""x"":788,""y"":378,""t"":103},{""x"":781,""y"":393,""t"":137},{""x"":772,""y"":390,""t"":173},{""x"":758,""y"":395,""t"":205},{""x"":752,""y"":403,""t"":239},{""x"":781,""y"":427,""t"":274},{""x"":825,""y"":450,""t"":308},{""x"":857,""y"":463,""t"":355},{""x"":889,""y"":491,""t"":385},{""x"":913,""y"":487,""t"":411},{""x"":961,""y"":492,""t"":448},{""x"":996,""y"":511,""t"":479},{""x"":922,""y"":490,""t"":513},{""x"":926,""y"":504,""t"":558},{""x"":929,""y"":510,""t"":585},{""x"":947,""y"":517,""t"":613},{""x"":895,""y"":520,""t"":652},{""x"":869,""y"":511,""t"":682},{""x"":814,""y"":539,""t"":730},{""x"":769,""y"":563,""t"":757},{""x"":737,""y"":554,""t"":789},{""x"":724,""y"":552,""t"":821},{""x"":716,""y"":550,""t"":852},{""x"":759,""y"":522,""t"":887},{""x"":797,""y"":497,""t"":933},{""x"":858,""y"":499,""t"":961},{""x"":906,""y"":506,""t"":988}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,1257.0,4,4.0,"[""blue"",""green""]",blue_1,True,"[{""x"":904,""y"":500,""t"":3},{""x"":852,""y"":488,""t"":51},{""x"":824,""y"":494,""t"":74},{""x"":831,""y"":474,""t"":111},{""x"":837,""y"":458,""t"":146},{""x"":833,""y"":446,""t"":178},{""x"":827,""y"":431,""t"":210},{""x"":840,""y"":430,""t"":240},{""x"":850,""y"":430,""t"":273},{""x"":895,""y"":465,""t"":308},{""x"":933,""y"":496,""t"":352},{""x"":962,""y"":514,""t"":382},{""x"":828,""y"":513,""t"":413},{""x"":758,""y"":518,""t"":444},{""x"":670,""y"":527,""t"":493},{""x"":598,""y"":534,""t"":514},{""x"":557,""y"":546,""t"":553},{""x"":526,""y"":556,""t"":587},{""x"":501,""y"":569,""t"":623},{""x"":480,""y"":574,""t"":656},{""x"":465,""y"":576,""t"":684},{""x"":418,""y"":575,""t"":718},{""x"":395,""y"":571,""t"":759},{""x"":403,""y"":579,""t"":786},{""x"":411,""y"":579,""t"":819},{""x"":401,""y"":569,""t"":853},{""x"":394,""y"":564,""t"":887},{""x"":423,""y"":571,""t"":931},{""x"":500,""y"":558,""t"":963},{""x"":607,""y"":539,""t"":994},{""x"":639,""y"":551,""t"":1033},{""x"":667,""y"":562,""t"":1059},{""x"":643,""y"":544,""t"":1097},{""x"":609,""y"":537,""t"":1126},{""x"":609,""y"":514,""t"":1158},{""x"":581,""y"":505,""t"":1202},{""x"":570,""y"":488,""t"":1228}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,770.0,4,4.0,"[""green"",""blue""]",green_1,True,"[{""x"":705,""y"":486,""t"":4},{""x"":765,""y"":489,""t"":47},{""x"":791,""y"":495,""t"":87},{""x"":791,""y"":504,""t"":112},{""x"":785,""y"":476,""t"":145},{""x"":777,""y"":452,""t"":178},{""x"":798,""y"":441,""t"":208},{""x"":817,""y"":421,""t"":244},{""x"":824,""y"":414,""t"":282},{""x"":828,""y"":395,""t"":314},{""x"":741,""y"":395,""t"":349},{""x"":653,""y"":391,""t"":383},{""x"":578,""y"":389,""t"":411},{""x"":517,""y"":388,""t"":443},{""x"":465,""y"":414,""t"":493},{""x"":425,""y"":436,""t"":517},{""x"":410,""y"":449,""t"":553},{""x"":380,""y"":462,""t"":589},{""x"":407,""y"":468,""t"":625},{""x"":386,""y"":482,""t"":651},{""x"":370,""y"":492,""t"":681},{""x"":374,""y"":487,""t"":730}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,626.0,6,6.0,"[""red"",""blue""]",blue,True,"[{""x"":521,""y"":473,""t"":2},{""x"":588,""y"":489,""t"":43},{""x"":697,""y"":493,""t"":76},{""x"":789,""y"":494,""t"":107},{""x"":821,""y"":508,""t"":138},{""x"":866,""y"":499,""t"":171},{""x"":885,""y"":496,""t"":208},{""x"":905,""y"":489,""t"":240},{""x"":908,""y"":470,""t"":274},{""x"":913,""y"":457,""t"":306},{""x"":928,""y"":448,""t"":351},{""x"":967,""y"":464,""t"":383},{""x"":997,""y"":462,""t"":411},{""x"":1027,""y"":445,""t"":444},{""x"":1028,""y"":412,""t"":491},{""x"":1022,""y"":385,""t"":521},{""x"":1014,""y"":363,""t"":547},{""x"":1009,""y"":361,""t"":583}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
