"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","12501","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","12507","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","15975","0.0-2.0-0.0","","","","","3465","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","20157","0.0-2.0-1.0","","","","","4181","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","25149","0.0-3.0","","","","","","","","2216","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","28301","0.0-4.0-0.0","","","","","3149","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","37976","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","38964","0.0-4.0-2.0","","","","","988","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","57836","0.0-4.0-3.0","","","","","","","","","","[[{""x"":428,""y"":249,""dx"":-63,""dy"":-32,""t"":989},{""x"":468,""y"":252,""dx"":-23,""dy"":-29,""t"":1024},{""x"":465,""y"":254,""dx"":-26,""dy"":-27,""t"":1058},{""x"":493,""y"":239,""dx"":2,""dy"":-42,""t"":1091},{""x"":522,""y"":261,""dx"":31,""dy"":-20,""t"":1126},{""x"":553,""y"":275,""dx"":62,""dy"":-6,""t"":1160},{""x"":574,""y"":286,""dx"":83,""dy"":5,""t"":1194},{""x"":550,""y"":290,""dx"":59,""dy"":9,""t"":1228},{""x"":543,""y"":273,""dx"":52,""dy"":-8,""t"":1261},{""x"":515,""y"":292,""dx"":24,""dy"":11,""t"":1296},{""x"":508,""y"":314,""dx"":17,""dy"":33,""t"":1330},{""x"":496,""y"":316,""dx"":5,""dy"":35,""t"":1363},{""x"":500,""y"":309,""dx"":9,""dy"":28,""t"":1398},{""x"":501,""y"":292,""dx"":10,""dy"":11,""t"":1433},{""x"":485,""y"":249,""dx"":-6,""dy"":-32,""t"":1466},{""x"":493,""y"":262,""dx"":2,""dy"":-19,""t"":1500},{""x"":490,""y"":274,""dx"":-1,""dy"":-7,""t"":1534},{""x"":482,""y"":285,""dx"":-9,""dy"":4,""t"":1568},{""x"":477,""y"":279,""dx"":-14,""dy"":-2,""t"":1601},{""x"":452,""y"":272,""dx"":-39,""dy"":-9,""t"":1637},{""x"":454,""y"":300,""dx"":-37,""dy"":19,""t"":1670},{""x"":450,""y"":261,""dx"":-41,""dy"":-20,""t"":1716},{""x"":442,""y"":267,""dx"":-49,""dy"":-14,""t"":1747},{""x"":437,""y"":273,""dx"":-54,""dy"":-8,""t"":1770},{""x"":445,""y"":308,""dx"":-46,""dy"":27,""t"":1806},{""x"":448,""y"":316,""dx"":-43,""dy"":35,""t"":1841},{""x"":453,""y"":268,""dx"":-38,""dy"":-13,""t"":1874},{""x"":443,""y"":261,""dx"":-48,""dy"":-20,""t"":1908},{""x"":462,""y"":302,""dx"":-29,""dy"":21,""t"":1942},{""x"":473,""y"":290,""dx"":-18,""dy"":9,""t"":1975},{""x"":489,""y"":334,""dx"":-2,""dy"":53,""t"":2010},{""x"":507,""y"":371,""dx"":16,""dy"":90,""t"":2043},{""x"":499,""y"":400,""dx"":8,""dy"":119,""t"":2078},{""x"":504,""y"":438,""dx"":13,""dy"":157,""t"":2113},{""x"":494,""y"":457,""dx"":3,""dy"":176,""t"":2146},{""x"":509,""y"":481,""dx"":18,""dy"":200,""t"":2180},{""x"":495,""y"":425,""dx"":4,""dy"":144,""t"":2215},{""x"":507,""y"":454,""dx"":16,""dy"":173,""t"":2246},{""x"":505,""y"":490,""dx"":14,""dy"":209,""t"":2282},{""x"":497,""y"":509,""dx"":6,""dy"":228,""t"":2316},{""x"":484,""y"":501,""dx"":-7,""dy"":220,""t"":2350},{""x"":483,""y"":431,""dx"":-8,""dy"":150,""t"":2384},{""x"":474,""y"":456,""dx"":-17,""dy"":175,""t"":2418},{""x"":488,""y"":439,""dx"":-3,""dy"":158,""t"":2452},{""x"":462,""y"":457,""dx"":-29,""dy"":176,""t"":2487},{""x"":457,""y"":380,""dx"":-34,""dy"":99,""t"":2519},{""x"":452,""y"":316,""dx"":-39,""dy"":35,""t"":2554},{""x"":456,""y"":353,""dx"":-35,""dy"":72,""t"":2588},{""x"":467,""y"":294,""dx"":-24,""dy"":13,""t"":2622},{""x"":476,""y"":246,""dx"":-15,""dy"":-35,""t"":2654},{""x"":463,""y"":214,""dx"":-28,""dy"":-67,""t"":2689},{""x"":451,""y"":188,""dx"":-40,""dy"":-93,""t"":2725},{""x"":459,""y"":166,""dx"":-32,""dy"":-115,""t"":2757},{""x"":472,""y"":232,""dx"":-19,""dy"":-49,""t"":2793},{""x"":476,""y"":211,""dx"":-15,""dy"":-70,""t"":2825},{""x"":465,""y"":189,""dx"":-26,""dy"":-92,""t"":2860},{""x"":464,""y"":166,""dx"":-27,""dy"":-115,""t"":2894},{""x"":461,""y"":222,""dx"":-30,""dy"":-59,""t"":2928},{""x"":476,""y"":315,""dx"":-15,""dy"":34,""t"":2962},{""x"":483,""y"":387,""dx"":-8,""dy"":106,""t"":2997}],[{""x"":1504,""y"":307,""dx"":53,""dy"":26,""t"":4016},{""x"":1484,""y"":308,""dx"":33,""dy"":27,""t"":4050},{""x"":1466,""y"":296,""dx"":15,""dy"":15,""t"":4085},{""x"":1463,""y"":284,""dx"":12,""dy"":3,""t"":4119},{""x"":1424,""y"":279,""dx"":-27,""dy"":-2,""t"":4152},{""x"":1490,""y"":320,""dx"":39,""dy"":39,""t"":4186},{""x"":1469,""y"":321,""dx"":18,""dy"":40,""t"":4220},{""x"":1450,""y"":321,""dx"":-1,""dy"":40,""t"":4251},{""x"":1452,""y"":346,""dx"":1,""dy"":65,""t"":4288},{""x"":1447,""y"":361,""dx"":-4,""dy"":80,""t"":4322},{""x"":1434,""y"":396,""dx"":-17,""dy"":115,""t"":4357},{""x"":1456,""y"":425,""dx"":5,""dy"":144,""t"":4391},{""x"":1441,""y"":438,""dx"":-10,""dy"":157,""t"":4424},{""x"":1433,""y"":438,""dx"":-18,""dy"":157,""t"":4458},{""x"":1433,""y"":420,""dx"":-18,""dy"":139,""t"":4492},{""x"":1428,""y"":431,""dx"":-23,""dy"":150,""t"":4526},{""x"":1424,""y"":434,""dx"":-27,""dy"":153,""t"":4561},{""x"":1437,""y"":406,""dx"":-14,""dy"":125,""t"":4594},{""x"":1403,""y"":401,""dx"":-48,""dy"":120,""t"":4628},{""x"":1398,""y"":421,""dx"":-53,""dy"":140,""t"":4662},{""x"":1387,""y"":431,""dx"":-64,""dy"":150,""t"":4697},{""x"":1389,""y"":438,""dx"":-62,""dy"":157,""t"":4729},{""x"":1413,""y"":446,""dx"":-38,""dy"":165,""t"":4764},{""x"":1423,""y"":428,""dx"":-28,""dy"":147,""t"":4798},{""x"":1429,""y"":433,""dx"":-22,""dy"":152,""t"":4832},{""x"":1434,""y"":417,""dx"":-17,""dy"":136,""t"":4867},{""x"":1434,""y"":393,""dx"":-17,""dy"":112,""t"":4899},{""x"":1436,""y"":406,""dx"":-15,""dy"":125,""t"":4934},{""x"":1416,""y"":397,""dx"":-35,""dy"":116,""t"":4968},{""x"":1446,""y"":417,""dx"":-5,""dy"":136,""t"":5002},{""x"":1446,""y"":413,""dx"":-5,""dy"":132,""t"":5036},{""x"":1455,""y"":421,""dx"":4,""dy"":140,""t"":5070},{""x"":1461,""y"":432,""dx"":10,""dy"":151,""t"":5104},{""x"":1466,""y"":434,""dx"":15,""dy"":153,""t"":5138},{""x"":1469,""y"":431,""dx"":18,""dy"":150,""t"":5172},{""x"":1455,""y"":442,""dx"":4,""dy"":161,""t"":5205},{""x"":1447,""y"":441,""dx"":-4,""dy"":160,""t"":5240},{""x"":1449,""y"":458,""dx"":-2,""dy"":177,""t"":5275},{""x"":1429,""y"":470,""dx"":-22,""dy"":189,""t"":5308},{""x"":1457,""y"":500,""dx"":6,""dy"":219,""t"":5342},{""x"":1442,""y"":493,""dx"":-9,""dy"":212,""t"":5375},{""x"":1487,""y"":498,""dx"":36,""dy"":217,""t"":5409},{""x"":1535,""y"":501,""dx"":84,""dy"":220,""t"":5441},{""x"":1515,""y"":463,""dx"":64,""dy"":182,""t"":5478},{""x"":1484,""y"":423,""dx"":33,""dy"":142,""t"":5512},{""x"":1468,""y"":416,""dx"":17,""dy"":135,""t"":5546},{""x"":1471,""y"":425,""dx"":20,""dy"":144,""t"":5580},{""x"":1434,""y"":423,""dx"":-17,""dy"":142,""t"":5615},{""x"":1403,""y"":440,""dx"":-48,""dy"":159,""t"":5648},{""x"":1392,""y"":453,""dx"":-59,""dy"":172,""t"":5681},{""x"":1398,""y"":484,""dx"":-53,""dy"":203,""t"":5717},{""x"":1403,""y"":491,""dx"":-48,""dy"":210,""t"":5750},{""x"":1399,""y"":533,""dx"":-52,""dy"":252,""t"":5783},{""x"":1396,""y"":568,""dx"":-55,""dy"":287,""t"":5816},{""x"":1395,""y"":584,""dx"":-56,""dy"":303,""t"":5852},{""x"":1402,""y"":569,""dx"":-49,""dy"":288,""t"":5886},{""x"":1413,""y"":545,""dx"":-38,""dy"":264,""t"":5919},{""x"":1433,""y"":513,""dx"":-18,""dy"":232,""t"":5953},{""x"":1434,""y"":486,""dx"":-17,""dy"":205,""t"":5988}],[{""x"":1042,""y"":493,""dx"":71,""dy"":-58,""t"":7008},{""x"":1047,""y"":575,""dx"":76,""dy"":24,""t"":7042},{""x"":1082,""y"":578,""dx"":111,""dy"":27,""t"":7075},{""x"":1064,""y"":647,""dx"":93,""dy"":96,""t"":7110},{""x"":1083,""y"":700,""dx"":112,""dy"":149,""t"":7144},{""x"":1129,""y"":708,""dx"":158,""dy"":157,""t"":7178},{""x"":1129,""y"":581,""dx"":158,""dy"":30,""t"":7212},{""x"":1129,""y"":631,""dx"":158,""dy"":80,""t"":7245},{""x"":1116,""y"":556,""dx"":145,""dy"":5,""t"":7280},{""x"":1135,""y"":581,""dx"":164,""dy"":30,""t"":7314},{""x"":1112,""y"":533,""dx"":141,""dy"":-18,""t"":7348},{""x"":1117,""y"":475,""dx"":146,""dy"":-76,""t"":7382},{""x"":1144,""y"":532,""dx"":173,""dy"":-19,""t"":7414},{""x"":1115,""y"":604,""dx"":144,""dy"":53,""t"":7450},{""x"":1075,""y"":512,""dx"":104,""dy"":-39,""t"":7484},{""x"":1075,""y"":561,""dx"":104,""dy"":10,""t"":7518},{""x"":1051,""y"":498,""dx"":80,""dy"":-53,""t"":7551},{""x"":1042,""y"":452,""dx"":71,""dy"":-99,""t"":7586},{""x"":1034,""y"":405,""dx"":63,""dy"":-146,""t"":7620},{""x"":1035,""y"":353,""dx"":64,""dy"":-198,""t"":7655},{""x"":1032,""y"":440,""dx"":61,""dy"":-111,""t"":7687},{""x"":1028,""y"":426,""dx"":57,""dy"":-125,""t"":7722},{""x"":1019,""y"":368,""dx"":48,""dy"":-183,""t"":7755},{""x"":1012,""y"":320,""dx"":41,""dy"":-231,""t"":7787},{""x"":1027,""y"":418,""dx"":56,""dy"":-133,""t"":7824},{""x"":1035,""y"":512,""dx"":64,""dy"":-39,""t"":7857},{""x"":1055,""y"":604,""dx"":84,""dy"":53,""t"":7892},{""x"":1056,""y"":561,""dx"":85,""dy"":10,""t"":7926},{""x"":1080,""y"":524,""dx"":109,""dy"":-27,""t"":7959},{""x"":1047,""y"":513,""dx"":76,""dy"":-38,""t"":7995},{""x"":1050,""y"":478,""dx"":79,""dy"":-73,""t"":8028},{""x"":1054,""y"":437,""dx"":83,""dy"":-114,""t"":8062},{""x"":1044,""y"":437,""dx"":73,""dy"":-114,""t"":8096},{""x"":1031,""y"":457,""dx"":60,""dy"":-94,""t"":8130},{""x"":1010,""y"":453,""dx"":39,""dy"":-98,""t"":8165},{""x"":979,""y"":474,""dx"":8,""dy"":-77,""t"":8198},{""x"":929,""y"":483,""dx"":-42,""dy"":-68,""t"":8232},{""x"":875,""y"":478,""dx"":-96,""dy"":-73,""t"":8266},{""x"":833,""y"":520,""dx"":-138,""dy"":-31,""t"":8299},{""x"":807,""y"":520,""dx"":-164,""dy"":-31,""t"":8334},{""x"":769,""y"":543,""dx"":-202,""dy"":-8,""t"":8367},{""x"":757,""y"":554,""dx"":-214,""dy"":3,""t"":8403},{""x"":784,""y"":547,""dx"":-187,""dy"":-4,""t"":8436},{""x"":770,""y"":570,""dx"":-201,""dy"":19,""t"":8470},{""x"":793,""y"":511,""dx"":-178,""dy"":-40,""t"":8504},{""x"":765,""y"":522,""dx"":-206,""dy"":-29,""t"":8539},{""x"":797,""y"":530,""dx"":-174,""dy"":-21,""t"":8572},{""x"":777,""y"":542,""dx"":-194,""dy"":-9,""t"":8607},{""x"":765,""y"":537,""dx"":-206,""dy"":-14,""t"":8641},{""x"":760,""y"":512,""dx"":-211,""dy"":-39,""t"":8674},{""x"":774,""y"":519,""dx"":-197,""dy"":-32,""t"":8708},{""x"":766,""y"":482,""dx"":-205,""dy"":-69,""t"":8742},{""x"":785,""y"":481,""dx"":-186,""dy"":-70,""t"":8776},{""x"":771,""y"":518,""dx"":-200,""dy"":-33,""t"":8810},{""x"":783,""y"":502,""dx"":-188,""dy"":-49,""t"":8846},{""x"":799,""y"":469,""dx"":-172,""dy"":-82,""t"":8879},{""x"":803,""y"":470,""dx"":-168,""dy"":-81,""t"":8912},{""x"":787,""y"":582,""dx"":-184,""dy"":31,""t"":8946},{""x"":806,""y"":636,""dx"":-165,""dy"":85,""t"":8978},{""x"":799,""y"":599,""dx"":-172,""dy"":48,""t"":9014}],[{""x"":397,""y"":888,""dx"":-94,""dy"":67,""t"":10034},{""x"":390,""y"":869,""dx"":-101,""dy"":48,""t"":10068},{""x"":408,""y"":848,""dx"":-83,""dy"":27,""t"":10102},{""x"":428,""y"":848,""dx"":-63,""dy"":27,""t"":10135},{""x"":432,""y"":863,""dx"":-59,""dy"":42,""t"":10170},{""x"":447,""y"":871,""dx"":-44,""dy"":50,""t"":10203},{""x"":447,""y"":889,""dx"":-44,""dy"":68,""t"":10238},{""x"":486,""y"":863,""dx"":-5,""dy"":42,""t"":10272},{""x"":479,""y"":856,""dx"":-12,""dy"":35,""t"":10306},{""x"":494,""y"":850,""dx"":3,""dy"":29,""t"":10340},{""x"":497,""y"":826,""dx"":6,""dy"":5,""t"":10374},{""x"":488,""y"":823,""dx"":-3,""dy"":2,""t"":10408},{""x"":530,""y"":796,""dx"":39,""dy"":-25,""t"":10443},{""x"":481,""y"":809,""dx"":-10,""dy"":-12,""t"":10476},{""x"":420,""y"":819,""dx"":-71,""dy"":-2,""t"":10511},{""x"":402,""y"":840,""dx"":-89,""dy"":19,""t"":10544},{""x"":443,""y"":819,""dx"":-48,""dy"":-2,""t"":10578},{""x"":444,""y"":843,""dx"":-47,""dy"":22,""t"":10648},{""x"":425,""y"":849,""dx"":-66,""dy"":28,""t"":10680},{""x"":394,""y"":855,""dx"":-97,""dy"":34,""t"":10713},{""x"":373,""y"":862,""dx"":-118,""dy"":41,""t"":10748},{""x"":386,""y"":866,""dx"":-105,""dy"":45,""t"":10782},{""x"":426,""y"":846,""dx"":-65,""dy"":25,""t"":10816},{""x"":416,""y"":869,""dx"":-75,""dy"":48,""t"":10849},{""x"":412,""y"":846,""dx"":-79,""dy"":25,""t"":10884},{""x"":404,""y"":865,""dx"":-87,""dy"":44,""t"":10917},{""x"":383,""y"":887,""dx"":-108,""dy"":66,""t"":10951},{""x"":407,""y"":865,""dx"":-84,""dy"":44,""t"":10984},{""x"":430,""y"":848,""dx"":-61,""dy"":27,""t"":11020},{""x"":428,""y"":834,""dx"":-63,""dy"":13,""t"":11054},{""x"":493,""y"":738,""dx"":2,""dy"":-83,""t"":11088},{""x"":483,""y"":768,""dx"":-8,""dy"":-53,""t"":11122},{""x"":452,""y"":821,""dx"":-39,""dy"":0,""t"":11156},{""x"":456,""y"":832,""dx"":-35,""dy"":11,""t"":11190},{""x"":396,""y"":732,""dx"":-95,""dy"":-89,""t"":11224},{""x"":375,""y"":780,""dx"":-116,""dy"":-41,""t"":11258},{""x"":389,""y"":808,""dx"":-102,""dy"":-13,""t"":11292},{""x"":401,""y"":825,""dx"":-90,""dy"":4,""t"":11326},{""x"":412,""y"":834,""dx"":-79,""dy"":13,""t"":11360},{""x"":404,""y"":782,""dx"":-87,""dy"":-39,""t"":11394},{""x"":368,""y"":839,""dx"":-123,""dy"":18,""t"":11428},{""x"":414,""y"":765,""dx"":-77,""dy"":-56,""t"":11462},{""x"":416,""y"":715,""dx"":-75,""dy"":-106,""t"":11496},{""x"":408,""y"":695,""dx"":-83,""dy"":-126,""t"":11530},{""x"":430,""y"":740,""dx"":-61,""dy"":-81,""t"":11564},{""x"":411,""y"":814,""dx"":-80,""dy"":-7,""t"":11599},{""x"":432,""y"":793,""dx"":-59,""dy"":-28,""t"":11632},{""x"":399,""y"":750,""dx"":-92,""dy"":-71,""t"":11666},{""x"":410,""y"":718,""dx"":-81,""dy"":-103,""t"":11700},{""x"":454,""y"":710,""dx"":-37,""dy"":-111,""t"":11733},{""x"":472,""y"":698,""dx"":-19,""dy"":-123,""t"":11769},{""x"":498,""y"":673,""dx"":7,""dy"":-148,""t"":11802},{""x"":518,""y"":646,""dx"":27,""dy"":-175,""t"":11836},{""x"":493,""y"":634,""dx"":2,""dy"":-187,""t"":11870},{""x"":498,""y"":698,""dx"":7,""dy"":-123,""t"":11904},{""x"":469,""y"":686,""dx"":-22,""dy"":-135,""t"":11938},{""x"":451,""y"":687,""dx"":-40,""dy"":-134,""t"":11972},{""x"":424,""y"":677,""dx"":-67,""dy"":-144,""t"":12006}],[{""x"":1353,""y"":546,""dx"":-98,""dy"":-275,""t"":13026},{""x"":1313,""y"":613,""dx"":-138,""dy"":-208,""t"":13060},{""x"":1293,""y"":649,""dx"":-158,""dy"":-172,""t"":13094},{""x"":1261,""y"":648,""dx"":-190,""dy"":-173,""t"":13128},{""x"":1241,""y"":692,""dx"":-210,""dy"":-129,""t"":13162},{""x"":1219,""y"":667,""dx"":-232,""dy"":-154,""t"":13195},{""x"":1227,""y"":634,""dx"":-224,""dy"":-187,""t"":13229},{""x"":1228,""y"":673,""dx"":-223,""dy"":-148,""t"":13264},{""x"":1229,""y"":636,""dx"":-222,""dy"":-185,""t"":13297},{""x"":1251,""y"":599,""dx"":-200,""dy"":-222,""t"":13331},{""x"":1263,""y"":592,""dx"":-188,""dy"":-229,""t"":13366},{""x"":1268,""y"":584,""dx"":-183,""dy"":-237,""t"":13400},{""x"":1258,""y"":638,""dx"":-193,""dy"":-183,""t"":13434},{""x"":1250,""y"":598,""dx"":-201,""dy"":-223,""t"":13468},{""x"":1261,""y"":582,""dx"":-190,""dy"":-239,""t"":13502},{""x"":1240,""y"":570,""dx"":-211,""dy"":-251,""t"":13535},{""x"":1202,""y"":551,""dx"":-249,""dy"":-270,""t"":13570},{""x"":1202,""y"":597,""dx"":-249,""dy"":-224,""t"":13604},{""x"":1171,""y"":578,""dx"":-280,""dy"":-243,""t"":13638},{""x"":1154,""y"":571,""dx"":-297,""dy"":-250,""t"":13672},{""x"":1218,""y"":561,""dx"":-233,""dy"":-260,""t"":13707},{""x"":1227,""y"":582,""dx"":-224,""dy"":-239,""t"":13740},{""x"":1249,""y"":556,""dx"":-202,""dy"":-265,""t"":13773},{""x"":1272,""y"":605,""dx"":-179,""dy"":-216,""t"":13808},{""x"":1273,""y"":655,""dx"":-178,""dy"":-166,""t"":13842},{""x"":1267,""y"":696,""dx"":-184,""dy"":-125,""t"":13876},{""x"":1216,""y"":663,""dx"":-235,""dy"":-158,""t"":13911},{""x"":1206,""y"":630,""dx"":-245,""dy"":-191,""t"":13944},{""x"":1259,""y"":642,""dx"":-192,""dy"":-179,""t"":13979},{""x"":1244,""y"":636,""dx"":-207,""dy"":-185,""t"":14012},{""x"":1224,""y"":587,""dx"":-227,""dy"":-234,""t"":14046},{""x"":1238,""y"":625,""dx"":-213,""dy"":-196,""t"":14079},{""x"":1202,""y"":603,""dx"":-249,""dy"":-218,""t"":14115},{""x"":1171,""y"":585,""dx"":-280,""dy"":-236,""t"":14147},{""x"":1210,""y"":562,""dx"":-241,""dy"":-259,""t"":14182},{""x"":1221,""y"":629,""dx"":-230,""dy"":-192,""t"":14216},{""x"":1186,""y"":644,""dx"":-265,""dy"":-177,""t"":14250},{""x"":1171,""y"":639,""dx"":-280,""dy"":-182,""t"":14284},{""x"":1159,""y"":641,""dx"":-292,""dy"":-180,""t"":14318},{""x"":1201,""y"":617,""dx"":-250,""dy"":-204,""t"":14352},{""x"":1206,""y"":680,""dx"":-245,""dy"":-141,""t"":14386},{""x"":1218,""y"":673,""dx"":-233,""dy"":-148,""t"":14420},{""x"":1216,""y"":661,""dx"":-235,""dy"":-160,""t"":14454},{""x"":1206,""y"":654,""dx"":-245,""dy"":-167,""t"":14487},{""x"":1237,""y"":624,""dx"":-214,""dy"":-197,""t"":14522},{""x"":1240,""y"":624,""dx"":-211,""dy"":-197,""t"":14553},{""x"":1289,""y"":612,""dx"":-162,""dy"":-209,""t"":14591},{""x"":1317,""y"":619,""dx"":-134,""dy"":-202,""t"":14624},{""x"":1357,""y"":631,""dx"":-94,""dy"":-190,""t"":14657},{""x"":1325,""y"":644,""dx"":-126,""dy"":-177,""t"":14691},{""x"":1307,""y"":678,""dx"":-144,""dy"":-143,""t"":14725},{""x"":1303,""y"":700,""dx"":-148,""dy"":-121,""t"":14760},{""x"":1291,""y"":715,""dx"":-160,""dy"":-106,""t"":14794},{""x"":1261,""y"":697,""dx"":-190,""dy"":-124,""t"":14828},{""x"":1295,""y"":688,""dx"":-156,""dy"":-133,""t"":14862},{""x"":1266,""y"":690,""dx"":-185,""dy"":-131,""t"":14896},{""x"":1271,""y"":728,""dx"":-180,""dy"":-93,""t"":14929},{""x"":1285,""y"":720,""dx"":-166,""dy"":-101,""t"":14964},{""x"":1301,""y"":723,""dx"":-150,""dy"":-98,""t"":14998},{""x"":1294,""y"":709,""dx"":-157,""dy"":-112,""t"":15031}]]","[93.33333333333333,77.96610169491525,81.66666666666667,100,8.333333333333332]","[{""x"":-9.716666666666667,""y"":33.85,""r"":102.03672142403167},{""x"":-10.64406779661017,""y"":147.96610169491527,""r"":43.09853557873965},{""x"":-14.85,""y"":-33.93333333333333,""r"":243.40589186881903},{""x"":-56.12068965517241,""y"":-21.517241379310345,""r"":104.54519119164848},{""x"":-204.61666666666667,""y"":-186.9,""r"":84.51244454193967}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
"","html-button-response","9","58628","0.0-4.0-4.0-0.0-0.0","","","","","791","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
