name,rt,correct,target,fixation,fixation_target,first_dot,ISI,NUM,TYPE,Examtype,Target
scc_0,444.0,1,rect_1,"[{'rect_1': 1}, {'circle': 0}]",{'rect_1': 1},rect_1,1000,2,shape,recall,topo
scc_0,492.0,1,ring_1,"[{'ring_1': 0}, {'rect': 0}]",,ring_1,1000,2,shape,recall,topo
scc_0,589.0,1,triangle_1,"[{'rect': 0}, {'triangle_1': 1}]",{'triangle_1': 1},triangle_1,1000,2,shape,recall,topo
scc_0,485.0,1,rect_1,"[{'circle': 0}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
scc_0,828.0,1,ring_1,"[{'triangle': 0}, {'ring_1': 1}]",{'ring_1': 1},ring_1,1000,2,shape,recall,topo
scc_0,646.0,1,triangle_1,"[{'triangle_1': 0}, {'rect': 0}]",,triangle_1,1000,2,shape,recall,topo
scc_0,566.0,1,triangle_1,"[{'triangle_1': 0}, {'rect': 0}]",,triangle_1,1000,2,shape,recall,topo
scc_0,525.0,1,rect_1,"[{'rect_1': 7}, {'circle': 0}]",{'rect_1': 7},rect_1,1000,2,shape,recall,topo
scc_0,598.0,1,ring_1,"[{'triangle': 0}, {'ring_1': 0}]",,triangle,1000,2,shape,recall,topo
scc_0,532.0,1,ring_1,"[{'ring_1': 8}, {'rect': 0}]",{'ring_1': 8},ring_1,1000,2,shape,recall,topo
scc_0,637.0,1,rect_1,"[{'circle': 2}, {'rect_1': 1}]",{'rect_1': 1},circle,1000,2,shape,recall,topo
scc_0,564.0,1,triangle_1,"[{'rect': 1}, {'triangle_1': 0}]",,rect,1000,2,shape,recall,topo
shh_0,622.0,1,rect_1,"[{'rect_1': 9}, {'circle': 19}]",{'rect_1': 9},circle,1000,2,shape,recall,topo
shh_0,522.0,0,triangle_1,"[{'triangle_1': 18}, {'circle': 11}]",{'triangle_1': 18},triangle_1,1000,2,shape,recall,topo
shh_0,486.0,1,ring_1,"[{'ring_1': 0}, {'rect': 31}]",,rect,1000,2,shape,recall,topo
shh_0,639.0,1,triangle_1,"[{'rect': 0}, {'triangle_1': 17}]",{'triangle_1': 17},triangle_1,1000,2,shape,recall,topo
shh_0,612.0,1,rect_1,"[{'triangle': 0}, {'rect_1': 29}]",{'rect_1': 29},rect_1,1000,2,shape,recall,topo
shh_0,431.0,1,rect_1,"[{'rect_1': 9}, {'circle': 16}]",{'rect_1': 9},circle,1000,2,shape,recall,topo
shh_0,654.0,1,ring_1,"[{'ring_1': 0}, {'rect': 58}]",,rect,1000,2,shape,recall,topo
shh_0,559.0,1,triangle_1,"[{'rect': 0}, {'triangle_1': 25}]",{'triangle_1': 25},triangle_1,1000,2,shape,recall,topo
shh_0,438.0,1,triangle_1,"[{'triangle_1': 1}, {'circle': 25}]",{'triangle_1': 1},circle,1000,2,shape,recall,topo
shh_0,431.0,1,ring_1,"[{'triangle': 8}, {'ring_1': 16}]",{'ring_1': 16},ring_1,1000,2,shape,recall,topo
shh_0,551.0,1,rect_1,"[{'triangle': 0}, {'rect_1': 23}]",{'rect_1': 23},rect_1,1000,2,shape,recall,topo
syx_0,381.0,1,ring_1,"[{'ring_1': 2}, {'triangle': 0}]",{'ring_1': 2},ring_1,1000,2,shape,recall,topo
syx_0,367.0,1,rect_1,"[{'circle': 6}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
syx_0,582.0,1,ring_1,"[{'triangle': 1}, {'ring_1': 4}]",{'ring_1': 4},ring_1,1000,2,shape,recall,topo
syx_0,368.0,1,rect_1,"[{'rect_1': 28}, {'triangle': 15}]",{'rect_1': 28},rect_1,1000,2,shape,recall,topo
syx_0,380.0,1,triangle_1,"[{'triangle_1': 23}, {'circle': 6}]",{'triangle_1': 23},triangle_1,1000,2,shape,recall,topo
syx_0,743.0,1,triangle_1,"[{'rect': 31}, {'triangle_1': 2}]",{'triangle_1': 2},rect,1000,2,shape,recall,topo
syx_0,462.0,1,rect_1,"[{'rect_1': 6}, {'triangle': 15}]",{'rect_1': 6},triangle,1000,2,shape,recall,topo
syx_0,365.0,1,ring_1,"[{'ring_1': 22}, {'triangle': 14}]",{'ring_1': 22},ring_1,1000,2,shape,recall,topo
syx_0,550.0,1,triangle_1,"[{'rect': 2}, {'triangle_1': 0}]",,rect,1000,2,shape,recall,topo
syx_0,776.0,1,rect_1,"[{'circle': 25}, {'rect_1': 8}]",{'rect_1': 8},circle,1000,2,shape,recall,topo
syx_0,728.0,1,ring_1,"[{'triangle': 0}, {'ring_1': 10}]",{'ring_1': 10},ring_1,1000,2,shape,recall,topo
syx_0,557.0,1,triangle_1,"[{'triangle_1': 22}, {'circle': 2}]",{'triangle_1': 22},triangle_1,1000,2,shape,recall,topo
wfy_0,423.0,1,triangle_1,"[{'triangle_1': 5}, {'rect': 0}]",{'triangle_1': 5},triangle_1,1000,2,shape,recall,topo
wfy_0,439.0,1,rect_1,"[{'rect_1': 0}, {'triangle': 0}]",,rect_1,1000,2,shape,recall,topo
wfy_0,467.0,1,triangle_1,"[{'rect': 0}, {'triangle_1': 0}]",,rect,1000,2,shape,recall,topo
wfy_0,407.0,1,ring_1,"[{'ring_1': 0}, {'triangle': 0}]",,ring_1,1000,2,shape,recall,topo
wfy_0,505.0,1,ring_1,"[{'rect': 13}, {'ring_1': 5}]",{'ring_1': 5},rect,1000,2,shape,recall,topo
wfy_0,469.0,1,rect_1,"[{'circle': 0}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
wfy_0,408.0,1,triangle_1,"[{'rect': 5}, {'triangle_1': 0}]",,rect,1000,2,shape,recall,topo
wfy_0,436.0,1,ring_1,"[{'rect': 1}, {'ring_1': 0}]",,rect,1000,2,shape,recall,topo
wfy_0,483.0,1,rect_1,"[{'circle': 0}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
wfy_0,451.0,1,ring_1,"[{'ring_1': 2}, {'triangle': 11}]",{'ring_1': 2},triangle,1000,2,shape,recall,topo
wfy_0,455.0,1,triangle_1,"[{'triangle_1': 0}, {'rect': 11}]",,rect,1000,2,shape,recall,topo
wfy_0,396.0,1,rect_1,"[{'rect_1': 1}, {'triangle': 0}]",{'rect_1': 1},rect_1,1000,2,shape,recall,topo
何靓雯_0,702.0,1,rect_1,"[{'circle': 14}, {'rect_1': 15}]",{'rect_1': 15},rect_1,1000,2,shape,recall,topo
何靓雯_0,617.0,1,ring_1,"[{'triangle': 8}, {'ring_1': 25}]",{'ring_1': 25},ring_1,1000,2,shape,recall,topo
何靓雯_0,575.0,1,triangle_1,"[{'rect': 10}, {'triangle_1': 26}]",{'triangle_1': 26},triangle_1,1000,2,shape,recall,topo
何靓雯_0,653.0,1,triangle_1,"[{'triangle_1': 18}, {'circle': 17}]",{'triangle_1': 18},triangle_1,1000,2,shape,recall,topo
何靓雯_0,646.0,1,ring_1,"[{'ring_1': 8}, {'rect': 35}]",{'ring_1': 8},rect,1000,2,shape,recall,topo
何靓雯_0,619.0,1,rect_1,"[{'rect_1': 10}, {'circle': 31}]",{'rect_1': 10},circle,1000,2,shape,recall,topo
何靓雯_0,616.0,1,rect_1,"[{'rect_1': 15}, {'circle': 33}]",{'rect_1': 15},circle,1000,2,shape,recall,topo
何靓雯_0,661.0,1,ring_1,"[{'ring_1': 16}, {'rect': 22}]",{'ring_1': 16},rect,1000,2,shape,recall,topo
何靓雯_0,636.0,1,ring_1,"[{'triangle': 14}, {'ring_1': 23}]",{'ring_1': 23},ring_1,1000,2,shape,recall,topo
何靓雯_0,576.0,1,rect_1,"[{'circle': 5}, {'rect_1': 30}]",{'rect_1': 30},rect_1,1000,2,shape,recall,topo
何靓雯_0,600.0,1,triangle_1,"[{'rect': 15}, {'triangle_1': 13}]",{'triangle_1': 13},rect,1000,2,shape,recall,topo
何靓雯_0,660.0,1,triangle_1,"[{'triangle_1': 7}, {'circle': 19}]",{'triangle_1': 7},circle,1000,2,shape,recall,topo
刘晓_0,359.0,1,rect_1,"[{'circle': 11}, {'rect_1': 15}]",{'rect_1': 15},rect_1,1000,2,shape,recall,topo
刘晓_0,464.0,1,triangle_1,"[{'circle': 0}, {'triangle_1': 28}]",{'triangle_1': 28},triangle_1,1000,2,shape,recall,topo
刘晓_0,490.0,1,rect_1,"[{'rect_1': 0}, {'circle': 51}]",,circle,1000,2,shape,recall,topo
刘晓_0,485.0,1,triangle_1,"[{'triangle_1': 0}, {'circle': 50}]",,circle,1000,2,shape,recall,topo
刘晓_0,477.0,1,ring_1,"[{'rect': 0}, {'ring_1': 4}]",{'ring_1': 4},ring_1,1000,2,shape,recall,topo
刘晓_0,431.0,1,ring_1,"[{'ring_1': 0}, {'rect': 6}]",,rect,1000,2,shape,recall,topo
刘晓_0,429.0,1,rect_1,"[{'rect_1': 0}, {'circle': 26}]",,circle,1000,2,shape,recall,topo
刘晓_0,485.0,1,rect_1,"[{'circle': 0}, {'rect_1': 29}]",{'rect_1': 29},rect_1,1000,2,shape,recall,topo
刘晓_0,496.0,1,triangle_1,"[{'circle': 0}, {'triangle_1': 26}]",{'triangle_1': 26},triangle_1,1000,2,shape,recall,topo
刘晓_0,462.0,1,triangle_1,"[{'triangle_1': 5}, {'circle': 2}]",{'triangle_1': 5},triangle_1,1000,2,shape,recall,topo
刘晓_0,483.0,1,ring_1,"[{'ring_1': 2}, {'rect': 30}]",{'ring_1': 2},rect,1000,2,shape,recall,topo
刘晓_0,432.0,1,ring_1,"[{'rect': 24}, {'ring_1': 17}]",{'ring_1': 17},rect,1000,2,shape,recall,topo
张小雨_0,556.0,1,rect_1,"[{'rect_1': 0}, {'circle': 15}]",,circle,1000,2,shape,recall,topo
张小雨_0,569.0,1,triangle_1,"[{'rect': 11}, {'triangle_1': 29}]",{'triangle_1': 29},triangle_1,1000,2,shape,recall,topo
张小雨_0,623.0,1,ring_1,"[{'ring_1': 3}, {'triangle': 22}]",{'ring_1': 3},triangle,1000,2,shape,recall,topo
张小雨_0,528.0,1,ring_1,"[{'triangle': 3}, {'ring_1': 2}]",{'ring_1': 2},triangle,1000,2,shape,recall,topo
张小雨_0,445.0,1,rect_1,"[{'circle': 16}, {'rect_1': 25}]",{'rect_1': 25},rect_1,1000,2,shape,recall,topo
张小雨_0,774.0,1,triangle_1,"[{'triangle_1': 0}, {'rect': 0}]",,triangle_1,1000,2,shape,recall,topo
张小雨_0,698.0,1,rect_1,"[{'rect_1': 0}, {'circle': 2}]",,circle,1000,2,shape,recall,topo
张小雨_0,593.0,1,rect_1,"[{'circle': 30}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
张小雨_0,639.0,1,ring_1,"[{'ring_1': 37}, {'triangle': 0}]",{'ring_1': 37},ring_1,1000,2,shape,recall,topo
张小雨_0,585.0,1,triangle_1,"[{'rect': 55}, {'triangle_1': 0}]",,rect,1000,2,shape,recall,topo
张小雨_0,541.0,1,ring_1,"[{'triangle': 21}, {'ring_1': 16}]",{'ring_1': 16},triangle,1000,2,shape,recall,topo
张小雨_0,927.0,1,triangle_1,"[{'triangle_1': 45}, {'rect': 0}]",{'triangle_1': 45},triangle_1,1000,2,shape,recall,topo
张昊_0,449.0,1,triangle_1,"[{'triangle_1': 1}, {'circle': 26}]",{'triangle_1': 1},circle,1000,2,shape,recall,topo
张昊_0,500.0,1,ring_1,"[{'ring_1': 12}, {'triangle': 1}]",{'ring_1': 12},ring_1,1000,2,shape,recall,topo
张昊_0,462.0,1,triangle_1,"[{'circle': 19}, {'triangle_1': 3}]",{'triangle_1': 3},circle,1000,2,shape,recall,topo
张昊_0,563.0,1,ring_1,"[{'rect': 32}, {'ring_1': 0}]",,rect,1000,2,shape,recall,topo
张昊_0,457.0,1,rect_1,"[{'circle': 21}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
张昊_0,513.0,1,rect_1,"[{'rect_1': 20}, {'triangle': 0}]",{'rect_1': 20},rect_1,1000,2,shape,recall,topo
张昊_0,457.0,1,triangle_1,"[{'triangle_1': 31}, {'circle': 0}]",{'triangle_1': 31},triangle_1,1000,2,shape,recall,topo
张昊_0,438.0,1,rect_1,"[{'circle': 27}, {'rect_1': 0}]",,circle,1000,2,shape,recall,topo
张昊_0,479.0,1,triangle_1,"[{'circle': 17}, {'triangle_1': 0}]",,circle,1000,2,shape,recall,topo
张昊_0,630.0,1,ring_1,"[{'rect': 33}, {'ring_1': 2}]",{'ring_1': 2},rect,1000,2,shape,recall,topo
张昊_0,517.0,1,rect_1,"[{'rect_1': 29}, {'triangle': 0}]",{'rect_1': 29},rect_1,1000,2,shape,recall,topo
张昊_0,424.0,1,ring_1,"[{'ring_1': 36}, {'triangle': 0}]",{'ring_1': 36},ring_1,1000,2,shape,recall,topo
张梦洋_0,640.0,1,triangle_1,"[{'circle': 4}, {'triangle_1': 6}]",{'triangle_1': 6},triangle_1,1000,2,shape,recall,topo
张梦洋_0,966.0,1,ring_1,"[{'ring_1': 9}, {'rect': 10}]",{'ring_1': 9},rect,1000,2,shape,recall,topo
张梦洋_0,548.0,1,rect_1,"[{'triangle': 0}, {'rect_1': 0}]",,triangle,1000,2,shape,recall,topo
张梦洋_0,637.0,1,ring_1,"[{'triangle': 32}, {'ring_1': 0}]",,triangle,1000,2,shape,recall,topo
张梦洋_0,517.0,1,triangle_1,"[{'triangle_1': 1}, {'rect': 0}]",{'triangle_1': 1},triangle_1,1000,2,shape,recall,topo
张梦洋_0,503.0,1,rect_1,"[{'rect_1': 0}, {'circle': 0}]",,rect_1,1000,2,shape,recall,topo
张梦洋_0,561.0,1,rect_1,"[{'triangle': 22}, {'rect_1': 18}]",{'rect_1': 18},triangle,1000,2,shape,recall,topo
张梦洋_0,425.0,1,ring_1,"[{'triangle': 9}, {'ring_1': 31}]",{'ring_1': 31},ring_1,1000,2,shape,recall,topo
张梦洋_0,538.0,1,triangle_1,"[{'circle': 11}, {'triangle_1': 26}]",{'triangle_1': 26},triangle_1,1000,2,shape,recall,topo
张梦洋_0,582.0,1,triangle_1,"[{'triangle_1': 7}, {'rect': 22}]",{'triangle_1': 7},rect,1000,2,shape,recall,topo
张梦洋_0,829.0,1,ring_1,"[{'ring_1': 18}, {'rect': 16}]",{'ring_1': 18},ring_1,1000,2,shape,recall,topo
张梦洋_0,800.0,1,rect_1,"[{'rect_1': 21}, {'circle': 2}]",{'rect_1': 21},rect_1,1000,2,shape,recall,topo
王炜_0,405.0,1,ring_1,"[{'triangle': 14}, {'ring_1': 1}]",{'ring_1': 1},triangle,1000,2,shape,recall,topo
王炜_0,314.0,1,rect_1,"[{'rect_1': 5}, {'circle': 1}]",{'rect_1': 5},rect_1,1000,2,shape,recall,topo
王炜_0,425.0,1,ring_1,"[{'ring_1': 15}, {'triangle': 11}]",{'ring_1': 15},ring_1,1000,2,shape,recall,topo
王炜_0,517.0,1,rect_1,"[{'triangle': 16}, {'rect_1': 12}]",{'rect_1': 12},triangle,1000,2,shape,recall,topo
王炜_0,384.0,1,triangle_1,"[{'triangle_1': 11}, {'rect': 0}]",{'triangle_1': 11},triangle_1,1000,2,shape,recall,topo
王炜_0,519.0,1,triangle_1,"[{'rect': 23}, {'triangle_1': 0}]",,rect,1000,2,shape,recall,topo
王炜_0,497.0,1,ring_1,"[{'ring_1': 37}, {'triangle': 0}]",{'ring_1': 37},ring_1,1000,2,shape,recall,topo
王炜_0,420.0,1,triangle_1,"[{'triangle_1': 32}, {'rect': 0}]",{'triangle_1': 32},triangle_1,1000,2,shape,recall,topo
王炜_0,461.0,1,rect_1,"[{'rect_1': 31}, {'circle': 0}]",{'rect_1': 31},rect_1,1000,2,shape,recall,topo
王炜_0,642.0,1,rect_1,"[{'triangle': 46}, {'rect_1': 0}]",,triangle,1000,2,shape,recall,topo
王炜_0,507.0,1,ring_1,"[{'triangle': 24}, {'ring_1': 0}]",,triangle,1000,2,shape,recall,topo
王炜_0,482.0,1,triangle_1,"[{'rect': 29}, {'triangle_1': 1}]",{'triangle_1': 1},rect,1000,2,shape,recall,topo
罗晨曦_0,520.0,1,rect_1,"[{'rect_1': 10}, {'circle': 30}]",{'rect_1': 10},circle,1000,2,shape,recall,topo
罗晨曦_0,676.0,1,rect_1,"[{'circle': 9}, {'rect_1': 37}]",{'rect_1': 37},rect_1,1000,2,shape,recall,topo
罗晨曦_0,609.0,1,ring_1,"[{'ring_1': 8}, {'triangle': 28}]",{'ring_1': 8},triangle,1000,2,shape,recall,topo
罗晨曦_0,625.0,1,triangle_1,"[{'rect': 15}, {'triangle_1': 16}]",{'triangle_1': 16},triangle_1,1000,2,shape,recall,topo
罗晨曦_0,476.0,1,ring_1,"[{'rect': 0}, {'ring_1': 16}]",{'ring_1': 16},ring_1,1000,2,shape,recall,topo
罗晨曦_0,665.0,1,triangle_1,"[{'triangle_1': 11}, {'circle': 25}]",{'triangle_1': 11},circle,1000,2,shape,recall,topo
罗晨曦_0,526.0,1,triangle_1,"[{'rect': 9}, {'triangle_1': 26}]",{'triangle_1': 26},triangle_1,1000,2,shape,recall,topo
罗晨曦_0,601.0,1,ring_1,"[{'ring_1': 11}, {'triangle': 38}]",{'ring_1': 11},triangle,1000,2,shape,recall,topo
罗晨曦_0,658.0,1,ring_1,"[{'rect': 9}, {'ring_1': 33}]",{'ring_1': 33},ring_1,1000,2,shape,recall,topo
罗晨曦_0,603.0,1,triangle_1,"[{'triangle_1': 15}, {'circle': 24}]",{'triangle_1': 15},circle,1000,2,shape,recall,topo
罗晨曦_0,616.0,1,rect_1,"[{'circle': 9}, {'rect_1': 25}]",{'rect_1': 25},rect_1,1000,2,shape,recall,topo
罗晨曦_0,480.0,1,rect_1,"[{'rect_1': 17}, {'circle': 27}]",{'rect_1': 17},circle,1000,2,shape,recall,topo
范雨祥_0,430.0,1,triangle_1,"[{'triangle_1': 15}, {'rect': 25}]",{'triangle_1': 15},rect,1000,2,shape,recall,topo
范雨祥_0,332.0,1,rect_1,"[{'rect_1': 23}, {'circle': 6}]",{'rect_1': 23},rect_1,1000,2,shape,recall,topo
范雨祥_0,452.0,1,rect_1,"[{'triangle': 10}, {'rect_1': 4}]",{'rect_1': 4},triangle,1000,2,shape,recall,topo
范雨祥_0,429.0,1,ring_1,"[{'ring_1': 9}, {'rect': 11}]",{'ring_1': 9},rect,1000,2,shape,recall,topo
范雨祥_0,474.0,1,triangle_1,"[{'circle': 0}, {'triangle_1': 0}]",,circle,1000,2,shape,recall,topo
范雨祥_0,786.0,1,ring_1,"[{'rect': 5}, {'ring_1': 12}]",{'ring_1': 12},ring_1,1000,2,shape,recall,topo
范雨祥_0,430.0,1,ring_1,"[{'ring_1': 4}, {'rect': 11}]",{'ring_1': 4},rect,1000,2,shape,recall,topo
范雨祥_0,669.0,1,ring_1,"[{'rect': 0}, {'ring_1': 5}]",{'ring_1': 5},ring_1,1000,2,shape,recall,topo
范雨祥_0,411.0,1,triangle_1,"[{'triangle_1': 3}, {'rect': 12}]",{'triangle_1': 3},rect,1000,2,shape,recall,topo
范雨祥_0,508.0,1,rect_1,"[{'triangle': 16}, {'rect_1': 8}]",{'rect_1': 8},triangle,1000,2,shape,recall,topo
范雨祥_0,435.0,1,rect_1,"[{'rect_1': 5}, {'circle': 0}]",{'rect_1': 5},rect_1,1000,2,shape,recall,topo
范雨祥_0,371.0,1,triangle_1,"[{'circle': 14}, {'triangle_1': 10}]",{'triangle_1': 10},circle,1000,2,shape,recall,topo
蔡思琪_0,455.0,1,rect_1,"[{'rect_1': 17}, {'triangle': 13}]",{'rect_1': 17},rect_1,1000,2,shape,recall,topo
蔡思琪_0,413.0,1,ring_1,"[{'rect': 28}, {'ring_1': 14}]",{'ring_1': 14},rect,1000,2,shape,recall,topo
蔡思琪_0,471.0,1,triangle_1,"[{'triangle_1': 10}, {'rect': 17}]",{'triangle_1': 10},rect,1000,2,shape,recall,topo
蔡思琪_0,492.0,1,triangle_1,"[{'rect': 15}, {'triangle_1': 20}]",{'triangle_1': 20},triangle_1,1000,2,shape,recall,topo
蔡思琪_0,908.0,1,rect_1,"[{'triangle': 18}, {'rect_1': 19}]",{'rect_1': 19},rect_1,1000,2,shape,recall,topo
蔡思琪_0,506.0,1,ring_1,"[{'ring_1': 13}, {'triangle': 4}]",{'ring_1': 13},ring_1,1000,2,shape,recall,topo
蔡思琪_0,407.0,1,rect_1,"[{'rect_1': 23}, {'triangle': 14}]",{'rect_1': 23},rect_1,1000,2,shape,recall,topo
蔡思琪_0,443.0,1,ring_1,"[{'ring_1': 16}, {'triangle': 31}]",{'ring_1': 16},triangle,1000,2,shape,recall,topo
蔡思琪_0,509.0,1,triangle_1,"[{'triangle_1': 17}, {'rect': 32}]",{'triangle_1': 17},rect,1000,2,shape,recall,topo
蔡思琪_0,389.0,1,ring_1,"[{'rect': 19}, {'ring_1': 15}]",{'ring_1': 15},rect,1000,2,shape,recall,topo
蔡思琪_0,479.0,1,rect_1,"[{'triangle': 12}, {'rect_1': 17}]",{'rect_1': 17},rect_1,1000,2,shape,recall,topo
蔡思琪_0,457.0,1,triangle_1,"[{'rect': 19}, {'triangle_1': 16}]",{'triangle_1': 16},rect,1000,2,shape,recall,topo
陈舒雨_0,551.0,1,ring_1,"[{'ring_1': 6}, {'triangle': 29}]",{'ring_1': 6},triangle,1000,2,shape,recall,topo
陈舒雨_0,443.0,0,triangle_1,"[{'triangle_1': 0}, {'rect': 33}]",,rect,1000,2,shape,recall,topo
陈舒雨_0,546.0,1,rect_1,"[{'rect_1': 2}, {'triangle': 6}]",{'rect_1': 2},triangle,1000,2,shape,recall,topo
陈舒雨_0,546.0,1,rect_1,"[{'circle': 0}, {'rect_1': 30}]",{'rect_1': 30},rect_1,1000,2,shape,recall,topo
陈舒雨_0,558.0,1,triangle_1,"[{'circle': 0}, {'triangle_1': 26}]",{'triangle_1': 26},triangle_1,1000,2,shape,recall,topo
陈舒雨_0,459.0,1,ring_1,"[{'ring_1': 0}, {'triangle': 4}]",,triangle,1000,2,shape,recall,topo
陈舒雨_0,363.0,1,rect_1,"[{'rect_1': 0}, {'triangle': 20}]",,triangle,1000,2,shape,recall,topo
陈舒雨_0,508.0,1,triangle_1,"[{'circle': 0}, {'triangle_1': 17}]",{'triangle_1': 17},triangle_1,1000,2,shape,recall,topo
陈舒雨_0,496.0,1,ring_1,"[{'rect': 0}, {'ring_1': 39}]",{'ring_1': 39},ring_1,1000,2,shape,recall,topo
陈舒雨_0,542.0,1,triangle_1,"[{'triangle_1': 0}, {'rect': 15}]",,rect,1000,2,shape,recall,topo
陈舒雨_0,622.0,1,rect_1,"[{'circle': 0}, {'rect_1': 31}]",{'rect_1': 31},rect_1,1000,2,shape,recall,topo
黎钰_0,621.0,1,triangle_1,"[{'triangle_1': 10}, {'circle': 17}]",{'triangle_1': 10},circle,1000,2,shape,recall,topo
黎钰_0,582.0,1,rect_1,"[{'rect_1': 12}, {'circle': 9}]",{'rect_1': 12},rect_1,1000,2,shape,recall,topo
黎钰_0,617.0,1,triangle_1,"[{'rect': 25}, {'triangle_1': 8}]",{'triangle_1': 8},rect,1000,2,shape,recall,topo
黎钰_0,617.0,1,rect_1,"[{'triangle': 15}, {'rect_1': 13}]",{'rect_1': 13},triangle,1000,2,shape,recall,topo
黎钰_0,659.0,1,ring_1,"[{'triangle': 21}, {'ring_1': 0}]",,triangle,1000,2,shape,recall,topo
黎钰_0,455.0,1,ring_1,"[{'ring_1': 8}, {'rect': 0}]",{'ring_1': 8},ring_1,1000,2,shape,recall,topo
黎钰_0,500.0,1,triangle_1,"[{'triangle_1': 12}, {'circle': 0}]",{'triangle_1': 12},triangle_1,1000,2,shape,recall,topo
黎钰_0,528.0,1,triangle_1,"[{'rect': 0}, {'triangle_1': 9}]",{'triangle_1': 9},triangle_1,1000,2,shape,recall,topo
黎钰_0,516.0,1,rect_1,"[{'triangle': 6}, {'rect_1': 0}]",,triangle,1000,2,shape,recall,topo
黎钰_0,472.0,1,ring_1,"[{'triangle': 6}, {'ring_1': 2}]",{'ring_1': 2},triangle,1000,2,shape,recall,topo
黎钰_0,678.0,1,ring_1,"[{'ring_1': 0}, {'rect': 0}]",,ring_1,1000,2,shape,recall,topo
黎钰_0,498.0,1,rect_1,"[{'rect_1': 19}, {'circle': 0}]",{'rect_1': 19},rect_1,1000,2,shape,recall,topo
何靓雯_0,563.0,1,rect_1,"[{'rect_1': 35}, {'triangle': 6}]",{'rect_1': 35},rect_1,1500,2,shape,recall,topo
何靓雯_0,660.0,1,ring_1,"[{'rect': 20}, {'ring_1': 25}]",{'ring_1': 25},ring_1,1500,2,shape,recall,topo
何靓雯_0,795.0,1,triangle_1,"[{'triangle_1': 25}, {'rect': 13}]",{'triangle_1': 25},triangle_1,1500,2,shape,recall,topo
何靓雯_0,594.0,1,ring_1,"[{'ring_1': 40}, {'triangle': 4}]",{'ring_1': 40},ring_1,1500,2,shape,recall,topo
何靓雯_0,410.0,1,rect_1,"[{'triangle': 25}, {'rect_1': 18}]",{'rect_1': 18},triangle,1500,2,shape,recall,topo
何靓雯_0,756.0,1,triangle_1,"[{'rect': 7}, {'triangle_1': 22}]",{'triangle_1': 22},triangle_1,1500,2,shape,recall,topo
何靓雯_0,693.0,1,ring_1,"[{'ring_1': 40}, {'triangle': 1}]",{'ring_1': 40},ring_1,1500,2,shape,recall,topo
何靓雯_0,702.0,1,triangle_1,"[{'triangle_1': 16}, {'rect': 8}]",{'triangle_1': 16},triangle_1,1500,2,shape,recall,topo
何靓雯_0,556.0,1,rect_1,"[{'triangle': 21}, {'rect_1': 21}]",{'rect_1': 21},triangle,1500,2,shape,recall,topo
何靓雯_0,803.0,1,ring_1,"[{'rect': 14}, {'ring_1': 21}]",{'ring_1': 21},ring_1,1500,2,shape,recall,topo
何靓雯_0,532.0,1,rect_1,"[{'rect_1': 11}, {'triangle': 5}]",{'rect_1': 11},rect_1,1500,2,shape,recall,topo
何靓雯_0,487.0,1,triangle_1,"[{'rect': 26}, {'triangle_1': 8}]",{'triangle_1': 8},rect,1500,2,shape,recall,topo
scc_0,552.0,1,rect_1,"[{'circle': 0}, {'rect_1': 0}]",,circle,1500,2,shape,recall,topo
scc_0,537.0,1,triangle_1,"[{'circle': 0}, {'triangle_1': 2}]",{'triangle_1': 2},triangle_1,1500,2,shape,recall,topo
scc_0,488.0,1,ring_1,"[{'triangle': 8}, {'ring_1': 5}]",{'ring_1': 5},triangle,1500,2,shape,recall,topo
scc_0,528.0,1,ring_1,"[{'ring_1': 0}, {'rect': 21}]",,rect,1500,2,shape,recall,topo
scc_0,554.0,1,triangle_1,"[{'triangle_1': 0}, {'rect': 25}]",,rect,1500,2,shape,recall,topo
scc_0,482.0,1,rect_1,"[{'rect_1': 2}, {'triangle': 24}]",{'rect_1': 2},triangle,1500,2,shape,recall,topo
scc_0,522.0,1,ring_1,"[{'ring_1': 0}, {'rect': 27}]",,rect,1500,2,shape,recall,topo
scc_0,649.0,1,ring_1,"[{'triangle': 0}, {'ring_1': 18}]",{'ring_1': 18},ring_1,1500,2,shape,recall,topo
scc_0,706.0,1,rect_1,"[{'circle': 0}, {'rect_1': 19}]",{'rect_1': 19},rect_1,1500,2,shape,recall,topo
scc_0,600.0,1,triangle_1,"[{'circle': 12}, {'triangle_1': 18}]",{'triangle_1': 18},triangle_1,1500,2,shape,recall,topo
scc_0,498.0,1,triangle_1,"[{'triangle_1': 2}, {'rect': 37}]",{'triangle_1': 2},rect,1500,2,shape,recall,topo
scc_0,737.0,1,rect_1,"[{'rect_1': 9}, {'triangle': 11}]",{'rect_1': 9},triangle,1500,2,shape,recall,topo
shh_0,722.0,1,rect_1,"[{'rect_1': 0}, {'circle': 0}]",,rect_1,1500,2,shape,recall,topo
shh_0,503.0,1,triangle_1,"[{'rect': 0}, {'triangle_1': 0}]",,rect,1500,2,shape,recall,topo
