"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2572","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2579","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6582","0.0-2.0-0.0","","","","","4000","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7950","0.0-2.0-1.0","","","","","1367","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","25885","0.0-3.0","","","","","","","","19","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","26725","0.0-4.0-0.0","","","","","838","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","38018","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","38805","0.0-4.0-2.0","","","","","786","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","56077","0.0-4.0-3.0","","","","","","","","","","[[{""x"":392,""y"":465,""dx"":-99,""dy"":184,""t"":990},{""x"":392,""y"":477,""dx"":-99,""dy"":196,""t"":1025},{""x"":395,""y"":477,""dx"":-96,""dy"":196,""t"":1058},{""x"":388,""y"":498,""dx"":-103,""dy"":217,""t"":1092},{""x"":394,""y"":511,""dx"":-97,""dy"":230,""t"":1125},{""x"":395,""y"":508,""dx"":-96,""dy"":227,""t"":1160},{""x"":402,""y"":511,""dx"":-89,""dy"":230,""t"":1194},{""x"":413,""y"":520,""dx"":-78,""dy"":239,""t"":1228},{""x"":414,""y"":504,""dx"":-77,""dy"":223,""t"":1262},{""x"":411,""y"":495,""dx"":-80,""dy"":214,""t"":1296},{""x"":460,""y"":502,""dx"":-31,""dy"":221,""t"":1330},{""x"":448,""y"":514,""dx"":-43,""dy"":233,""t"":1364},{""x"":449,""y"":514,""dx"":-42,""dy"":233,""t"":1398},{""x"":451,""y"":510,""dx"":-40,""dy"":229,""t"":1431},{""x"":440,""y"":503,""dx"":-51,""dy"":222,""t"":1466},{""x"":474,""y"":517,""dx"":-17,""dy"":236,""t"":1501},{""x"":452,""y"":486,""dx"":-39,""dy"":205,""t"":1534},{""x"":447,""y"":481,""dx"":-44,""dy"":200,""t"":1567},{""x"":444,""y"":473,""dx"":-47,""dy"":192,""t"":1602},{""x"":457,""y"":481,""dx"":-34,""dy"":200,""t"":1636},{""x"":438,""y"":480,""dx"":-53,""dy"":199,""t"":1667},{""x"":436,""y"":467,""dx"":-55,""dy"":186,""t"":1704},{""x"":429,""y"":456,""dx"":-62,""dy"":175,""t"":1738},{""x"":447,""y"":462,""dx"":-44,""dy"":181,""t"":1772},{""x"":446,""y"":471,""dx"":-45,""dy"":190,""t"":1806},{""x"":450,""y"":487,""dx"":-41,""dy"":206,""t"":1840},{""x"":469,""y"":491,""dx"":-22,""dy"":210,""t"":1874},{""x"":475,""y"":497,""dx"":-16,""dy"":216,""t"":1908},{""x"":459,""y"":496,""dx"":-32,""dy"":215,""t"":1942},{""x"":460,""y"":494,""dx"":-31,""dy"":213,""t"":1977},{""x"":452,""y"":481,""dx"":-39,""dy"":200,""t"":2010},{""x"":428,""y"":488,""dx"":-63,""dy"":207,""t"":2044},{""x"":425,""y"":482,""dx"":-66,""dy"":201,""t"":2075},{""x"":417,""y"":477,""dx"":-74,""dy"":196,""t"":2111},{""x"":393,""y"":479,""dx"":-98,""dy"":198,""t"":2147},{""x"":372,""y"":479,""dx"":-119,""dy"":198,""t"":2180},{""x"":345,""y"":469,""dx"":-146,""dy"":188,""t"":2214},{""x"":392,""y"":490,""dx"":-99,""dy"":209,""t"":2248},{""x"":383,""y"":473,""dx"":-108,""dy"":192,""t"":2282},{""x"":414,""y"":487,""dx"":-77,""dy"":206,""t"":2316},{""x"":418,""y"":503,""dx"":-73,""dy"":222,""t"":2350},{""x"":398,""y"":517,""dx"":-93,""dy"":236,""t"":2384},{""x"":396,""y"":525,""dx"":-95,""dy"":244,""t"":2417},{""x"":408,""y"":549,""dx"":-83,""dy"":268,""t"":2451},{""x"":400,""y"":538,""dx"":-91,""dy"":257,""t"":2486},{""x"":423,""y"":541,""dx"":-68,""dy"":260,""t"":2520},{""x"":443,""y"":534,""dx"":-48,""dy"":253,""t"":2554},{""x"":453,""y"":532,""dx"":-38,""dy"":251,""t"":2588},{""x"":469,""y"":509,""dx"":-22,""dy"":228,""t"":2622},{""x"":441,""y"":507,""dx"":-50,""dy"":226,""t"":2655},{""x"":438,""y"":505,""dx"":-53,""dy"":224,""t"":2690},{""x"":441,""y"":499,""dx"":-50,""dy"":218,""t"":2724},{""x"":440,""y"":502,""dx"":-51,""dy"":221,""t"":2759},{""x"":452,""y"":511,""dx"":-39,""dy"":230,""t"":2792},{""x"":442,""y"":513,""dx"":-49,""dy"":232,""t"":2827},{""x"":416,""y"":507,""dx"":-75,""dy"":226,""t"":2861},{""x"":420,""y"":499,""dx"":-71,""dy"":218,""t"":2893},{""x"":404,""y"":499,""dx"":-87,""dy"":218,""t"":2928},{""x"":422,""y"":491,""dx"":-69,""dy"":210,""t"":2962},{""x"":448,""y"":497,""dx"":-43,""dy"":216,""t"":2996}],[{""x"":1539,""y"":315,""dx"":88,""dy"":34,""t"":4016},{""x"":1534,""y"":284,""dx"":83,""dy"":3,""t"":4050},{""x"":1515,""y"":307,""dx"":64,""dy"":26,""t"":4084},{""x"":1492,""y"":311,""dx"":41,""dy"":30,""t"":4117},{""x"":1482,""y"":319,""dx"":31,""dy"":38,""t"":4153},{""x"":1505,""y"":318,""dx"":54,""dy"":37,""t"":4187},{""x"":1507,""y"":313,""dx"":56,""dy"":32,""t"":4220},{""x"":1526,""y"":324,""dx"":75,""dy"":43,""t"":4255},{""x"":1539,""y"":326,""dx"":88,""dy"":45,""t"":4288},{""x"":1549,""y"":354,""dx"":98,""dy"":73,""t"":4323},{""x"":1558,""y"":381,""dx"":107,""dy"":100,""t"":4356},{""x"":1578,""y"":370,""dx"":127,""dy"":89,""t"":4391},{""x"":1611,""y"":391,""dx"":160,""dy"":110,""t"":4424},{""x"":1635,""y"":394,""dx"":184,""dy"":113,""t"":4457},{""x"":1634,""y"":402,""dx"":183,""dy"":121,""t"":4492},{""x"":1649,""y"":400,""dx"":198,""dy"":119,""t"":4526},{""x"":1644,""y"":376,""dx"":193,""dy"":95,""t"":4559},{""x"":1642,""y"":352,""dx"":191,""dy"":71,""t"":4595},{""x"":1633,""y"":342,""dx"":182,""dy"":61,""t"":4628},{""x"":1620,""y"":336,""dx"":169,""dy"":55,""t"":4662},{""x"":1599,""y"":323,""dx"":148,""dy"":42,""t"":4696},{""x"":1588,""y"":342,""dx"":137,""dy"":61,""t"":4730},{""x"":1583,""y"":346,""dx"":132,""dy"":65,""t"":4764},{""x"":1579,""y"":334,""dx"":128,""dy"":53,""t"":4797},{""x"":1570,""y"":337,""dx"":119,""dy"":56,""t"":4833},{""x"":1561,""y"":360,""dx"":110,""dy"":79,""t"":4867},{""x"":1559,""y"":371,""dx"":108,""dy"":90,""t"":4900},{""x"":1538,""y"":381,""dx"":87,""dy"":100,""t"":4934},{""x"":1535,""y"":395,""dx"":84,""dy"":114,""t"":4967},{""x"":1545,""y"":417,""dx"":94,""dy"":136,""t"":5002},{""x"":1550,""y"":427,""dx"":99,""dy"":146,""t"":5036},{""x"":1573,""y"":433,""dx"":122,""dy"":152,""t"":5070},{""x"":1584,""y"":450,""dx"":133,""dy"":169,""t"":5105},{""x"":1587,""y"":449,""dx"":136,""dy"":168,""t"":5139},{""x"":1582,""y"":452,""dx"":131,""dy"":171,""t"":5172},{""x"":1591,""y"":447,""dx"":140,""dy"":166,""t"":5206},{""x"":1598,""y"":442,""dx"":147,""dy"":161,""t"":5239},{""x"":1565,""y"":430,""dx"":114,""dy"":149,""t"":5274},{""x"":1555,""y"":419,""dx"":104,""dy"":138,""t"":5308},{""x"":1545,""y"":401,""dx"":94,""dy"":120,""t"":5341},{""x"":1540,""y"":394,""dx"":89,""dy"":113,""t"":5377},{""x"":1528,""y"":390,""dx"":77,""dy"":109,""t"":5411},{""x"":1530,""y"":364,""dx"":79,""dy"":83,""t"":5444},{""x"":1521,""y"":349,""dx"":70,""dy"":68,""t"":5478},{""x"":1506,""y"":331,""dx"":55,""dy"":50,""t"":5511},{""x"":1507,""y"":313,""dx"":56,""dy"":32,""t"":5545},{""x"":1502,""y"":303,""dx"":51,""dy"":22,""t"":5580},{""x"":1479,""y"":323,""dx"":28,""dy"":42,""t"":5614},{""x"":1503,""y"":331,""dx"":52,""dy"":50,""t"":5648},{""x"":1506,""y"":329,""dx"":55,""dy"":48,""t"":5682},{""x"":1513,""y"":327,""dx"":62,""dy"":46,""t"":5716},{""x"":1481,""y"":327,""dx"":30,""dy"":46,""t"":5750},{""x"":1489,""y"":318,""dx"":38,""dy"":37,""t"":5784},{""x"":1482,""y"":313,""dx"":31,""dy"":32,""t"":5817},{""x"":1490,""y"":311,""dx"":39,""dy"":30,""t"":5852},{""x"":1498,""y"":315,""dx"":47,""dy"":34,""t"":5886},{""x"":1489,""y"":305,""dx"":38,""dy"":24,""t"":5920},{""x"":1501,""y"":317,""dx"":50,""dy"":36,""t"":5953},{""x"":1533,""y"":310,""dx"":82,""dy"":29,""t"":5987}],[{""x"":1076,""y"":556,""dx"":105,""dy"":5,""t"":7042},{""x"":1076,""y"":549,""dx"":105,""dy"":-2,""t"":7111},{""x"":1098,""y"":566,""dx"":127,""dy"":15,""t"":7144},{""x"":1079,""y"":560,""dx"":108,""dy"":9,""t"":7178},{""x"":1091,""y"":563,""dx"":120,""dy"":12,""t"":7212},{""x"":1085,""y"":536,""dx"":114,""dy"":-15,""t"":7243},{""x"":1086,""y"":536,""dx"":115,""dy"":-15,""t"":7280},{""x"":1089,""y"":538,""dx"":118,""dy"":-13,""t"":7314},{""x"":1104,""y"":568,""dx"":133,""dy"":17,""t"":7348},{""x"":1105,""y"":566,""dx"":134,""dy"":15,""t"":7382},{""x"":1102,""y"":567,""dx"":131,""dy"":16,""t"":7416},{""x"":1094,""y"":562,""dx"":123,""dy"":11,""t"":7450},{""x"":1095,""y"":586,""dx"":124,""dy"":35,""t"":7483},{""x"":1068,""y"":574,""dx"":97,""dy"":23,""t"":7517},{""x"":1077,""y"":597,""dx"":106,""dy"":46,""t"":7552},{""x"":1093,""y"":612,""dx"":122,""dy"":61,""t"":7586},{""x"":1106,""y"":620,""dx"":135,""dy"":69,""t"":7619},{""x"":1112,""y"":625,""dx"":141,""dy"":74,""t"":7654},{""x"":1125,""y"":623,""dx"":154,""dy"":72,""t"":7688},{""x"":1126,""y"":631,""dx"":155,""dy"":80,""t"":7722},{""x"":1133,""y"":633,""dx"":162,""dy"":82,""t"":7756},{""x"":1139,""y"":633,""dx"":168,""dy"":82,""t"":7790},{""x"":1129,""y"":627,""dx"":158,""dy"":76,""t"":7824},{""x"":1147,""y"":609,""dx"":176,""dy"":58,""t"":7858},{""x"":1183,""y"":631,""dx"":212,""dy"":80,""t"":7893},{""x"":1156,""y"":640,""dx"":185,""dy"":89,""t"":7926},{""x"":1136,""y"":642,""dx"":165,""dy"":91,""t"":7961},{""x"":1118,""y"":644,""dx"":147,""dy"":93,""t"":7994},{""x"":1105,""y"":662,""dx"":134,""dy"":111,""t"":8028},{""x"":1086,""y"":643,""dx"":115,""dy"":92,""t"":8062},{""x"":1115,""y"":647,""dx"":144,""dy"":96,""t"":8097},{""x"":1093,""y"":619,""dx"":122,""dy"":68,""t"":8131},{""x"":1111,""y"":635,""dx"":140,""dy"":84,""t"":8164},{""x"":1085,""y"":605,""dx"":114,""dy"":54,""t"":8198},{""x"":1112,""y"":626,""dx"":141,""dy"":75,""t"":8232},{""x"":1090,""y"":629,""dx"":119,""dy"":78,""t"":8266},{""x"":1069,""y"":637,""dx"":98,""dy"":86,""t"":8300},{""x"":1050,""y"":599,""dx"":79,""dy"":48,""t"":8334},{""x"":1054,""y"":595,""dx"":83,""dy"":44,""t"":8367},{""x"":1057,""y"":592,""dx"":86,""dy"":41,""t"":8400},{""x"":1044,""y"":603,""dx"":73,""dy"":52,""t"":8436},{""x"":1059,""y"":598,""dx"":88,""dy"":47,""t"":8470},{""x"":1061,""y"":600,""dx"":90,""dy"":49,""t"":8504},{""x"":1072,""y"":618,""dx"":101,""dy"":67,""t"":8537},{""x"":1081,""y"":610,""dx"":110,""dy"":59,""t"":8572},{""x"":1084,""y"":584,""dx"":113,""dy"":33,""t"":8605},{""x"":1071,""y"":592,""dx"":100,""dy"":41,""t"":8640},{""x"":1070,""y"":599,""dx"":99,""dy"":48,""t"":8674},{""x"":1070,""y"":611,""dx"":99,""dy"":60,""t"":8708},{""x"":1058,""y"":603,""dx"":87,""dy"":52,""t"":8742},{""x"":1085,""y"":623,""dx"":114,""dy"":72,""t"":8775},{""x"":1075,""y"":622,""dx"":104,""dy"":71,""t"":8808},{""x"":1063,""y"":611,""dx"":92,""dy"":60,""t"":8844},{""x"":1059,""y"":591,""dx"":88,""dy"":40,""t"":8878},{""x"":1084,""y"":611,""dx"":113,""dy"":60,""t"":8911},{""x"":1082,""y"":637,""dx"":111,""dy"":86,""t"":8946},{""x"":1065,""y"":637,""dx"":94,""dy"":86,""t"":8980},{""x"":1075,""y"":628,""dx"":104,""dy"":77,""t"":9015}],[{""x"":512,""y"":682,""dx"":21,""dy"":-139,""t"":10034},{""x"":541,""y"":678,""dx"":50,""dy"":-143,""t"":10067},{""x"":567,""y"":667,""dx"":76,""dy"":-154,""t"":10102},{""x"":571,""y"":672,""dx"":80,""dy"":-149,""t"":10136},{""x"":566,""y"":677,""dx"":75,""dy"":-144,""t"":10171},{""x"":555,""y"":683,""dx"":64,""dy"":-138,""t"":10204},{""x"":551,""y"":685,""dx"":60,""dy"":-136,""t"":10238},{""x"":556,""y"":689,""dx"":65,""dy"":-132,""t"":10271},{""x"":552,""y"":712,""dx"":61,""dy"":-109,""t"":10306},{""x"":560,""y"":712,""dx"":69,""dy"":-109,""t"":10340},{""x"":546,""y"":727,""dx"":55,""dy"":-94,""t"":10374},{""x"":543,""y"":741,""dx"":52,""dy"":-80,""t"":10406},{""x"":531,""y"":759,""dx"":40,""dy"":-62,""t"":10442},{""x"":527,""y"":755,""dx"":36,""dy"":-66,""t"":10476},{""x"":529,""y"":740,""dx"":38,""dy"":-81,""t"":10510},{""x"":537,""y"":730,""dx"":46,""dy"":-91,""t"":10544},{""x"":524,""y"":753,""dx"":33,""dy"":-68,""t"":10578},{""x"":530,""y"":751,""dx"":39,""dy"":-70,""t"":10613},{""x"":528,""y"":744,""dx"":37,""dy"":-77,""t"":10646},{""x"":526,""y"":751,""dx"":35,""dy"":-70,""t"":10680},{""x"":534,""y"":752,""dx"":43,""dy"":-69,""t"":10714},{""x"":538,""y"":752,""dx"":47,""dy"":-69,""t"":10748},{""x"":558,""y"":755,""dx"":67,""dy"":-66,""t"":10782},{""x"":547,""y"":762,""dx"":56,""dy"":-59,""t"":10817},{""x"":562,""y"":752,""dx"":71,""dy"":-69,""t"":10851},{""x"":565,""y"":753,""dx"":74,""dy"":-68,""t"":10883},{""x"":571,""y"":751,""dx"":80,""dy"":-70,""t"":10918},{""x"":568,""y"":748,""dx"":77,""dy"":-73,""t"":10952},{""x"":563,""y"":753,""dx"":72,""dy"":-68,""t"":10986},{""x"":554,""y"":739,""dx"":63,""dy"":-82,""t"":11019},{""x"":555,""y"":740,""dx"":64,""dy"":-81,""t"":11054},{""x"":546,""y"":740,""dx"":55,""dy"":-81,""t"":11088},{""x"":543,""y"":732,""dx"":52,""dy"":-89,""t"":11122},{""x"":557,""y"":730,""dx"":66,""dy"":-91,""t"":11155},{""x"":561,""y"":738,""dx"":70,""dy"":-83,""t"":11191},{""x"":568,""y"":741,""dx"":77,""dy"":-80,""t"":11224},{""x"":570,""y"":770,""dx"":79,""dy"":-51,""t"":11258},{""x"":567,""y"":763,""dx"":76,""dy"":-58,""t"":11292},{""x"":571,""y"":763,""dx"":80,""dy"":-58,""t"":11326},{""x"":583,""y"":756,""dx"":92,""dy"":-65,""t"":11361},{""x"":588,""y"":757,""dx"":97,""dy"":-64,""t"":11394},{""x"":603,""y"":752,""dx"":112,""dy"":-69,""t"":11428},{""x"":597,""y"":748,""dx"":106,""dy"":-73,""t"":11461},{""x"":596,""y"":751,""dx"":105,""dy"":-70,""t"":11496},{""x"":600,""y"":737,""dx"":109,""dy"":-84,""t"":11530},{""x"":600,""y"":737,""dx"":109,""dy"":-84,""t"":11563},{""x"":595,""y"":738,""dx"":104,""dy"":-83,""t"":11599},{""x"":598,""y"":732,""dx"":107,""dy"":-89,""t"":11632},{""x"":595,""y"":736,""dx"":104,""dy"":-85,""t"":11666},{""x"":594,""y"":744,""dx"":103,""dy"":-77,""t"":11700},{""x"":611,""y"":736,""dx"":120,""dy"":-85,""t"":11734},{""x"":619,""y"":729,""dx"":128,""dy"":-92,""t"":11767},{""x"":618,""y"":739,""dx"":127,""dy"":-82,""t"":11802},{""x"":630,""y"":739,""dx"":139,""dy"":-82,""t"":11836},{""x"":630,""y"":743,""dx"":139,""dy"":-78,""t"":11870},{""x"":637,""y"":725,""dx"":146,""dy"":-96,""t"":11904},{""x"":633,""y"":733,""dx"":142,""dy"":-88,""t"":11938},{""x"":629,""y"":739,""dx"":138,""dy"":-82,""t"":11970},{""x"":618,""y"":736,""dx"":127,""dy"":-85,""t"":12007},{""x"":621,""y"":745,""dx"":130,""dy"":-76,""t"":12040}],[{""x"":1505,""y"":747,""dx"":54,""dy"":-74,""t"":13060},{""x"":1492,""y"":749,""dx"":41,""dy"":-72,""t"":13095},{""x"":1477,""y"":754,""dx"":26,""dy"":-67,""t"":13128},{""x"":1468,""y"":753,""dx"":17,""dy"":-68,""t"":13162},{""x"":1461,""y"":758,""dx"":10,""dy"":-63,""t"":13196},{""x"":1465,""y"":741,""dx"":14,""dy"":-80,""t"":13230},{""x"":1469,""y"":745,""dx"":18,""dy"":-76,""t"":13264},{""x"":1460,""y"":755,""dx"":9,""dy"":-66,""t"":13298},{""x"":1462,""y"":755,""dx"":11,""dy"":-66,""t"":13332},{""x"":1455,""y"":763,""dx"":4,""dy"":-58,""t"":13366},{""x"":1451,""y"":772,""dx"":0,""dy"":-49,""t"":13400},{""x"":1434,""y"":782,""dx"":-17,""dy"":-39,""t"":13434},{""x"":1432,""y"":771,""dx"":-19,""dy"":-50,""t"":13467},{""x"":1415,""y"":762,""dx"":-36,""dy"":-59,""t"":13502},{""x"":1433,""y"":762,""dx"":-18,""dy"":-59,""t"":13537},{""x"":1448,""y"":762,""dx"":-3,""dy"":-59,""t"":13568},{""x"":1452,""y"":769,""dx"":1,""dy"":-52,""t"":13605},{""x"":1441,""y"":771,""dx"":-10,""dy"":-50,""t"":13637},{""x"":1441,""y"":783,""dx"":-10,""dy"":-38,""t"":13672},{""x"":1451,""y"":770,""dx"":0,""dy"":-51,""t"":13706},{""x"":1469,""y"":767,""dx"":18,""dy"":-54,""t"":13741},{""x"":1471,""y"":760,""dx"":20,""dy"":-61,""t"":13773},{""x"":1467,""y"":766,""dx"":16,""dy"":-55,""t"":13809},{""x"":1473,""y"":764,""dx"":22,""dy"":-57,""t"":13842},{""x"":1490,""y"":770,""dx"":39,""dy"":-51,""t"":13876},{""x"":1479,""y"":771,""dx"":28,""dy"":-50,""t"":13911},{""x"":1489,""y"":778,""dx"":38,""dy"":-43,""t"":13944},{""x"":1497,""y"":785,""dx"":46,""dy"":-36,""t"":13976},{""x"":1494,""y"":771,""dx"":43,""dy"":-50,""t"":14012},{""x"":1488,""y"":765,""dx"":37,""dy"":-56,""t"":14046},{""x"":1503,""y"":779,""dx"":52,""dy"":-42,""t"":14081},{""x"":1481,""y"":778,""dx"":30,""dy"":-43,""t"":14114},{""x"":1508,""y"":765,""dx"":57,""dy"":-56,""t"":14148},{""x"":1473,""y"":756,""dx"":22,""dy"":-65,""t"":14182},{""x"":1480,""y"":758,""dx"":29,""dy"":-63,""t"":14216},{""x"":1459,""y"":767,""dx"":8,""dy"":-54,""t"":14250},{""x"":1464,""y"":767,""dx"":13,""dy"":-54,""t"":14284},{""x"":1463,""y"":757,""dx"":12,""dy"":-64,""t"":14317},{""x"":1464,""y"":750,""dx"":13,""dy"":-71,""t"":14352},{""x"":1462,""y"":759,""dx"":11,""dy"":-62,""t"":14386},{""x"":1469,""y"":765,""dx"":18,""dy"":-56,""t"":14419},{""x"":1472,""y"":773,""dx"":21,""dy"":-48,""t"":14454},{""x"":1470,""y"":768,""dx"":19,""dy"":-53,""t"":14488},{""x"":1478,""y"":766,""dx"":27,""dy"":-55,""t"":14522},{""x"":1473,""y"":772,""dx"":22,""dy"":-49,""t"":14556},{""x"":1467,""y"":751,""dx"":16,""dy"":-70,""t"":14590},{""x"":1465,""y"":753,""dx"":14,""dy"":-68,""t"":14624},{""x"":1474,""y"":747,""dx"":23,""dy"":-74,""t"":14658},{""x"":1471,""y"":755,""dx"":20,""dy"":-66,""t"":14692},{""x"":1480,""y"":758,""dx"":29,""dy"":-63,""t"":14726},{""x"":1486,""y"":765,""dx"":35,""dy"":-56,""t"":14761},{""x"":1486,""y"":763,""dx"":35,""dy"":-58,""t"":14794},{""x"":1477,""y"":770,""dx"":26,""dy"":-51,""t"":14828},{""x"":1468,""y"":774,""dx"":17,""dy"":-47,""t"":14862},{""x"":1467,""y"":765,""dx"":16,""dy"":-56,""t"":14896},{""x"":1459,""y"":775,""dx"":8,""dy"":-46,""t"":14929},{""x"":1466,""y"":779,""dx"":15,""dy"":-42,""t"":14964},{""x"":1472,""y"":765,""dx"":21,""dy"":-56,""t"":14998},{""x"":1465,""y"":773,""dx"":14,""dy"":-48,""t"":15032}]]","[8.333333333333332,83.05084745762711,96.55172413793103,100,100]","[{""x"":-64,""y"":216.18333333333334,""r"":45.52915353857578},{""x"":97.76271186440678,""y"":77.32203389830508,""r"":61.629626470948025},{""x"":120.60344827586206,""y"":53.5,""r"":57.83092722320478},{""x"":79.75,""y"":-86.1,""r"":51.65785470946683},{""x"":17.661016949152543,""y"":-56.69491525423729,""r"":13.40836520226458}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
"","html-button-response","9","57030","0.0-4.0-4.0-0.0-0.0","","","","","951","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
