"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2960","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2965","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8993","0.0-2.0-0.0","","","","","6027","{""name"":""dyk"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12016","0.0-2.0-1.0","","","","","3022","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17325","0.0-3.0","","","","","","","","1507","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","20360","0.0-4.0-0.0","","","","","3032","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","31596","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","32768","0.0-4.0-2.0","","","","","1171","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","52928","0.0-4.0-3.0","","","","","","","","","","[[{""x"":463,""y"":616,""dx"":-28,""dy"":335,""t"":990},{""x"":465,""y"":618,""dx"":-26,""dy"":337,""t"":1023},{""x"":469,""y"":617,""dx"":-22,""dy"":336,""t"":1058},{""x"":455,""y"":628,""dx"":-36,""dy"":347,""t"":1093},{""x"":466,""y"":630,""dx"":-25,""dy"":349,""t"":1126},{""x"":470,""y"":634,""dx"":-21,""dy"":353,""t"":1160},{""x"":482,""y"":629,""dx"":-9,""dy"":348,""t"":1196},{""x"":488,""y"":626,""dx"":-3,""dy"":345,""t"":1228},{""x"":481,""y"":606,""dx"":-10,""dy"":325,""t"":1263},{""x"":488,""y"":578,""dx"":-3,""dy"":297,""t"":1297},{""x"":508,""y"":550,""dx"":17,""dy"":269,""t"":1330},{""x"":553,""y"":596,""dx"":62,""dy"":315,""t"":1364},{""x"":561,""y"":600,""dx"":70,""dy"":319,""t"":1398},{""x"":610,""y"":634,""dx"":119,""dy"":353,""t"":1432},{""x"":613,""y"":598,""dx"":122,""dy"":317,""t"":1466},{""x"":611,""y"":590,""dx"":120,""dy"":309,""t"":1501},{""x"":608,""y"":569,""dx"":117,""dy"":288,""t"":1534},{""x"":612,""y"":542,""dx"":121,""dy"":261,""t"":1567},{""x"":594,""y"":541,""dx"":103,""dy"":260,""t"":1602},{""x"":578,""y"":556,""dx"":87,""dy"":275,""t"":1637},{""x"":560,""y"":579,""dx"":69,""dy"":298,""t"":1670},{""x"":532,""y"":584,""dx"":41,""dy"":303,""t"":1704},{""x"":543,""y"":620,""dx"":52,""dy"":339,""t"":1766},{""x"":540,""y"":605,""dx"":49,""dy"":324,""t"":1779},{""x"":551,""y"":638,""dx"":60,""dy"":357,""t"":1804},{""x"":542,""y"":626,""dx"":51,""dy"":345,""t"":1839},{""x"":528,""y"":600,""dx"":37,""dy"":319,""t"":1874},{""x"":492,""y"":609,""dx"":1,""dy"":328,""t"":1908},{""x"":485,""y"":597,""dx"":-6,""dy"":316,""t"":1942},{""x"":472,""y"":576,""dx"":-19,""dy"":295,""t"":1976},{""x"":462,""y"":558,""dx"":-29,""dy"":277,""t"":2008},{""x"":463,""y"":562,""dx"":-28,""dy"":281,""t"":2044},{""x"":477,""y"":574,""dx"":-14,""dy"":293,""t"":2078},{""x"":467,""y"":578,""dx"":-24,""dy"":297,""t"":2111},{""x"":465,""y"":599,""dx"":-26,""dy"":318,""t"":2146},{""x"":452,""y"":606,""dx"":-39,""dy"":325,""t"":2181},{""x"":476,""y"":589,""dx"":-15,""dy"":308,""t"":2215},{""x"":472,""y"":527,""dx"":-19,""dy"":246,""t"":2249},{""x"":470,""y"":541,""dx"":-21,""dy"":260,""t"":2282},{""x"":467,""y"":545,""dx"":-24,""dy"":264,""t"":2317},{""x"":429,""y"":499,""dx"":-62,""dy"":218,""t"":2350},{""x"":429,""y"":518,""dx"":-62,""dy"":237,""t"":2384},{""x"":441,""y"":537,""dx"":-50,""dy"":256,""t"":2418},{""x"":456,""y"":542,""dx"":-35,""dy"":261,""t"":2452},{""x"":466,""y"":548,""dx"":-25,""dy"":267,""t"":2486},{""x"":479,""y"":546,""dx"":-12,""dy"":265,""t"":2520},{""x"":481,""y"":541,""dx"":-10,""dy"":260,""t"":2553},{""x"":493,""y"":513,""dx"":2,""dy"":232,""t"":2588},{""x"":519,""y"":499,""dx"":28,""dy"":218,""t"":2622},{""x"":516,""y"":494,""dx"":25,""dy"":213,""t"":2656},{""x"":531,""y"":486,""dx"":40,""dy"":205,""t"":2689},{""x"":526,""y"":506,""dx"":35,""dy"":225,""t"":2724},{""x"":482,""y"":460,""dx"":-9,""dy"":179,""t"":2758},{""x"":451,""y"":418,""dx"":-40,""dy"":137,""t"":2793},{""x"":455,""y"":422,""dx"":-36,""dy"":141,""t"":2826},{""x"":442,""y"":428,""dx"":-49,""dy"":147,""t"":2859},{""x"":467,""y"":456,""dx"":-24,""dy"":175,""t"":2894},{""x"":445,""y"":460,""dx"":-46,""dy"":179,""t"":2928},{""x"":464,""y"":485,""dx"":-27,""dy"":204,""t"":2962},{""x"":460,""y"":519,""dx"":-31,""dy"":238,""t"":2996}],[{""x"":1263,""y"":291,""dx"":-188,""dy"":10,""t"":4016},{""x"":1244,""y"":278,""dx"":-207,""dy"":-3,""t"":4051},{""x"":1228,""y"":269,""dx"":-223,""dy"":-12,""t"":4084},{""x"":1213,""y"":271,""dx"":-238,""dy"":-10,""t"":4118},{""x"":1238,""y"":299,""dx"":-213,""dy"":18,""t"":4152},{""x"":1243,""y"":295,""dx"":-208,""dy"":14,""t"":4186},{""x"":1237,""y"":280,""dx"":-214,""dy"":-1,""t"":4220},{""x"":1229,""y"":273,""dx"":-222,""dy"":-8,""t"":4253},{""x"":1242,""y"":264,""dx"":-209,""dy"":-17,""t"":4287},{""x"":1263,""y"":264,""dx"":-188,""dy"":-17,""t"":4322},{""x"":1246,""y"":272,""dx"":-205,""dy"":-9,""t"":4356},{""x"":1207,""y"":286,""dx"":-244,""dy"":5,""t"":4390},{""x"":1188,""y"":331,""dx"":-263,""dy"":50,""t"":4426},{""x"":1236,""y"":335,""dx"":-215,""dy"":54,""t"":4458},{""x"":1244,""y"":340,""dx"":-207,""dy"":59,""t"":4492},{""x"":1272,""y"":351,""dx"":-179,""dy"":70,""t"":4527},{""x"":1273,""y"":354,""dx"":-178,""dy"":73,""t"":4560},{""x"":1281,""y"":376,""dx"":-170,""dy"":95,""t"":4594},{""x"":1293,""y"":385,""dx"":-158,""dy"":104,""t"":4629},{""x"":1308,""y"":387,""dx"":-143,""dy"":106,""t"":4662},{""x"":1350,""y"":385,""dx"":-101,""dy"":104,""t"":4696},{""x"":1338,""y"":398,""dx"":-113,""dy"":117,""t"":4730},{""x"":1351,""y"":419,""dx"":-100,""dy"":138,""t"":4764},{""x"":1367,""y"":430,""dx"":-84,""dy"":149,""t"":4798},{""x"":1389,""y"":449,""dx"":-62,""dy"":168,""t"":4832},{""x"":1369,""y"":436,""dx"":-82,""dy"":155,""t"":4866},{""x"":1323,""y"":458,""dx"":-128,""dy"":177,""t"":4900},{""x"":1260,""y"":477,""dx"":-191,""dy"":196,""t"":4934},{""x"":1234,""y"":518,""dx"":-217,""dy"":237,""t"":4969},{""x"":1221,""y"":525,""dx"":-230,""dy"":244,""t"":5003},{""x"":1253,""y"":505,""dx"":-198,""dy"":224,""t"":5036},{""x"":1219,""y"":559,""dx"":-232,""dy"":278,""t"":5070},{""x"":1273,""y"":523,""dx"":-178,""dy"":242,""t"":5104},{""x"":1256,""y"":529,""dx"":-195,""dy"":248,""t"":5138},{""x"":1253,""y"":519,""dx"":-198,""dy"":238,""t"":5172},{""x"":1248,""y"":518,""dx"":-203,""dy"":237,""t"":5206},{""x"":1250,""y"":521,""dx"":-201,""dy"":240,""t"":5240},{""x"":1239,""y"":540,""dx"":-212,""dy"":259,""t"":5274},{""x"":1273,""y"":525,""dx"":-178,""dy"":244,""t"":5308},{""x"":1269,""y"":510,""dx"":-182,""dy"":229,""t"":5341},{""x"":1267,""y"":485,""dx"":-184,""dy"":204,""t"":5376},{""x"":1285,""y"":461,""dx"":-166,""dy"":180,""t"":5410},{""x"":1307,""y"":422,""dx"":-144,""dy"":141,""t"":5444},{""x"":1232,""y"":454,""dx"":-219,""dy"":173,""t"":5478},{""x"":1214,""y"":507,""dx"":-237,""dy"":226,""t"":5513},{""x"":1161,""y"":514,""dx"":-290,""dy"":233,""t"":5544},{""x"":1166,""y"":517,""dx"":-285,""dy"":236,""t"":5581},{""x"":1171,""y"":508,""dx"":-280,""dy"":227,""t"":5614},{""x"":1151,""y"":514,""dx"":-300,""dy"":233,""t"":5648},{""x"":1181,""y"":540,""dx"":-270,""dy"":259,""t"":5683},{""x"":1215,""y"":552,""dx"":-236,""dy"":271,""t"":5716},{""x"":1206,""y"":560,""dx"":-245,""dy"":279,""t"":5751},{""x"":1258,""y"":509,""dx"":-193,""dy"":228,""t"":5784},{""x"":1282,""y"":479,""dx"":-169,""dy"":198,""t"":5818},{""x"":1259,""y"":454,""dx"":-192,""dy"":173,""t"":5851},{""x"":1244,""y"":423,""dx"":-207,""dy"":142,""t"":5886},{""x"":1228,""y"":405,""dx"":-223,""dy"":124,""t"":5920},{""x"":1200,""y"":406,""dx"":-251,""dy"":125,""t"":5954},{""x"":1177,""y"":407,""dx"":-274,""dy"":126,""t"":5988}],[{""x"":844,""y"":649,""dx"":-127,""dy"":98,""t"":7008},{""x"":862,""y"":659,""dx"":-109,""dy"":108,""t"":7042},{""x"":890,""y"":610,""dx"":-81,""dy"":59,""t"":7075},{""x"":912,""y"":608,""dx"":-59,""dy"":57,""t"":7111},{""x"":930,""y"":607,""dx"":-41,""dy"":56,""t"":7142},{""x"":957,""y"":552,""dx"":-14,""dy"":1,""t"":7179},{""x"":969,""y"":553,""dx"":-2,""dy"":2,""t"":7212},{""x"":962,""y"":531,""dx"":-9,""dy"":-20,""t"":7247},{""x"":978,""y"":500,""dx"":7,""dy"":-51,""t"":7280},{""x"":998,""y"":500,""dx"":27,""dy"":-51,""t"":7315},{""x"":991,""y"":480,""dx"":20,""dy"":-71,""t"":7348},{""x"":967,""y"":525,""dx"":-4,""dy"":-26,""t"":7382},{""x"":951,""y"":503,""dx"":-20,""dy"":-48,""t"":7416},{""x"":945,""y"":504,""dx"":-26,""dy"":-47,""t"":7450},{""x"":936,""y"":530,""dx"":-35,""dy"":-21,""t"":7485},{""x"":950,""y"":546,""dx"":-21,""dy"":-5,""t"":7518},{""x"":970,""y"":513,""dx"":-1,""dy"":-38,""t"":7549},{""x"":963,""y"":515,""dx"":-8,""dy"":-36,""t"":7588},{""x"":934,""y"":521,""dx"":-37,""dy"":-30,""t"":7621},{""x"":944,""y"":552,""dx"":-27,""dy"":1,""t"":7654},{""x"":951,""y"":562,""dx"":-20,""dy"":11,""t"":7688},{""x"":984,""y"":584,""dx"":13,""dy"":33,""t"":7722},{""x"":972,""y"":584,""dx"":1,""dy"":33,""t"":7755},{""x"":960,""y"":583,""dx"":-11,""dy"":32,""t"":7789},{""x"":937,""y"":600,""dx"":-34,""dy"":49,""t"":7824},{""x"":902,""y"":599,""dx"":-69,""dy"":48,""t"":7859},{""x"":902,""y"":568,""dx"":-69,""dy"":17,""t"":7892},{""x"":889,""y"":583,""dx"":-82,""dy"":32,""t"":7926},{""x"":893,""y"":605,""dx"":-78,""dy"":54,""t"":7960},{""x"":907,""y"":618,""dx"":-64,""dy"":67,""t"":7994},{""x"":895,""y"":615,""dx"":-76,""dy"":64,""t"":8028},{""x"":890,""y"":616,""dx"":-81,""dy"":65,""t"":8063},{""x"":885,""y"":570,""dx"":-86,""dy"":19,""t"":8095},{""x"":874,""y"":553,""dx"":-97,""dy"":2,""t"":8130},{""x"":856,""y"":554,""dx"":-115,""dy"":3,""t"":8165},{""x"":847,""y"":521,""dx"":-124,""dy"":-30,""t"":8198},{""x"":833,""y"":554,""dx"":-138,""dy"":3,""t"":8232},{""x"":828,""y"":544,""dx"":-143,""dy"":-7,""t"":8266},{""x"":820,""y"":521,""dx"":-151,""dy"":-30,""t"":8301},{""x"":831,""y"":537,""dx"":-140,""dy"":-14,""t"":8334},{""x"":826,""y"":562,""dx"":-145,""dy"":11,""t"":8368},{""x"":826,""y"":587,""dx"":-145,""dy"":36,""t"":8403},{""x"":849,""y"":600,""dx"":-122,""dy"":49,""t"":8436},{""x"":875,""y"":570,""dx"":-96,""dy"":19,""t"":8470},{""x"":899,""y"":568,""dx"":-72,""dy"":17,""t"":8504},{""x"":912,""y"":588,""dx"":-59,""dy"":37,""t"":8538},{""x"":934,""y"":603,""dx"":-37,""dy"":52,""t"":8572},{""x"":950,""y"":632,""dx"":-21,""dy"":81,""t"":8606},{""x"":951,""y"":596,""dx"":-20,""dy"":45,""t"":8640},{""x"":932,""y"":585,""dx"":-39,""dy"":34,""t"":8675},{""x"":906,""y"":592,""dx"":-65,""dy"":41,""t"":8708},{""x"":884,""y"":598,""dx"":-87,""dy"":47,""t"":8739},{""x"":865,""y"":563,""dx"":-106,""dy"":12,""t"":8776},{""x"":855,""y"":558,""dx"":-116,""dy"":7,""t"":8810},{""x"":866,""y"":496,""dx"":-105,""dy"":-55,""t"":8845},{""x"":905,""y"":519,""dx"":-66,""dy"":-32,""t"":8878},{""x"":889,""y"":548,""dx"":-82,""dy"":-3,""t"":8912},{""x"":893,""y"":543,""dx"":-78,""dy"":-8,""t"":8946},{""x"":889,""y"":557,""dx"":-82,""dy"":6,""t"":8980},{""x"":880,""y"":593,""dx"":-91,""dy"":42,""t"":9015}],[{""x"":520,""y"":838,""dx"":29,""dy"":17,""t"":10034},{""x"":537,""y"":856,""dx"":46,""dy"":35,""t"":10067},{""x"":521,""y"":899,""dx"":30,""dy"":78,""t"":10102},{""x"":496,""y"":869,""dx"":5,""dy"":48,""t"":10136},{""x"":459,""y"":878,""dx"":-32,""dy"":57,""t"":10170},{""x"":457,""y"":909,""dx"":-34,""dy"":88,""t"":10204},{""x"":465,""y"":917,""dx"":-26,""dy"":96,""t"":10238},{""x"":437,""y"":888,""dx"":-54,""dy"":67,""t"":10272},{""x"":419,""y"":855,""dx"":-72,""dy"":34,""t"":10306},{""x"":400,""y"":828,""dx"":-91,""dy"":7,""t"":10339},{""x"":389,""y"":810,""dx"":-102,""dy"":-11,""t"":10374},{""x"":393,""y"":793,""dx"":-98,""dy"":-28,""t"":10410},{""x"":387,""y"":791,""dx"":-104,""dy"":-30,""t"":10442},{""x"":381,""y"":779,""dx"":-110,""dy"":-42,""t"":10476},{""x"":384,""y"":773,""dx"":-107,""dy"":-48,""t"":10510},{""x"":396,""y"":773,""dx"":-95,""dy"":-48,""t"":10544},{""x"":416,""y"":779,""dx"":-75,""dy"":-42,""t"":10578},{""x"":413,""y"":771,""dx"":-78,""dy"":-50,""t"":10612},{""x"":515,""y"":829,""dx"":24,""dy"":8,""t"":10646},{""x"":579,""y"":841,""dx"":88,""dy"":20,""t"":10680},{""x"":631,""y"":852,""dx"":140,""dy"":31,""t"":10711},{""x"":634,""y"":853,""dx"":143,""dy"":32,""t"":10748},{""x"":610,""y"":840,""dx"":119,""dy"":19,""t"":10783},{""x"":586,""y"":828,""dx"":95,""dy"":7,""t"":10816},{""x"":559,""y"":776,""dx"":68,""dy"":-45,""t"":10851},{""x"":538,""y"":732,""dx"":47,""dy"":-89,""t"":10885},{""x"":511,""y"":720,""dx"":20,""dy"":-101,""t"":10918},{""x"":504,""y"":700,""dx"":13,""dy"":-121,""t"":10951},{""x"":503,""y"":663,""dx"":12,""dy"":-158,""t"":10987},{""x"":504,""y"":711,""dx"":13,""dy"":-110,""t"":11021},{""x"":480,""y"":746,""dx"":-11,""dy"":-75,""t"":11053},{""x"":472,""y"":758,""dx"":-19,""dy"":-63,""t"":11088},{""x"":445,""y"":791,""dx"":-46,""dy"":-30,""t"":11122},{""x"":394,""y"":812,""dx"":-97,""dy"":-9,""t"":11194},{""x"":381,""y"":834,""dx"":-110,""dy"":13,""t"":11226},{""x"":411,""y"":847,""dx"":-80,""dy"":26,""t"":11258},{""x"":408,""y"":864,""dx"":-83,""dy"":43,""t"":11293},{""x"":389,""y"":833,""dx"":-102,""dy"":12,""t"":11326},{""x"":364,""y"":809,""dx"":-127,""dy"":-12,""t"":11360},{""x"":363,""y"":796,""dx"":-128,""dy"":-25,""t"":11394},{""x"":357,""y"":766,""dx"":-134,""dy"":-55,""t"":11428},{""x"":349,""y"":759,""dx"":-142,""dy"":-62,""t"":11463},{""x"":381,""y"":788,""dx"":-110,""dy"":-33,""t"":11496},{""x"":389,""y"":827,""dx"":-102,""dy"":6,""t"":11530},{""x"":364,""y"":793,""dx"":-127,""dy"":-28,""t"":11564},{""x"":351,""y"":764,""dx"":-140,""dy"":-57,""t"":11598},{""x"":333,""y"":730,""dx"":-158,""dy"":-91,""t"":11631},{""x"":370,""y"":773,""dx"":-121,""dy"":-48,""t"":11666},{""x"":392,""y"":794,""dx"":-99,""dy"":-27,""t"":11700},{""x"":384,""y"":789,""dx"":-107,""dy"":-32,""t"":11734},{""x"":378,""y"":806,""dx"":-113,""dy"":-15,""t"":11768},{""x"":400,""y"":798,""dx"":-91,""dy"":-23,""t"":11803},{""x"":454,""y"":781,""dx"":-37,""dy"":-40,""t"":11837},{""x"":485,""y"":790,""dx"":-6,""dy"":-31,""t"":11870},{""x"":499,""y"":813,""dx"":8,""dy"":-8,""t"":11905},{""x"":524,""y"":833,""dx"":33,""dy"":12,""t"":11939},{""x"":554,""y"":809,""dx"":63,""dy"":-12,""t"":11972},{""x"":564,""y"":816,""dx"":73,""dy"":-5,""t"":12006}],[{""x"":973,""y"":615,""dx"":-478,""dy"":-206,""t"":13026},{""x"":958,""y"":618,""dx"":-493,""dy"":-203,""t"":13059},{""x"":950,""y"":611,""dx"":-501,""dy"":-210,""t"":13094},{""x"":935,""y"":611,""dx"":-516,""dy"":-210,""t"":13129},{""x"":934,""y"":618,""dx"":-517,""dy"":-203,""t"":13162},{""x"":936,""y"":622,""dx"":-515,""dy"":-199,""t"":13196},{""x"":1039,""y"":578,""dx"":-412,""dy"":-243,""t"":13230},{""x"":1096,""y"":581,""dx"":-355,""dy"":-240,""t"":13263},{""x"":1164,""y"":575,""dx"":-287,""dy"":-246,""t"":13298},{""x"":1220,""y"":523,""dx"":-231,""dy"":-298,""t"":13332},{""x"":1298,""y"":486,""dx"":-153,""dy"":-335,""t"":13366},{""x"":1305,""y"":464,""dx"":-146,""dy"":-357,""t"":13400},{""x"":1286,""y"":443,""dx"":-165,""dy"":-378,""t"":13434},{""x"":1245,""y"":416,""dx"":-206,""dy"":-405,""t"":13468},{""x"":1229,""y"":422,""dx"":-222,""dy"":-399,""t"":13502},{""x"":1201,""y"":427,""dx"":-250,""dy"":-394,""t"":13536},{""x"":1174,""y"":425,""dx"":-277,""dy"":-396,""t"":13570},{""x"":1130,""y"":436,""dx"":-321,""dy"":-385,""t"":13604},{""x"":1091,""y"":459,""dx"":-360,""dy"":-362,""t"":13638},{""x"":1066,""y"":522,""dx"":-385,""dy"":-299,""t"":13672},{""x"":1037,""y"":570,""dx"":-414,""dy"":-251,""t"":13706},{""x"":1009,""y"":638,""dx"":-442,""dy"":-183,""t"":13740},{""x"":1060,""y"":668,""dx"":-391,""dy"":-153,""t"":13773},{""x"":1095,""y"":678,""dx"":-356,""dy"":-143,""t"":13808},{""x"":1140,""y"":647,""dx"":-311,""dy"":-174,""t"":13842},{""x"":1163,""y"":669,""dx"":-288,""dy"":-152,""t"":13874},{""x"":1191,""y"":679,""dx"":-260,""dy"":-142,""t"":13910},{""x"":1228,""y"":651,""dx"":-223,""dy"":-170,""t"":13944},{""x"":1262,""y"":599,""dx"":-189,""dy"":-222,""t"":13979},{""x"":1309,""y"":598,""dx"":-142,""dy"":-223,""t"":14012},{""x"":1335,""y"":592,""dx"":-116,""dy"":-229,""t"":14046},{""x"":1350,""y"":566,""dx"":-101,""dy"":-255,""t"":14080},{""x"":1373,""y"":535,""dx"":-78,""dy"":-286,""t"":14114},{""x"":1373,""y"":529,""dx"":-78,""dy"":-292,""t"":14148},{""x"":1394,""y"":522,""dx"":-57,""dy"":-299,""t"":14182},{""x"":1372,""y"":509,""dx"":-79,""dy"":-312,""t"":14216},{""x"":1358,""y"":528,""dx"":-93,""dy"":-293,""t"":14251},{""x"":1346,""y"":544,""dx"":-105,""dy"":-277,""t"":14283},{""x"":1339,""y"":557,""dx"":-112,""dy"":-264,""t"":14318},{""x"":1327,""y"":543,""dx"":-124,""dy"":-278,""t"":14353},{""x"":1284,""y"":515,""dx"":-167,""dy"":-306,""t"":14386},{""x"":1212,""y"":537,""dx"":-239,""dy"":-284,""t"":14420},{""x"":1220,""y"":519,""dx"":-231,""dy"":-302,""t"":14454},{""x"":1195,""y"":492,""dx"":-256,""dy"":-329,""t"":14488},{""x"":1181,""y"":488,""dx"":-270,""dy"":-333,""t"":14522},{""x"":1209,""y"":498,""dx"":-242,""dy"":-323,""t"":14556},{""x"":1182,""y"":494,""dx"":-269,""dy"":-327,""t"":14590},{""x"":1185,""y"":508,""dx"":-266,""dy"":-313,""t"":14624},{""x"":1172,""y"":488,""dx"":-279,""dy"":-333,""t"":14658},{""x"":1181,""y"":502,""dx"":-270,""dy"":-319,""t"":14692},{""x"":1180,""y"":488,""dx"":-271,""dy"":-333,""t"":14726},{""x"":1182,""y"":468,""dx"":-269,""dy"":-353,""t"":14760},{""x"":1180,""y"":479,""dx"":-271,""dy"":-342,""t"":14795},{""x"":1173,""y"":487,""dx"":-278,""dy"":-334,""t"":14828},{""x"":1161,""y"":516,""dx"":-290,""dy"":-305,""t"":14862},{""x"":1151,""y"":498,""dx"":-300,""dy"":-323,""t"":14896},{""x"":1158,""y"":478,""dx"":-293,""dy"":-343,""t"":14930},{""x"":1153,""y"":467,""dx"":-298,""dy"":-354,""t"":14964},{""x"":1145,""y"":461,""dx"":-306,""dy"":-360,""t"":14998},{""x"":1181,""y"":476,""dx"":-270,""dy"":-345,""t"":15032}]]","[10,22.033898305084744,100,100,0]","[{""x"":7.716666666666667,""y"":278.1333333333333,""r"":98.70558140683032},{""x"":-198.67796610169492,""y"":143.77966101694915,""r"":100.37336933693251},{""x"":-62.75,""y"":13.783333333333333,""r"":78.402469548863},{""x"":-39.63793103448276,""y"":-16.344827586206897,""r"":114.3905116751171},{""x"":-268.06666666666666,""y"":-285.45,""r"":180.9006328295987}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
"","html-button-response","9","53552","0.0-4.0-4.0-0.0-0.0","","","","","623","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
