name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
lisuya,23,男,,,,,,,,,
,,,455.0,4,4.0,"[""blue"",""green""]",blue,True,"[{""x"":1000,""y"":482,""t"":4},{""x"":936,""y"":492,""t"":41},{""x"":897,""y"":480,""t"":78},{""x"":848,""y"":503,""t"":121},{""x"":837,""y"":483,""t"":151},{""x"":808,""y"":480,""t"":184},{""x"":786,""y"":476,""t"":211},{""x"":800,""y"":448,""t"":246},{""x"":792,""y"":435,""t"":272},{""x"":787,""y"":418,""t"":308},{""x"":692,""y"":405,""t"":357},{""x"":573,""y"":388,""t"":385},{""x"":506,""y"":362,""t"":414}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,572.0,6,6.0,"[""red"",""blue""]",blue,True,"[{""x"":548,""y"":354,""t"":2},{""x"":616,""y"":349,""t"":43},{""x"":665,""y"":350,""t"":79},{""x"":708,""y"":352,""t"":106},{""x"":737,""y"":370,""t"":138},{""x"":769,""y"":392,""t"":171},{""x"":798,""y"":377,""t"":206},{""x"":826,""y"":396,""t"":240},{""x"":834,""y"":415,""t"":274},{""x"":853,""y"":419,""t"":310},{""x"":868,""y"":422,""t"":341},{""x"":990,""y"":442,""t"":388},{""x"":1098,""y"":451,""t"":409},{""x"":1157,""y"":465,""t"":452},{""x"":1207,""y"":452,""t"":486},{""x"":1253,""y"":453,""t"":517},{""x"":1272,""y"":463,""t"":546}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,666.0,5,5.0,"[""blue"",""red""]",green_1,True,"[{""x"":1182,""y"":434,""t"":3},{""x"":1131,""y"":414,""t"":43},{""x"":1068,""y"":423,""t"":73},{""x"":1012,""y"":417,""t"":106},{""x"":964,""y"":412,""t"":138},{""x"":930,""y"":419,""t"":173},{""x"":909,""y"":422,""t"":205},{""x"":900,""y"":382,""t"":241},{""x"":871,""y"":401,""t"":275},{""x"":853,""y"":418,""t"":307},{""x"":778,""y"":447,""t"":351},{""x"":716,""y"":472,""t"":377},{""x"":618,""y"":492,""t"":410},{""x"":560,""y"":500,""t"":444},{""x"":555,""y"":475,""t"":491},{""x"":546,""y"":455,""t"":510},{""x"":529,""y"":443,""t"":556},{""x"":594,""y"":414,""t"":588},{""x"":652,""y"":393,""t"":619}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,425.0,6,6.0,"[""green"",""blue""]",blue_1,True,"[{""x"":769,""y"":424,""t"":3},{""x"":798,""y"":452,""t"":43},{""x"":822,""y"":477,""t"":74},{""x"":812,""y"":469,""t"":105},{""x"":812,""y"":470,""t"":137},{""x"":834,""y"":461,""t"":174},{""x"":827,""y"":468,""t"":208},{""x"":811,""y"":463,""t"":238},{""x"":781,""y"":461,""t"":274},{""x"":810,""y"":448,""t"":307},{""x"":873,""y"":458,""t"":354},{""x"":931,""y"":452,""t"":381}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,402.0,6,6.0,"[""green"",""red""]",red,True,"[{""x"":961,""y"":464,""t"":1},{""x"":891,""y"":478,""t"":45},{""x"":854,""y"":475,""t"":80},{""x"":835,""y"":480,""t"":108},{""x"":831,""y"":474,""t"":139},{""x"":797,""y"":490,""t"":171},{""x"":791,""y"":497,""t"":207},{""x"":787,""y"":503,""t"":239},{""x"":805,""y"":484,""t"":274},{""x"":804,""y"":478,""t"":309},{""x"":797,""y"":483,""t"":341}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,437.0,4,4.0,"[""blue"",""red""]",blue_1,True,"[{""x"":925,""y"":471,""t"":2},{""x"":950,""y"":474,""t"":40},{""x"":948,""y"":479,""t"":71},{""x"":942,""y"":498,""t"":107},{""x"":940,""y"":498,""t"":139},{""x"":915,""y"":490,""t"":171},{""x"":887,""y"":504,""t"":206},{""x"":864,""y"":516,""t"":240},{""x"":850,""y"":492,""t"":276},{""x"":850,""y"":476,""t"":307},{""x"":846,""y"":470,""t"":354},{""x"":747,""y"":483,""t"":382},{""x"":663,""y"":495,""t"":409}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,585.0,5,5.0,"[""green"",""red""]",blue,True,"[{""x"":695,""y"":478,""t"":3},{""x"":731,""y"":499,""t"":42},{""x"":780,""y"":502,""t"":73},{""x"":814,""y"":539,""t"":103},{""x"":854,""y"":563,""t"":139},{""x"":867,""y"":555,""t"":171},{""x"":892,""y"":526,""t"":207},{""x"":926,""y"":512,""t"":239},{""x"":922,""y"":463,""t"":274},{""x"":917,""y"":422,""t"":307},{""x"":896,""y"":416,""t"":357},{""x"":903,""y"":428,""t"":378},{""x"":909,""y"":440,""t"":409},{""x"":906,""y"":453,""t"":447},{""x"":912,""y"":462,""t"":479},{""x"":903,""y"":500,""t"":513},{""x"":907,""y"":526,""t"":555}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,381.0,6,6.0,"[""blue"",""red""]",red_1,True,"[{""x"":912,""y"":524,""t"":1},{""x"":931,""y"":503,""t"":45},{""x"":942,""y"":482,""t"":82},{""x"":951,""y"":464,""t"":112},{""x"":953,""y"":448,""t"":143},{""x"":954,""y"":436,""t"":172},{""x"":938,""y"":453,""t"":206},{""x"":924,""y"":469,""t"":240},{""x"":940,""y"":460,""t"":276},{""x"":936,""y"":484,""t"":311},{""x"":986,""y"":478,""t"":342}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,693.0,5,5.0,"[""red"",""green""]",blue_1,True,"[{""x"":984,""y"":451,""t"":1},{""x"":985,""y"":417,""t"":50},{""x"":945,""y"":426,""t"":82},{""x"":928,""y"":435,""t"":112},{""x"":937,""y"":428,""t"":143},{""x"":919,""y"":419,""t"":177},{""x"":871,""y"":415,""t"":209},{""x"":863,""y"":393,""t"":242},{""x"":879,""y"":377,""t"":273},{""x"":879,""y"":395,""t"":309},{""x"":883,""y"":417,""t"":344},{""x"":873,""y"":428,""t"":376},{""x"":855,""y"":440,""t"":427},{""x"":856,""y"":451,""t"":444},{""x"":876,""y"":472,""t"":489},{""x"":894,""y"":490,""t"":518},{""x"":892,""y"":503,""t"":550},{""x"":872,""y"":524,""t"":585},{""x"":926,""y"":525,""t"":619},{""x"":988,""y"":547,""t"":649}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
