name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
dyk,22,男,,,,,,,,,
,,,703.0,6,6.0,"[""rect"",""hexagram"",""circle"",""triangle""]",circle,True,"[{""x"":755,""y"":474,""t"":1},{""x"":779,""y"":490,""t"":46},{""x"":791,""y"":421,""t"":79},{""x"":832,""y"":424,""t"":112},{""x"":858,""y"":382,""t"":144},{""x"":882,""y"":334,""t"":179},{""x"":906,""y"":370,""t"":216},{""x"":917,""y"":413,""t"":248},{""x"":941,""y"":407,""t"":277},{""x"":909,""y"":457,""t"":314},{""x"":890,""y"":469,""t"":347},{""x"":827,""y"":455,""t"":379},{""x"":804,""y"":480,""t"":410},{""x"":836,""y"":484,""t"":452},{""x"":848,""y"":469,""t"":484},{""x"":885,""y"":491,""t"":519},{""x"":897,""y"":469,""t"":553},{""x"":918,""y"":480,""t"":585},{""x"":935,""y"":488,""t"":615},{""x"":946,""y"":477,""t"":654}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,650.0,2,2.0,"[""triangle"",""hexagram"",""star"",""circle""]",circle,True,"[{""x"":913,""y"":473,""t"":2},{""x"":900,""y"":486,""t"":91},{""x"":878,""y"":463,""t"":110},{""x"":859,""y"":442,""t"":142},{""x"":858,""y"":487,""t"":174},{""x"":879,""y"":475,""t"":207},{""x"":856,""y"":429,""t"":240},{""x"":867,""y"":411,""t"":275},{""x"":856,""y"":419,""t"":309},{""x"":823,""y"":410,""t"":344},{""x"":840,""y"":380,""t"":379},{""x"":829,""y"":375,""t"":410},{""x"":820,""y"":353,""t"":448},{""x"":817,""y"":349,""t"":477},{""x"":821,""y"":390,""t"":527},{""x"":828,""y"":440,""t"":554},{""x"":827,""y"":458,""t"":587},{""x"":843,""y"":502,""t"":619}]","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,626.0,8,8.0,"[""circle"",""rect"",""star"",""triangle""]",rect,True,"[{""x"":852,""y"":504,""t"":1},{""x"":865,""y"":432,""t"":46},{""x"":876,""y"":370,""t"":76},{""x"":853,""y"":306,""t"":107},{""x"":848,""y"":311,""t"":141},{""x"":852,""y"":255,""t"":175},{""x"":851,""y"":247,""t"":207},{""x"":861,""y"":262,""t"":241},{""x"":871,""y"":272,""t"":275},{""x"":891,""y"":274,""t"":309},{""x"":888,""y"":306,""t"":343},{""x"":899,""y"":258,""t"":382},{""x"":893,""y"":241,""t"":416},{""x"":880,""y"":211,""t"":443},{""x"":906,""y"":247,""t"":493},{""x"":918,""y"":264,""t"":514},{""x"":926,""y"":293,""t"":547},{""x"":911,""y"":328,""t"":588}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,593.0,8,8.0,"[""circle"",""star"",""hexagram"",""rect""]",star,True,"[{""x"":881,""y"":385,""t"":1},{""x"":865,""y"":428,""t"":47},{""x"":853,""y"":444,""t"":73},{""x"":851,""y"":458,""t"":108},{""x"":853,""y"":465,""t"":140},{""x"":828,""y"":458,""t"":173},{""x"":829,""y"":492,""t"":205},{""x"":832,""y"":462,""t"":240},{""x"":856,""y"":454,""t"":276},{""x"":848,""y"":443,""t"":310},{""x"":850,""y"":437,""t"":342},{""x"":836,""y"":391,""t"":376},{""x"":844,""y"":373,""t"":410},{""x"":845,""y"":362,""t"":448},{""x"":841,""y"":341,""t"":479},{""x"":833,""y"":359,""t"":512}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,498.0,6,6.0,"[""triangle"",""rect"",""star"",""circle""]",star,True,"[{""x"":841,""y"":333,""t"":1},{""x"":852,""y"":361,""t"":48},{""x"":863,""y"":377,""t"":79},{""x"":870,""y"":395,""t"":110},{""x"":874,""y"":373,""t"":142},{""x"":877,""y"":374,""t"":176},{""x"":883,""y"":376,""t"":208},{""x"":903,""y"":400,""t"":244},{""x"":918,""y"":424,""t"":279},{""x"":921,""y"":408,""t"":312},{""x"":930,""y"":431,""t"":342},{""x"":930,""y"":422,""t"":376},{""x"":918,""y"":407,""t"":424},{""x"":906,""y"":377,""t"":453}]","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,451.0,6,6.0,"[""circle"",""rect"",""triangle"",""hexagram""]",triangle,True,"[{""x"":887,""y"":361,""t"":2},{""x"":894,""y"":368,""t"":41},{""x"":884,""y"":342,""t"":74},{""x"":877,""y"":350,""t"":106},{""x"":895,""y"":334,""t"":138},{""x"":910,""y"":306,""t"":172},{""x"":909,""y"":310,""t"":206},{""x"":888,""y"":270,""t"":240},{""x"":875,""y"":278,""t"":275},{""x"":854,""y"":300,""t"":308},{""x"":846,""y"":356,""t"":352},{""x"":854,""y"":395,""t"":384},{""x"":863,""y"":437,""t"":419}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,498.0,4,4.0,"[""rect"",""hexagram"",""circle"",""triangle""]",rect,True,"[{""x"":875,""y"":455,""t"":2},{""x"":875,""y"":456,""t"":45},{""x"":878,""y"":479,""t"":78},{""x"":870,""y"":488,""t"":108},{""x"":861,""y"":488,""t"":139},{""x"":855,""y"":475,""t"":173},{""x"":865,""y"":443,""t"":206},{""x"":873,""y"":447,""t"":239},{""x"":873,""y"":441,""t"":274},{""x"":862,""y"":441,""t"":310},{""x"":831,""y"":450,""t"":355},{""x"":825,""y"":457,""t"":377},{""x"":820,""y"":463,""t"":419},{""x"":791,""y"":423,""t"":454}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,838.0,5,5.0,"[""triangle"",""hexagram"",""star"",""rect""]",circle,True,"[{""x"":755,""y"":423,""t"":2},{""x"":769,""y"":421,""t"":40},{""x"":782,""y"":420,""t"":74},{""x"":778,""y"":459,""t"":104},{""x"":792,""y"":492,""t"":140},{""x"":811,""y"":530,""t"":175},{""x"":818,""y"":537,""t"":209},{""x"":841,""y"":548,""t"":242},{""x"":833,""y"":526,""t"":279},{""x"":827,""y"":531,""t"":313},{""x"":808,""y"":517,""t"":346},{""x"":801,""y"":496,""t"":377},{""x"":806,""y"":496,""t"":413},{""x"":809,""y"":492,""t"":446},{""x"":811,""y"":489,""t"":478},{""x"":820,""y"":465,""t"":523},{""x"":815,""y"":470,""t"":554},{""x"":812,""y"":474,""t"":592},{""x"":815,""y"":456,""t"":616},{""x"":817,""y"":484,""t"":648},{""x"":833,""y"":494,""t"":684},{""x"":828,""y"":506,""t"":715},{""x"":833,""y"":493,""t"":759},{""x"":861,""y"":479,""t"":793}]","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
,,,567.0,4,4.0,"[""hexagram"",""star"",""rect"",""triangle""]",hexagram,True,"[{""x"":874,""y"":480,""t"":1},{""x"":887,""y"":467,""t"":46},{""x"":887,""y"":488,""t"":76},{""x"":890,""y"":495,""t"":109},{""x"":900,""y"":505,""t"":146},{""x"":893,""y"":511,""t"":179},{""x"":885,""y"":512,""t"":208},{""x"":907,""y"":521,""t"":241},{""x"":937,""y"":519,""t"":274},{""x"":962,""y"":503,""t"":312},{""x"":980,""y"":525,""t"":345},{""x"":992,""y"":526,""t"":377},{""x"":977,""y"":552,""t"":422},{""x"":970,""y"":557,""t"":445},{""x"":936,""y"":559,""t"":486},{""x"":930,""y"":555,""t"":513}]","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":92,""height"":92,""top"":679,""right"":596,""bottom"":771,""left"":504}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}"
