name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
dyk,22,男,,,,,,,,,
,,,801.0,4,4.0,"[""hexagram"",""rect"",""circle"",""star""]",hexagram,True,"[{""x"":670,""y"":626,""t"":4},{""x"":751,""y"":628,""t"":38},{""x"":807,""y"":626,""t"":72},{""x"":860,""y"":615,""t"":107},{""x"":888,""y"":641,""t"":164},{""x"":943,""y"":624,""t"":178},{""x"":961,""y"":636,""t"":208},{""x"":973,""y"":607,""t"":265},{""x"":951,""y"":601,""t"":278},{""x"":952,""y"":614,""t"":310},{""x"":909,""y"":611,""t"":363},{""x"":870,""y"":607,""t"":380},{""x"":794,""y"":554,""t"":412},{""x"":759,""y"":586,""t"":463},{""x"":730,""y"":613,""t"":482},{""x"":708,""y"":653,""t"":514},{""x"":695,""y"":636,""t"":549},{""x"":672,""y"":648,""t"":591},{""x"":667,""y"":700,""t"":616},{""x"":639,""y"":661,""t"":664},{""x"":623,""y"":638,""t"":692},{""x"":652,""y"":646,""t"":718},{""x"":681,""y"":627,""t"":762}]","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":100,""height"":100,""top"":750,""right"":600,""bottom"":850,""left"":500}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,553.0,4,4.0,"[""triangle"",""rect"",""star"",""hexagram""]",triangle,True,"[{""x"":741,""y"":632,""t"":5},{""x"":826,""y"":563,""t"":43},{""x"":832,""y"":575,""t"":72},{""x"":840,""y"":557,""t"":121},{""x"":878,""y"":540,""t"":141},{""x"":915,""y"":499,""t"":183},{""x"":975,""y"":461,""t"":213},{""x"":1011,""y"":424,""t"":242},{""x"":982,""y"":438,""t"":283},{""x"":955,""y"":422,""t"":312},{""x"":929,""y"":428,""t"":343},{""x"":965,""y"":428,""t"":387},{""x"":916,""y"":490,""t"":414},{""x"":864,""y"":490,""t"":446},{""x"":823,""y"":500,""t"":489},{""x"":779,""y"":536,""t"":517}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,976.0,5,5.0,"[""rect"",""circle"",""triangle"",""hexagram""]",star,True,"[{""x"":780,""y"":568,""t"":5},{""x"":797,""y"":606,""t"":39},{""x"":782,""y"":610,""t"":74},{""x"":803,""y"":590,""t"":103},{""x"":808,""y"":580,""t"":148},{""x"":843,""y"":612,""t"":175},{""x"":818,""y"":592,""t"":217},{""x"":862,""y"":608,""t"":244},{""x"":897,""y"":586,""t"":275},{""x"":963,""y"":612,""t"":314},{""x"":1018,""y"":633,""t"":341},{""x"":1134,""y"":581,""t"":378},{""x"":1121,""y"":574,""t"":427},{""x"":1153,""y"":563,""t"":455},{""x"":1107,""y"":592,""t"":481},{""x"":1110,""y"":589,""t"":521},{""x"":1110,""y"":586,""t"":546},{""x"":1097,""y"":589,""t"":585},{""x"":1074,""y"":579,""t"":614},{""x"":1088,""y"":586,""t"":650},{""x"":1052,""y"":606,""t"":700},{""x"":1074,""y"":590,""t"":722},{""x"":1078,""y"":574,""t"":751},{""x"":1088,""y"":592,""t"":795},{""x"":1105,""y"":574,""t"":822},{""x"":1071,""y"":576,""t"":854},{""x"":1059,""y"":566,""t"":898},{""x"":1046,""y"":571,""t"":922}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,792.0,5,5.0,"[""triangle"",""rect"",""star"",""hexagram""]",circle,True,"[{""x"":1040,""y"":587,""t"":4},{""x"":1007,""y"":618,""t"":40},{""x"":977,""y"":632,""t"":72},{""x"":941,""y"":652,""t"":106},{""x"":928,""y"":648,""t"":155},{""x"":944,""y"":623,""t"":174},{""x"":940,""y"":596,""t"":219},{""x"":929,""y"":625,""t"":247},{""x"":921,""y"":650,""t"":274},{""x"":914,""y"":631,""t"":313},{""x"":910,""y"":615,""t"":342},{""x"":932,""y"":598,""t"":378},{""x"":895,""y"":593,""t"":427},{""x"":866,""y"":592,""t"":452},{""x"":813,""y"":603,""t"":481},{""x"":763,""y"":589,""t"":524},{""x"":740,""y"":591,""t"":551},{""x"":695,""y"":595,""t"":582},{""x"":665,""y"":612,""t"":625},{""x"":757,""y"":627,""t"":654},{""x"":865,""y"":627,""t"":685},{""x"":933,""y"":609,""t"":731},{""x"":959,""y"":621,""t"":759}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,786.0,2,2.0,"[""rect"",""hexagram"",""star"",""triangle""]",triangle,True,"[{""x"":970,""y"":636,""t"":5},{""x"":1006,""y"":615,""t"":41},{""x"":1022,""y"":605,""t"":72},{""x"":995,""y"":589,""t"":116},{""x"":1001,""y"":602,""t"":145},{""x"":971,""y"":636,""t"":174},{""x"":989,""y"":633,""t"":220},{""x"":982,""y"":644,""t"":250},{""x"":970,""y"":642,""t"":276},{""x"":1032,""y"":576,""t"":319},{""x"":1016,""y"":575,""t"":347},{""x"":986,""y"":588,""t"":378},{""x"":968,""y"":590,""t"":419},{""x"":955,""y"":601,""t"":446},{""x"":929,""y"":560,""t"":485},{""x"":912,""y"":595,""t"":513},{""x"":932,""y"":594,""t"":554},{""x"":947,""y"":599,""t"":582},{""x"":957,""y"":598,""t"":624},{""x"":939,""y"":603,""t"":651},{""x"":875,""y"":612,""t"":684},{""x"":923,""y"":588,""t"":724},{""x"":939,""y"":606,""t"":751}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":92.37604307034013,""height"":80,""top"":160,""right"":596.18802153517,""bottom"":240,""left"":503.81197846482996},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":550,""y"":800,""width"":92,""height"":92,""top"":754,""right"":596,""bottom"":846,""left"":504}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,454.0,4,4.0,"[""circle"",""rect"",""triangle"",""hexagram""]",circle,True,"[{""x"":948,""y"":656,""t"":4},{""x"":918,""y"":670,""t"":42},{""x"":905,""y"":677,""t"":72},{""x"":880,""y"":682,""t"":118},{""x"":839,""y"":659,""t"":148},{""x"":836,""y"":633,""t"":174},{""x"":853,""y"":638,""t"":218},{""x"":876,""y"":648,""t"":241},{""x"":856,""y"":660,""t"":281},{""x"":838,""y"":658,""t"":311},{""x"":796,""y"":662,""t"":353},{""x"":758,""y"":653,""t"":380},{""x"":741,""y"":658,""t"":412}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,623.0,8,8.0,"[""rect"",""star"",""circle"",""hexagram""]",star,True,"[{""x"":748,""y"":646,""t"":5},{""x"":763,""y"":644,""t"":43},{""x"":803,""y"":657,""t"":72},{""x"":799,""y"":654,""t"":116},{""x"":838,""y"":685,""t"":141},{""x"":865,""y"":684,""t"":174},{""x"":865,""y"":712,""t"":218},{""x"":905,""y"":697,""t"":244},{""x"":920,""y"":692,""t"":276},{""x"":942,""y"":685,""t"":314},{""x"":938,""y"":694,""t"":344},{""x"":909,""y"":628,""t"":378},{""x"":883,""y"":571,""t"":418},{""x"":881,""y"":535,""t"":445},{""x"":903,""y"":523,""t"":488},{""x"":913,""y"":517,""t"":514},{""x"":913,""y"":508,""t"":554},{""x"":903,""y"":507,""t"":583}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":100,""height"":100,""top"":150,""right"":600,""bottom"":250,""left"":500},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,825.0,2,2.0,"[""star"",""circle"",""triangle"",""hexagram""]",hexagram,True,"[{""x"":824,""y"":541,""t"":5},{""x"":832,""y"":567,""t"":41},{""x"":819,""y"":584,""t"":72},{""x"":809,""y"":598,""t"":106},{""x"":846,""y"":606,""t"":140},{""x"":864,""y"":621,""t"":189},{""x"":812,""y"":651,""t"":214},{""x"":789,""y"":676,""t"":243},{""x"":793,""y"":668,""t"":286},{""x"":766,""y"":670,""t"":310},{""x"":799,""y"":706,""t"":364},{""x"":757,""y"":707,""t"":379},{""x"":694,""y"":685,""t"":412},{""x"":686,""y"":694,""t"":459},{""x"":692,""y"":679,""t"":486},{""x"":720,""y"":697,""t"":514},{""x"":774,""y"":696,""t"":565},{""x"":813,""y"":729,""t"":588},{""x"":730,""y"":727,""t"":615},{""x"":772,""y"":752,""t"":665},{""x"":830,""y"":758,""t"":692},{""x"":843,""y"":765,""t"":718},{""x"":934,""y"":741,""t"":764},{""x"":966,""y"":699,""t"":789}]","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":550,""y"":800,""width"":92.37604307034013,""height"":80,""top"":760,""right"":596.18802153517,""bottom"":840,""left"":503.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,641.0,8,8.0,"[""hexagram"",""circle"",""triangle"",""star""]",circle,True,"[{""x"":991,""y"":679,""t"":4},{""x"":978,""y"":697,""t"":51},{""x"":958,""y"":673,""t"":81},{""x"":946,""y"":665,""t"":111},{""x"":877,""y"":624,""t"":140},{""x"":888,""y"":591,""t"":185},{""x"":887,""y"":571,""t"":210},{""x"":881,""y"":548,""t"":242},{""x"":882,""y"":529,""t"":286},{""x"":841,""y"":527,""t"":315},{""x"":834,""y"":536,""t"":344},{""x"":823,""y"":531,""t"":387},{""x"":833,""y"":501,""t"":414},{""x"":824,""y"":476,""t"":445},{""x"":807,""y"":489,""t"":489},{""x"":831,""y"":478,""t"":514},{""x"":818,""y"":477,""t"":561},{""x"":818,""y"":492,""t"":587},{""x"":812,""y"":521,""t"":617}]","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":550,""y"":800,""width"":100,""height"":100,""top"":750,""right"":600,""bottom"":850,""left"":500}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
