name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
dyk,22,男,,,,,,,,,
,,,440.0,5,5.0,"[""green"",""blue""]",red,True,"[{""x"":915,""y"":763,""t"":5},{""x"":933,""y"":736,""t"":39},{""x"":931,""y"":715,""t"":76},{""x"":929,""y"":697,""t"":103},{""x"":922,""y"":680,""t"":140},{""x"":920,""y"":690,""t"":189},{""x"":916,""y"":695,""t"":208},{""x"":916,""y"":672,""t"":254},{""x"":919,""y"":666,""t"":281},{""x"":913,""y"":650,""t"":310},{""x"":895,""y"":643,""t"":354},{""x"":908,""y"":648,""t"":378}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,393.0,4,4.0,"[""red"",""green""]",red,True,"[{""x"":896,""y"":639,""t"":5},{""x"":887,""y"":622,""t"":42},{""x"":886,""y"":611,""t"":72},{""x"":904,""y"":611,""t"":117},{""x"":922,""y"":604,""t"":141},{""x"":945,""y"":591,""t"":189},{""x"":965,""y"":583,""t"":208},{""x"":971,""y"":579,""t"":253},{""x"":959,""y"":575,""t"":276},{""x"":970,""y"":592,""t"":318},{""x"":973,""y"":593,""t"":343}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,361.0,6,6.0,"[""blue"",""red""]",red,True,"[{""x"":957,""y"":614,""t"":5},{""x"":941,""y"":629,""t"":39},{""x"":928,""y"":639,""t"":86},{""x"":932,""y"":623,""t"":107},{""x"":939,""y"":638,""t"":147},{""x"":940,""y"":655,""t"":175},{""x"":915,""y"":662,""t"":208},{""x"":895,""y"":666,""t"":250},{""x"":894,""y"":680,""t"":277},{""x"":911,""y"":668,""t"":309}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,408.0,4,4.0,"[""green"",""blue""]",green,True,"[{""x"":933,""y"":657,""t"":5},{""x"":964,""y"":638,""t"":35},{""x"":987,""y"":624,""t"":77},{""x"":1006,""y"":612,""t"":104},{""x"":1022,""y"":602,""t"":140},{""x"":1023,""y"":584,""t"":190},{""x"":1022,""y"":569,""t"":209},{""x"":1019,""y"":561,""t"":253},{""x"":994,""y"":591,""t"":281},{""x"":1002,""y"":598,""t"":311},{""x"":991,""y"":626,""t"":353},{""x"":1004,""y"":648,""t"":378}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,469.0,5,5.0,"[""red"",""green""]",blue,True,"[{""x"":997,""y"":649,""t"":4},{""x"":986,""y"":650,""t"":38},{""x"":970,""y"":646,""t"":86},{""x"":969,""y"":641,""t"":104},{""x"":951,""y"":610,""t"":144},{""x"":951,""y"":622,""t"":175},{""x"":955,""y"":640,""t"":208},{""x"":943,""y"":632,""t"":258},{""x"":948,""y"":650,""t"":281},{""x"":951,""y"":667,""t"":309},{""x"":956,""y"":673,""t"":354},{""x"":957,""y"":688,""t"":378},{""x"":949,""y"":694,""t"":419},{""x"":947,""y"":696,""t"":445}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,510.0,5,5.0,"[""blue"",""red""]",green,True,"[{""x"":941,""y"":692,""t"":4},{""x"":940,""y"":707,""t"":39},{""x"":949,""y"":695,""t"":82},{""x"":937,""y"":688,""t"":107},{""x"":944,""y"":686,""t"":148},{""x"":915,""y"":667,""t"":177},{""x"":910,""y"":669,""t"":208},{""x"":898,""y"":676,""t"":249},{""x"":899,""y"":672,""t"":276},{""x"":906,""y"":683,""t"":316},{""x"":894,""y"":676,""t"":344},{""x"":889,""y"":664,""t"":384},{""x"":869,""y"":660,""t"":412},{""x"":879,""y"":656,""t"":450},{""x"":888,""y"":652,""t"":477}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,335.0,4,4.0,"[""blue"",""red""]",blue,True,"[{""x"":900,""y"":668,""t"":4},{""x"":905,""y"":683,""t"":42},{""x"":898,""y"":690,""t"":73},{""x"":918,""y"":689,""t"":113},{""x"":917,""y"":679,""t"":140},{""x"":929,""y"":688,""t"":180},{""x"":924,""y"":681,""t"":208},{""x"":919,""y"":673,""t"":249},{""x"":931,""y"":675,""t"":276}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,397.0,6,6.0,"[""red"",""green""]",green,True,"[{""x"":917,""y"":647,""t"":5},{""x"":927,""y"":653,""t"":39},{""x"":925,""y"":638,""t"":73},{""x"":925,""y"":605,""t"":106},{""x"":913,""y"":587,""t"":153},{""x"":929,""y"":586,""t"":182},{""x"":929,""y"":577,""t"":208},{""x"":940,""y"":602,""t"":252},{""x"":920,""y"":606,""t"":279},{""x"":941,""y"":603,""t"":311},{""x"":984,""y"":596,""t"":354}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,438.0,6,6.0,"[""green"",""blue""]",blue,True,"[{""x"":1016,""y"":605,""t"":4},{""x"":1008,""y"":620,""t"":39},{""x"":1000,""y"":632,""t"":82},{""x"":981,""y"":638,""t"":111},{""x"":973,""y"":640,""t"":140},{""x"":966,""y"":640,""t"":179},{""x"":960,""y"":643,""t"":208},{""x"":939,""y"":662,""t"":250},{""x"":921,""y"":679,""t"":273},{""x"":921,""y"":690,""t"":311},{""x"":927,""y"":672,""t"":345},{""x"":936,""y"":687,""t"":377}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
