name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data
scc,24,男,,,,,,,,,
,,,680.0,8,8.0,"[""circle"",""circle"",""circle"",""circle""]",green,True,"[{""x"":1013,""y"":687,""t"":3},{""x"":976,""y"":656,""t"":38},{""x"":992,""y"":649,""t"":72},{""x"":964,""y"":636,""t"":106},{""x"":955,""y"":638,""t"":141},{""x"":959,""y"":621,""t"":174},{""x"":942,""y"":605,""t"":208},{""x"":947,""y"":586,""t"":242},{""x"":925,""y"":568,""t"":276},{""x"":930,""y"":573,""t"":310},{""x"":911,""y"":577,""t"":344},{""x"":937,""y"":586,""t"":378},{""x"":938,""y"":588,""t"":412},{""x"":951,""y"":549,""t"":445},{""x"":964,""y"":526,""t"":480},{""x"":961,""y"":495,""t"":514},{""x"":959,""y"":489,""t"":548},{""x"":946,""y"":450,""t"":582},{""x"":942,""y"":425,""t"":615},{""x"":922,""y"":375,""t"":650},{""x"":921,""y"":368,""t"":684},{""x"":902,""y"":404,""t"":718},{""x"":901,""y"":420,""t"":751},{""x"":885,""y"":417,""t"":786},{""x"":889,""y"":459,""t"":820},{""x"":859,""y"":455,""t"":854},{""x"":903,""y"":480,""t"":888},{""x"":911,""y"":475,""t"":922},{""x"":928,""y"":484,""t"":956},{""x"":912,""y"":452,""t"":990},{""x"":901,""y"":447,""t"":1024},{""x"":946,""y"":463,""t"":1058},{""x"":951,""y"":451,""t"":1092},{""x"":964,""y"":459,""t"":1126},{""x"":934,""y"":470,""t"":1160},{""x"":922,""y"":506,""t"":1194},{""x"":931,""y"":542,""t"":1228},{""x"":947,""y"":560,""t"":1261},{""x"":948,""y"":573,""t"":1295},{""x"":933,""y"":600,""t"":1331},{""x"":962,""y"":592,""t"":1364},{""x"":972,""y"":604,""t"":1398},{""x"":987,""y"":622,""t"":1431},{""x"":1000,""y"":635,""t"":1464},{""x"":1019,""y"":632,""t"":1500},{""x"":1003,""y"":598,""t"":1534},{""x"":1022,""y"":564,""t"":1568},{""x"":1003,""y"":544,""t"":1602},{""x"":1006,""y"":535,""t"":1635},{""x"":1016,""y"":520,""t"":1670},{""x"":987,""y"":499,""t"":1704},{""x"":974,""y"":456,""t"":1738},{""x"":975,""y"":448,""t"":1772},{""x"":989,""y"":429,""t"":1806},{""x"":979,""y"":411,""t"":1840},{""x"":971,""y"":396,""t"":1872},{""x"":934,""y"":399,""t"":1907},{""x"":974,""y"":400,""t"":1942},{""x"":1013,""y"":387,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,525.0,4,4.0,"[""circle"",""circle"",""circle"",""circle""]",yellow,True,"[{""x"":1006,""y"":374,""t"":4},{""x"":978,""y"":373,""t"":38},{""x"":993,""y"":396,""t"":72},{""x"":1000,""y"":436,""t"":106},{""x"":985,""y"":471,""t"":140},{""x"":978,""y"":505,""t"":173},{""x"":974,""y"":567,""t"":209},{""x"":988,""y"":605,""t"":241},{""x"":950,""y"":622,""t"":277},{""x"":966,""y"":634,""t"":310},{""x"":970,""y"":601,""t"":344},{""x"":960,""y"":558,""t"":378},{""x"":956,""y"":496,""t"":412},{""x"":917,""y"":472,""t"":445},{""x"":892,""y"":440,""t"":480},{""x"":864,""y"":443,""t"":514},{""x"":864,""y"":390,""t"":547},{""x"":855,""y"":334,""t"":582},{""x"":827,""y"":296,""t"":615},{""x"":850,""y"":317,""t"":650},{""x"":815,""y"":324,""t"":683},{""x"":774,""y"":343,""t"":717},{""x"":798,""y"":312,""t"":752},{""x"":765,""y"":372,""t"":790},{""x"":787,""y"":441,""t"":820},{""x"":818,""y"":475,""t"":854},{""x"":845,""y"":477,""t"":888},{""x"":830,""y"":528,""t"":922},{""x"":813,""y"":539,""t"":956},{""x"":842,""y"":510,""t"":989},{""x"":880,""y"":535,""t"":1024},{""x"":877,""y"":533,""t"":1059},{""x"":899,""y"":498,""t"":1092},{""x"":895,""y"":493,""t"":1126},{""x"":899,""y"":475,""t"":1159},{""x"":915,""y"":443,""t"":1193},{""x"":927,""y"":404,""t"":1228},{""x"":940,""y"":423,""t"":1262},{""x"":926,""y"":443,""t"":1295},{""x"":934,""y"":457,""t"":1329},{""x"":913,""y"":473,""t"":1363},{""x"":895,""y"":487,""t"":1396},{""x"":942,""y"":438,""t"":1431},{""x"":940,""y"":422,""t"":1465},{""x"":890,""y"":393,""t"":1500},{""x"":906,""y"":406,""t"":1534},{""x"":908,""y"":416,""t"":1568},{""x"":882,""y"":419,""t"":1601},{""x"":886,""y"":415,""t"":1637},{""x"":823,""y"":397,""t"":1669},{""x"":800,""y"":389,""t"":1703},{""x"":836,""y"":379,""t"":1737},{""x"":907,""y"":420,""t"":1771},{""x"":960,""y"":464,""t"":1804},{""x"":988,""y"":467,""t"":1840},{""x"":1010,""y"":510,""t"":1874},{""x"":996,""y"":496,""t"":1907},{""x"":1032,""y"":496,""t"":1942},{""x"":1048,""y"":536,""t"":1975}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,620.0,4,4.0,"[""circle"",""circle"",""circle"",""circle""]",purple,True,"[{""x"":1013,""y"":602,""t"":4},{""x"":1043,""y"":613,""t"":39},{""x"":1016,""y"":648,""t"":72},{""x"":1034,""y"":674,""t"":106},{""x"":1018,""y"":658,""t"":140},{""x"":1011,""y"":638,""t"":174},{""x"":987,""y"":597,""t"":209},{""x"":948,""y"":602,""t"":242},{""x"":924,""y"":642,""t"":276},{""x"":919,""y"":672,""t"":309},{""x"":904,""y"":679,""t"":342},{""x"":901,""y"":649,""t"":379},{""x"":871,""y"":592,""t"":412},{""x"":885,""y"":550,""t"":445},{""x"":923,""y"":497,""t"":480},{""x"":955,""y"":454,""t"":514},{""x"":995,""y"":405,""t"":549},{""x"":969,""y"":385,""t"":581},{""x"":993,""y"":331,""t"":615},{""x"":1007,""y"":355,""t"":649},{""x"":986,""y"":580,""t"":684},{""x"":954,""y"":740,""t"":716},{""x"":880,""y"":968,""t"":753},{""x"":906,""y"":1126,""t"":786},{""x"":891,""y"":1202,""t"":821},{""x"":926,""y"":1185,""t"":855},{""x"":949,""y"":1129,""t"":888},{""x"":923,""y"":1019,""t"":922},{""x"":921,""y"":964,""t"":956},{""x"":891,""y"":1075,""t"":989},{""x"":850,""y"":1211,""t"":1024},{""x"":822,""y"":1307,""t"":1058},{""x"":838,""y"":1331,""t"":1091},{""x"":907,""y"":1245,""t"":1126},{""x"":949,""y"":1133,""t"":1160},{""x"":909,""y"":994,""t"":1194},{""x"":918,""y"":858,""t"":1228},{""x"":909,""y"":788,""t"":1261},{""x"":937,""y"":710,""t"":1296},{""x"":948,""y"":632,""t"":1331},{""x"":913,""y"":513,""t"":1363},{""x"":916,""y"":476,""t"":1398},{""x"":892,""y"":449,""t"":1433},{""x"":905,""y"":482,""t"":1466},{""x"":905,""y"":449,""t"":1500},{""x"":891,""y"":458,""t"":1534},{""x"":856,""y"":466,""t"":1568},{""x"":819,""y"":504,""t"":1603},{""x"":792,""y"":491,""t"":1635},{""x"":786,""y"":493,""t"":1670},{""x"":778,""y"":504,""t"":1703},{""x"":805,""y"":489,""t"":1737},{""x"":823,""y"":498,""t"":1773},{""x"":859,""y"":498,""t"":1806},{""x"":900,""y"":467,""t"":1839},{""x"":913,""y"":470,""t"":1874},{""x"":923,""y"":473,""t"":1906},{""x"":962,""y"":510,""t"":1942},{""x"":968,""y"":595,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,826.0,8,8.0,"[""circle"",""circle"",""circle"",""circle""]",yellow,True,"[{""x"":946,""y"":562,""t"":4},{""x"":941,""y"":504,""t"":39},{""x"":950,""y"":522,""t"":71},{""x"":959,""y"":567,""t"":106},{""x"":916,""y"":533,""t"":140},{""x"":882,""y"":518,""t"":174},{""x"":847,""y"":525,""t"":208},{""x"":852,""y"":551,""t"":241},{""x"":845,""y"":555,""t"":276},{""x"":856,""y"":532,""t"":309},{""x"":850,""y"":530,""t"":343},{""x"":872,""y"":523,""t"":378},{""x"":890,""y"":505,""t"":412},{""x"":886,""y"":519,""t"":446},{""x"":896,""y"":529,""t"":479},{""x"":905,""y"":550,""t"":515},{""x"":895,""y"":556,""t"":547},{""x"":904,""y"":553,""t"":582},{""x"":888,""y"":531,""t"":616},{""x"":899,""y"":489,""t"":650},{""x"":898,""y"":490,""t"":684},{""x"":916,""y"":534,""t"":718},{""x"":960,""y"":616,""t"":752},{""x"":963,""y"":628,""t"":786},{""x"":924,""y"":633,""t"":820},{""x"":910,""y"":596,""t"":854},{""x"":885,""y"":587,""t"":887},{""x"":886,""y"":545,""t"":922},{""x"":890,""y"":572,""t"":955},{""x"":865,""y"":589,""t"":990},{""x"":870,""y"":596,""t"":1024},{""x"":865,""y"":612,""t"":1058},{""x"":862,""y"":606,""t"":1092},{""x"":844,""y"":607,""t"":1125},{""x"":856,""y"":602,""t"":1159},{""x"":888,""y"":567,""t"":1193},{""x"":872,""y"":538,""t"":1229},{""x"":886,""y"":487,""t"":1262},{""x"":912,""y"":490,""t"":1295},{""x"":906,""y"":457,""t"":1329},{""x"":915,""y"":443,""t"":1364},{""x"":894,""y"":436,""t"":1398},{""x"":909,""y"":378,""t"":1431},{""x"":927,""y"":371,""t"":1467},{""x"":927,""y"":358,""t"":1498},{""x"":950,""y"":327,""t"":1534},{""x"":903,""y"":310,""t"":1568},{""x"":926,""y"":294,""t"":1601},{""x"":906,""y"":304,""t"":1636},{""x"":940,""y"":322,""t"":1669},{""x"":969,""y"":336,""t"":1703},{""x"":1003,""y"":335,""t"":1737},{""x"":1003,""y"":367,""t"":1772},{""x"":1035,""y"":386,""t"":1806},{""x"":1011,""y"":434,""t"":1840},{""x"":1020,""y"":492,""t"":1875},{""x"":1020,""y"":445,""t"":1908},{""x"":1019,""y"":403,""t"":1940},{""x"":997,""y"":449,""t"":1975}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,597.0,6,6.0,"[""circle"",""circle"",""circle"",""circle""]",blue,True,"[{""x"":986,""y"":491,""t"":4},{""x"":968,""y"":501,""t"":38},{""x"":953,""y"":506,""t"":72},{""x"":919,""y"":513,""t"":106},{""x"":950,""y"":554,""t"":141},{""x"":945,""y"":518,""t"":175},{""x"":909,""y"":478,""t"":208},{""x"":888,""y"":463,""t"":242},{""x"":852,""y"":481,""t"":276},{""x"":875,""y"":482,""t"":309},{""x"":864,""y"":531,""t"":344},{""x"":885,""y"":492,""t"":378},{""x"":829,""y"":460,""t"":412},{""x"":830,""y"":443,""t"":446},{""x"":847,""y"":455,""t"":481},{""x"":847,""y"":442,""t"":513},{""x"":887,""y"":372,""t"":545},{""x"":937,""y"":289,""t"":582},{""x"":950,""y"":265,""t"":616},{""x"":950,""y"":291,""t"":650},{""x"":938,""y"":301,""t"":685},{""x"":929,""y"":382,""t"":718},{""x"":969,""y"":316,""t"":752},{""x"":949,""y"":346,""t"":786},{""x"":945,""y"":361,""t"":820},{""x"":945,""y"":402,""t"":854},{""x"":940,""y"":418,""t"":887},{""x"":935,""y"":430,""t"":919},{""x"":925,""y"":395,""t"":956},{""x"":913,""y"":420,""t"":989},{""x"":912,""y"":457,""t"":1024},{""x"":897,""y"":439,""t"":1057},{""x"":894,""y"":421,""t"":1092},{""x"":906,""y"":364,""t"":1127},{""x"":936,""y"":404,""t"":1160},{""x"":1002,""y"":374,""t"":1193},{""x"":1013,""y"":361,""t"":1228},{""x"":989,""y"":375,""t"":1262},{""x"":990,""y"":416,""t"":1296},{""x"":973,""y"":428,""t"":1331},{""x"":956,""y"":491,""t"":1364},{""x"":939,""y"":503,""t"":1398},{""x"":928,""y"":485,""t"":1432},{""x"":982,""y"":517,""t"":1465},{""x"":1010,""y"":506,""t"":1500},{""x"":1021,""y"":459,""t"":1534},{""x"":1067,""y"":491,""t"":1568},{""x"":1074,""y"":509,""t"":1601},{""x"":1044,""y"":517,""t"":1635},{""x"":1084,""y"":493,""t"":1669},{""x"":1101,""y"":453,""t"":1703},{""x"":1138,""y"":428,""t"":1738},{""x"":1138,""y"":424,""t"":1771},{""x"":1099,""y"":411,""t"":1806},{""x"":1124,""y"":393,""t"":1840},{""x"":1121,""y"":386,""t"":1875},{""x"":1078,""y"":408,""t"":1907},{""x"":1046,""y"":421,""t"":1942},{""x"":1000,""y"":466,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,625.0,4,4.0,"[""circle"",""circle"",""circle"",""circle""]",blue,True,"[{""x"":969,""y"":499,""t"":3},{""x"":912,""y"":525,""t"":39},{""x"":868,""y"":566,""t"":71},{""x"":854,""y"":594,""t"":106},{""x"":845,""y"":613,""t"":138},{""x"":832,""y"":616,""t"":173},{""x"":799,""y"":623,""t"":208},{""x"":777,""y"":608,""t"":242},{""x"":776,""y"":602,""t"":276},{""x"":775,""y"":578,""t"":310},{""x"":755,""y"":589,""t"":344},{""x"":751,""y"":588,""t"":377},{""x"":778,""y"":598,""t"":412},{""x"":789,""y"":589,""t"":446},{""x"":783,""y"":636,""t"":480},{""x"":807,""y"":630,""t"":514},{""x"":802,""y"":602,""t"":547},{""x"":812,""y"":600,""t"":582},{""x"":838,""y"":585,""t"":615},{""x"":867,""y"":522,""t"":649},{""x"":863,""y"":537,""t"":683},{""x"":870,""y"":522,""t"":718},{""x"":884,""y"":474,""t"":752},{""x"":883,""y"":422,""t"":786},{""x"":925,""y"":417,""t"":820},{""x"":915,""y"":409,""t"":854},{""x"":931,""y"":427,""t"":888},{""x"":941,""y"":436,""t"":922},{""x"":965,""y"":427,""t"":957},{""x"":964,""y"":424,""t"":990},{""x"":953,""y"":385,""t"":1025},{""x"":921,""y"":431,""t"":1058},{""x"":921,""y"":447,""t"":1092},{""x"":934,""y"":450,""t"":1125},{""x"":933,""y"":423,""t"":1160},{""x"":956,""y"":391,""t"":1193},{""x"":964,""y"":382,""t"":1228},{""x"":954,""y"":377,""t"":1262},{""x"":928,""y"":380,""t"":1295},{""x"":911,""y"":429,""t"":1329},{""x"":886,""y"":444,""t"":1363},{""x"":848,""y"":487,""t"":1398},{""x"":840,""y"":508,""t"":1432},{""x"":825,""y"":518,""t"":1466},{""x"":804,""y"":546,""t"":1499},{""x"":805,""y"":537,""t"":1533},{""x"":812,""y"":517,""t"":1568},{""x"":816,""y"":542,""t"":1602},{""x"":832,""y"":518,""t"":1636},{""x"":865,""y"":516,""t"":1670},{""x"":863,""y"":522,""t"":1704},{""x"":914,""y"":522,""t"":1737},{""x"":949,""y"":526,""t"":1770},{""x"":950,""y"":472,""t"":1807},{""x"":967,""y"":493,""t"":1840},{""x"":937,""y"":510,""t"":1874},{""x"":929,""y"":487,""t"":1909},{""x"":921,""y"":448,""t"":1941},{""x"":901,""y"":370,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,632.0,8,8.0,"[""circle"",""circle"",""circle"",""circle""]",blue,True,"[{""x"":918,""y"":367,""t"":3},{""x"":940,""y"":377,""t"":38},{""x"":941,""y"":401,""t"":72},{""x"":917,""y"":420,""t"":106},{""x"":917,""y"":424,""t"":140},{""x"":899,""y"":458,""t"":174},{""x"":915,""y"":473,""t"":208},{""x"":901,""y"":465,""t"":241},{""x"":890,""y"":496,""t"":275},{""x"":861,""y"":509,""t"":309},{""x"":880,""y"":542,""t"":344},{""x"":859,""y"":537,""t"":377},{""x"":873,""y"":545,""t"":413},{""x"":852,""y"":514,""t"":446},{""x"":886,""y"":473,""t"":480},{""x"":894,""y"":445,""t"":514},{""x"":907,""y"":440,""t"":548},{""x"":913,""y"":436,""t"":583},{""x"":923,""y"":440,""t"":617},{""x"":936,""y"":394,""t"":650},{""x"":954,""y"":384,""t"":684},{""x"":969,""y"":400,""t"":717},{""x"":962,""y"":376,""t"":751},{""x"":940,""y"":353,""t"":786},{""x"":943,""y"":339,""t"":820},{""x"":943,""y"":356,""t"":854},{""x"":910,""y"":393,""t"":888},{""x"":886,""y"":409,""t"":921},{""x"":853,""y"":425,""t"":956},{""x"":862,""y"":408,""t"":990},{""x"":853,""y"":427,""t"":1024},{""x"":829,""y"":425,""t"":1057},{""x"":863,""y"":426,""t"":1091},{""x"":858,""y"":395,""t"":1126},{""x"":857,""y"":423,""t"":1160},{""x"":842,""y"":423,""t"":1193},{""x"":841,""y"":434,""t"":1227},{""x"":827,""y"":474,""t"":1262},{""x"":813,""y"":474,""t"":1296},{""x"":792,""y"":508,""t"":1330},{""x"":775,""y"":536,""t"":1361},{""x"":788,""y"":570,""t"":1398},{""x"":808,""y"":652,""t"":1432},{""x"":810,""y"":625,""t"":1465},{""x"":822,""y"":605,""t"":1499},{""x"":856,""y"":538,""t"":1534},{""x"":913,""y"":528,""t"":1568},{""x"":901,""y"":503,""t"":1602},{""x"":940,""y"":459,""t"":1636},{""x"":963,""y"":429,""t"":1669},{""x"":957,""y"":404,""t"":1704},{""x"":946,""y"":394,""t"":1738},{""x"":897,""y"":394,""t"":1771},{""x"":878,""y"":370,""t"":1807},{""x"":892,""y"":382,""t"":1839},{""x"":970,""y"":410,""t"":1874},{""x"":1032,""y"":440,""t"":1908},{""x"":1080,""y"":415,""t"":1941},{""x"":1100,""y"":429,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,698.0,4,4.0,"[""circle"",""circle"",""circle"",""circle""]",green,True,"[{""x"":1069,""y"":448,""t"":3},{""x"":1007,""y"":473,""t"":38},{""x"":947,""y"":478,""t"":72},{""x"":881,""y"":496,""t"":106},{""x"":842,""y"":501,""t"":139},{""x"":806,""y"":537,""t"":174},{""x"":837,""y"":567,""t"":208},{""x"":799,""y"":571,""t"":241},{""x"":795,""y"":602,""t"":275},{""x"":804,""y"":583,""t"":311},{""x"":819,""y"":564,""t"":344},{""x"":832,""y"":528,""t"":379},{""x"":893,""y"":495,""t"":411},{""x"":901,""y"":481,""t"":446},{""x"":914,""y"":442,""t"":481},{""x"":905,""y"":408,""t"":514},{""x"":891,""y"":413,""t"":545},{""x"":876,""y"":422,""t"":582},{""x"":853,""y"":396,""t"":615},{""x"":887,""y"":360,""t"":651},{""x"":924,""y"":364,""t"":683},{""x"":926,""y"":341,""t"":717},{""x"":926,""y"":368,""t"":751},{""x"":944,""y"":392,""t"":786},{""x"":942,""y"":337,""t"":820},{""x"":943,""y"":368,""t"":853},{""x"":920,""y"":362,""t"":887},{""x"":926,""y"":337,""t"":921},{""x"":929,""y"":334,""t"":955},{""x"":890,""y"":361,""t"":989},{""x"":868,""y"":354,""t"":1024},{""x"":868,""y"":345,""t"":1058},{""x"":867,""y"":396,""t"":1091},{""x"":876,""y"":418,""t"":1126},{""x"":871,""y"":453,""t"":1159},{""x"":883,""y"":451,""t"":1194},{""x"":873,""y"":447,""t"":1227},{""x"":899,""y"":441,""t"":1262},{""x"":903,""y"":406,""t"":1296},{""x"":903,""y"":421,""t"":1331},{""x"":903,""y"":378,""t"":1364},{""x"":944,""y"":345,""t"":1398},{""x"":954,""y"":349,""t"":1432},{""x"":961,""y"":364,""t"":1466},{""x"":963,""y"":355,""t"":1500},{""x"":988,""y"":337,""t"":1534},{""x"":955,""y"":329,""t"":1568},{""x"":957,""y"":349,""t"":1602},{""x"":977,""y"":350,""t"":1636},{""x"":976,""y"":353,""t"":1670},{""x"":971,""y"":349,""t"":1703},{""x"":977,""y"":341,""t"":1738},{""x"":932,""y"":358,""t"":1772},{""x"":936,""y"":360,""t"":1805},{""x"":898,""y"":369,""t"":1840},{""x"":884,""y"":407,""t"":1874},{""x"":859,""y"":461,""t"":1908},{""x"":852,""y"":475,""t"":1942},{""x"":864,""y"":499,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
,,,1718.0,2,2.0,"[""circle"",""circle"",""circle"",""circle""]",yellow,True,"[{""x"":877,""y"":503,""t"":2},{""x"":893,""y"":536,""t"":37},{""x"":893,""y"":541,""t"":72},{""x"":892,""y"":542,""t"":103},{""x"":907,""y"":563,""t"":140},{""x"":932,""y"":582,""t"":174},{""x"":947,""y"":542,""t"":207},{""x"":954,""y"":536,""t"":242},{""x"":983,""y"":530,""t"":275},{""x"":951,""y"":558,""t"":309},{""x"":946,""y"":570,""t"":343},{""x"":938,""y"":559,""t"":379},{""x"":965,""y"":510,""t"":412},{""x"":961,""y"":480,""t"":446},{""x"":986,""y"":398,""t"":480},{""x"":989,""y"":360,""t"":514},{""x"":949,""y"":362,""t"":548},{""x"":898,""y"":352,""t"":582},{""x"":899,""y"":339,""t"":616},{""x"":936,""y"":317,""t"":650},{""x"":963,""y"":302,""t"":684},{""x"":952,""y"":336,""t"":718},{""x"":931,""y"":330,""t"":751},{""x"":922,""y"":355,""t"":786},{""x"":882,""y"":383,""t"":820},{""x"":864,""y"":436,""t"":853},{""x"":841,""y"":393,""t"":888},{""x"":842,""y"":388,""t"":922},{""x"":874,""y"":396,""t"":956},{""x"":896,""y"":442,""t"":989},{""x"":879,""y"":438,""t"":1023},{""x"":882,""y"":454,""t"":1058},{""x"":865,""y"":420,""t"":1091},{""x"":848,""y"":398,""t"":1125},{""x"":843,""y"":405,""t"":1160},{""x"":851,""y"":435,""t"":1193},{""x"":866,""y"":470,""t"":1228},{""x"":896,""y"":522,""t"":1261},{""x"":921,""y"":565,""t"":1294},{""x"":941,""y"":570,""t"":1330},{""x"":940,""y"":554,""t"":1364},{""x"":937,""y"":558,""t"":1398},{""x"":932,""y"":559,""t"":1431},{""x"":912,""y"":554,""t"":1465},{""x"":908,""y"":547,""t"":1500},{""x"":901,""y"":527,""t"":1534},{""x"":910,""y"":522,""t"":1568},{""x"":856,""y"":510,""t"":1602},{""x"":847,""y"":498,""t"":1635},{""x"":832,""y"":438,""t"":1669},{""x"":820,""y"":386,""t"":1702},{""x"":843,""y"":402,""t"":1737},{""x"":841,""y"":386,""t"":1773},{""x"":846,""y"":365,""t"":1806},{""x"":884,""y"":359,""t"":1840},{""x"":891,""y"":401,""t"":1874},{""x"":845,""y"":451,""t"":1908},{""x"":883,""y"":509,""t"":1941},{""x"":896,""y"":571,""t"":1976}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":550,""y"":200,""width"":80,""height"":80,""top"":160,""right"":590,""bottom"":240,""left"":510},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":550,""y"":800,""width"":80,""height"":80,""top"":760,""right"":590,""bottom"":840,""left"":510}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}"
