"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2236","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2246","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5972","0.0-2.0-0.0","","","","","3724","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9489","0.0-2.0-1.0","","","","","3516","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","14441","0.0-3.0","","","","","","","","2145","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","16650","0.0-4.0-0.0","","","","","2207","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","30232","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","30954","0.0-4.0-2.0","","","","","722","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","49682","0.0-4.0-3.0","","","","","","","","","","[[{""x"":398,""y"":220,""dx"":-93,""dy"":-61,""t"":990},{""x"":336,""y"":250,""dx"":-155,""dy"":-31,""t"":1023},{""x"":371,""y"":241,""dx"":-120,""dy"":-40,""t"":1059},{""x"":408,""y"":231,""dx"":-83,""dy"":-50,""t"":1092},{""x"":425,""y"":264,""dx"":-66,""dy"":-17,""t"":1126},{""x"":426,""y"":295,""dx"":-65,""dy"":14,""t"":1160},{""x"":419,""y"":316,""dx"":-72,""dy"":35,""t"":1194},{""x"":455,""y"":347,""dx"":-36,""dy"":66,""t"":1228},{""x"":494,""y"":384,""dx"":3,""dy"":103,""t"":1262},{""x"":517,""y"":411,""dx"":26,""dy"":130,""t"":1296},{""x"":540,""y"":421,""dx"":49,""dy"":140,""t"":1330},{""x"":475,""y"":404,""dx"":-16,""dy"":123,""t"":1365},{""x"":502,""y"":426,""dx"":11,""dy"":145,""t"":1398},{""x"":513,""y"":445,""dx"":22,""dy"":164,""t"":1432},{""x"":522,""y"":447,""dx"":31,""dy"":166,""t"":1467},{""x"":522,""y"":442,""dx"":31,""dy"":161,""t"":1501},{""x"":550,""y"":459,""dx"":59,""dy"":178,""t"":1534},{""x"":573,""y"":473,""dx"":82,""dy"":192,""t"":1567},{""x"":560,""y"":452,""dx"":69,""dy"":171,""t"":1602},{""x"":534,""y"":420,""dx"":43,""dy"":139,""t"":1636},{""x"":508,""y"":392,""dx"":17,""dy"":111,""t"":1670},{""x"":465,""y"":372,""dx"":-26,""dy"":91,""t"":1704},{""x"":449,""y"":355,""dx"":-42,""dy"":74,""t"":1739},{""x"":438,""y"":321,""dx"":-53,""dy"":40,""t"":1772},{""x"":418,""y"":331,""dx"":-73,""dy"":50,""t"":1806},{""x"":406,""y"":320,""dx"":-85,""dy"":39,""t"":1840},{""x"":387,""y"":304,""dx"":-104,""dy"":23,""t"":1874},{""x"":367,""y"":306,""dx"":-124,""dy"":25,""t"":1909},{""x"":397,""y"":320,""dx"":-94,""dy"":39,""t"":1942},{""x"":391,""y"":321,""dx"":-100,""dy"":40,""t"":1976},{""x"":389,""y"":288,""dx"":-102,""dy"":7,""t"":2011},{""x"":400,""y"":255,""dx"":-91,""dy"":-26,""t"":2044},{""x"":409,""y"":238,""dx"":-82,""dy"":-43,""t"":2078},{""x"":444,""y"":249,""dx"":-47,""dy"":-32,""t"":2112},{""x"":442,""y"":235,""dx"":-49,""dy"":-46,""t"":2146},{""x"":484,""y"":273,""dx"":-7,""dy"":-8,""t"":2181},{""x"":509,""y"":303,""dx"":18,""dy"":22,""t"":2214},{""x"":548,""y"":304,""dx"":57,""dy"":23,""t"":2248},{""x"":545,""y"":277,""dx"":54,""dy"":-4,""t"":2283},{""x"":546,""y"":306,""dx"":55,""dy"":25,""t"":2317},{""x"":530,""y"":327,""dx"":39,""dy"":46,""t"":2350},{""x"":493,""y"":302,""dx"":2,""dy"":21,""t"":2384},{""x"":485,""y"":290,""dx"":-6,""dy"":9,""t"":2418},{""x"":447,""y"":309,""dx"":-44,""dy"":28,""t"":2452},{""x"":433,""y"":299,""dx"":-58,""dy"":18,""t"":2486},{""x"":427,""y"":318,""dx"":-64,""dy"":37,""t"":2520},{""x"":423,""y"":297,""dx"":-68,""dy"":16,""t"":2554},{""x"":413,""y"":268,""dx"":-78,""dy"":-13,""t"":2588},{""x"":402,""y"":265,""dx"":-89,""dy"":-16,""t"":2622},{""x"":405,""y"":253,""dx"":-86,""dy"":-28,""t"":2657},{""x"":427,""y"":244,""dx"":-64,""dy"":-37,""t"":2690},{""x"":433,""y"":235,""dx"":-58,""dy"":-46,""t"":2723},{""x"":462,""y"":228,""dx"":-29,""dy"":-53,""t"":2758},{""x"":482,""y"":221,""dx"":-9,""dy"":-60,""t"":2792},{""x"":501,""y"":206,""dx"":10,""dy"":-75,""t"":2826},{""x"":508,""y"":209,""dx"":17,""dy"":-72,""t"":2861},{""x"":529,""y"":211,""dx"":38,""dy"":-70,""t"":2894},{""x"":534,""y"":207,""dx"":43,""dy"":-74,""t"":2928},{""x"":546,""y"":193,""dx"":55,""dy"":-88,""t"":2961}],[{""x"":1407,""y"":242,""dx"":-44,""dy"":-39,""t"":3989},{""x"":1395,""y"":238,""dx"":-56,""dy"":-43,""t"":4016},{""x"":1399,""y"":241,""dx"":-52,""dy"":-40,""t"":4050},{""x"":1391,""y"":243,""dx"":-60,""dy"":-38,""t"":4084},{""x"":1382,""y"":240,""dx"":-69,""dy"":-41,""t"":4120},{""x"":1386,""y"":235,""dx"":-65,""dy"":-46,""t"":4152},{""x"":1395,""y"":228,""dx"":-56,""dy"":-53,""t"":4187},{""x"":1397,""y"":226,""dx"":-54,""dy"":-55,""t"":4220},{""x"":1409,""y"":227,""dx"":-42,""dy"":-54,""t"":4255},{""x"":1386,""y"":225,""dx"":-65,""dy"":-56,""t"":4288},{""x"":1371,""y"":221,""dx"":-80,""dy"":-60,""t"":4322},{""x"":1361,""y"":217,""dx"":-90,""dy"":-64,""t"":4356},{""x"":1351,""y"":230,""dx"":-100,""dy"":-51,""t"":4390},{""x"":1326,""y"":243,""dx"":-125,""dy"":-38,""t"":4424},{""x"":1322,""y"":240,""dx"":-129,""dy"":-41,""t"":4458},{""x"":1324,""y"":234,""dx"":-127,""dy"":-47,""t"":4492},{""x"":1319,""y"":234,""dx"":-132,""dy"":-47,""t"":4527},{""x"":1306,""y"":224,""dx"":-145,""dy"":-57,""t"":4561},{""x"":1301,""y"":230,""dx"":-150,""dy"":-51,""t"":4595},{""x"":1293,""y"":232,""dx"":-158,""dy"":-49,""t"":4628},{""x"":1294,""y"":228,""dx"":-157,""dy"":-53,""t"":4662},{""x"":1303,""y"":228,""dx"":-148,""dy"":-53,""t"":4696},{""x"":1317,""y"":222,""dx"":-134,""dy"":-59,""t"":4730},{""x"":1326,""y"":230,""dx"":-125,""dy"":-51,""t"":4764},{""x"":1322,""y"":226,""dx"":-129,""dy"":-55,""t"":4799},{""x"":1320,""y"":227,""dx"":-131,""dy"":-54,""t"":4832},{""x"":1319,""y"":234,""dx"":-132,""dy"":-47,""t"":4867},{""x"":1313,""y"":248,""dx"":-138,""dy"":-33,""t"":4900},{""x"":1319,""y"":257,""dx"":-132,""dy"":-24,""t"":4934},{""x"":1318,""y"":259,""dx"":-133,""dy"":-22,""t"":4969},{""x"":1327,""y"":256,""dx"":-124,""dy"":-25,""t"":5002},{""x"":1324,""y"":251,""dx"":-127,""dy"":-30,""t"":5037},{""x"":1329,""y"":237,""dx"":-122,""dy"":-44,""t"":5070},{""x"":1333,""y"":225,""dx"":-118,""dy"":-56,""t"":5101},{""x"":1338,""y"":226,""dx"":-113,""dy"":-55,""t"":5138},{""x"":1343,""y"":227,""dx"":-108,""dy"":-54,""t"":5172},{""x"":1350,""y"":234,""dx"":-101,""dy"":-47,""t"":5206},{""x"":1358,""y"":239,""dx"":-93,""dy"":-42,""t"":5240},{""x"":1353,""y"":241,""dx"":-98,""dy"":-40,""t"":5274},{""x"":1349,""y"":229,""dx"":-102,""dy"":-52,""t"":5308},{""x"":1360,""y"":231,""dx"":-91,""dy"":-50,""t"":5342},{""x"":1352,""y"":244,""dx"":-99,""dy"":-37,""t"":5376},{""x"":1360,""y"":243,""dx"":-91,""dy"":-38,""t"":5411},{""x"":1370,""y"":243,""dx"":-81,""dy"":-38,""t"":5445},{""x"":1369,""y"":240,""dx"":-82,""dy"":-41,""t"":5478},{""x"":1365,""y"":228,""dx"":-86,""dy"":-53,""t"":5512},{""x"":1376,""y"":229,""dx"":-75,""dy"":-52,""t"":5547},{""x"":1364,""y"":224,""dx"":-87,""dy"":-57,""t"":5580},{""x"":1360,""y"":230,""dx"":-91,""dy"":-51,""t"":5614},{""x"":1361,""y"":233,""dx"":-90,""dy"":-48,""t"":5648},{""x"":1361,""y"":233,""dx"":-90,""dy"":-48,""t"":5683},{""x"":1355,""y"":226,""dx"":-96,""dy"":-55,""t"":5716},{""x"":1359,""y"":226,""dx"":-92,""dy"":-55,""t"":5750},{""x"":1363,""y"":229,""dx"":-88,""dy"":-52,""t"":5785},{""x"":1357,""y"":229,""dx"":-94,""dy"":-52,""t"":5818},{""x"":1361,""y"":230,""dx"":-90,""dy"":-51,""t"":5852},{""x"":1356,""y"":253,""dx"":-95,""dy"":-28,""t"":5886},{""x"":1364,""y"":255,""dx"":-87,""dy"":-26,""t"":5920},{""x"":1363,""y"":262,""dx"":-88,""dy"":-19,""t"":5954},{""x"":1362,""y"":267,""dx"":-89,""dy"":-14,""t"":5988}],[{""x"":979,""y"":551,""dx"":8,""dy"":0,""t"":7008},{""x"":1006,""y"":561,""dx"":35,""dy"":10,""t"":7042},{""x"":993,""y"":566,""dx"":22,""dy"":15,""t"":7076},{""x"":982,""y"":570,""dx"":11,""dy"":19,""t"":7108},{""x"":981,""y"":563,""dx"":10,""dy"":12,""t"":7144},{""x"":985,""y"":578,""dx"":14,""dy"":27,""t"":7178},{""x"":1002,""y"":582,""dx"":31,""dy"":31,""t"":7213},{""x"":1018,""y"":591,""dx"":47,""dy"":40,""t"":7247},{""x"":1011,""y"":594,""dx"":40,""dy"":43,""t"":7280},{""x"":1017,""y"":592,""dx"":46,""dy"":41,""t"":7315},{""x"":1014,""y"":591,""dx"":43,""dy"":40,""t"":7349},{""x"":1025,""y"":587,""dx"":54,""dy"":36,""t"":7382},{""x"":1000,""y"":596,""dx"":29,""dy"":45,""t"":7416},{""x"":996,""y"":590,""dx"":25,""dy"":39,""t"":7451},{""x"":996,""y"":602,""dx"":25,""dy"":51,""t"":7484},{""x"":1000,""y"":601,""dx"":29,""dy"":50,""t"":7519},{""x"":992,""y"":608,""dx"":21,""dy"":57,""t"":7552},{""x"":995,""y"":592,""dx"":24,""dy"":41,""t"":7587},{""x"":1015,""y"":580,""dx"":44,""dy"":29,""t"":7620},{""x"":1021,""y"":565,""dx"":50,""dy"":14,""t"":7655},{""x"":1025,""y"":564,""dx"":54,""dy"":13,""t"":7688},{""x"":1030,""y"":568,""dx"":59,""dy"":17,""t"":7722},{""x"":1045,""y"":563,""dx"":74,""dy"":12,""t"":7757},{""x"":1018,""y"":562,""dx"":47,""dy"":11,""t"":7790},{""x"":1015,""y"":564,""dx"":44,""dy"":13,""t"":7824},{""x"":1017,""y"":557,""dx"":46,""dy"":6,""t"":7859},{""x"":1019,""y"":560,""dx"":48,""dy"":9,""t"":7893},{""x"":1025,""y"":565,""dx"":54,""dy"":14,""t"":7926},{""x"":1021,""y"":572,""dx"":50,""dy"":21,""t"":7960},{""x"":1010,""y"":569,""dx"":39,""dy"":18,""t"":7995},{""x"":1012,""y"":572,""dx"":41,""dy"":21,""t"":8028},{""x"":1001,""y"":563,""dx"":30,""dy"":12,""t"":8063},{""x"":989,""y"":573,""dx"":18,""dy"":22,""t"":8096},{""x"":979,""y"":584,""dx"":8,""dy"":33,""t"":8130},{""x"":973,""y"":585,""dx"":2,""dy"":34,""t"":8164},{""x"":954,""y"":601,""dx"":-17,""dy"":50,""t"":8198},{""x"":923,""y"":610,""dx"":-48,""dy"":59,""t"":8233},{""x"":895,""y"":600,""dx"":-76,""dy"":49,""t"":8266},{""x"":910,""y"":612,""dx"":-61,""dy"":61,""t"":8298},{""x"":916,""y"":604,""dx"":-55,""dy"":53,""t"":8334},{""x"":922,""y"":616,""dx"":-49,""dy"":65,""t"":8369},{""x"":945,""y"":596,""dx"":-26,""dy"":45,""t"":8401},{""x"":976,""y"":578,""dx"":5,""dy"":27,""t"":8437},{""x"":980,""y"":590,""dx"":9,""dy"":39,""t"":8470},{""x"":1014,""y"":578,""dx"":43,""dy"":27,""t"":8504},{""x"":1041,""y"":563,""dx"":70,""dy"":12,""t"":8539},{""x"":1054,""y"":556,""dx"":83,""dy"":5,""t"":8572},{""x"":1054,""y"":548,""dx"":83,""dy"":-3,""t"":8607},{""x"":1066,""y"":545,""dx"":95,""dy"":-6,""t"":8640},{""x"":1073,""y"":530,""dx"":102,""dy"":-21,""t"":8674},{""x"":1059,""y"":513,""dx"":88,""dy"":-38,""t"":8706},{""x"":1034,""y"":497,""dx"":63,""dy"":-54,""t"":8742},{""x"":1008,""y"":488,""dx"":37,""dy"":-63,""t"":8776},{""x"":988,""y"":491,""dx"":17,""dy"":-60,""t"":8810},{""x"":974,""y"":516,""dx"":3,""dy"":-35,""t"":8844},{""x"":971,""y"":531,""dx"":0,""dy"":-20,""t"":8879},{""x"":996,""y"":542,""dx"":25,""dy"":-9,""t"":8912},{""x"":1012,""y"":553,""dx"":41,""dy"":2,""t"":8946},{""x"":1031,""y"":563,""dx"":60,""dy"":12,""t"":8980}],[{""x"":630,""y"":724,""dx"":139,""dy"":-97,""t"":10000},{""x"":622,""y"":768,""dx"":131,""dy"":-53,""t"":10034},{""x"":595,""y"":747,""dx"":104,""dy"":-74,""t"":10068},{""x"":586,""y"":773,""dx"":95,""dy"":-48,""t"":10102},{""x"":583,""y"":788,""dx"":92,""dy"":-33,""t"":10136},{""x"":591,""y"":836,""dx"":100,""dy"":15,""t"":10171},{""x"":613,""y"":842,""dx"":122,""dy"":21,""t"":10205},{""x"":622,""y"":839,""dx"":131,""dy"":18,""t"":10239},{""x"":641,""y"":868,""dx"":150,""dy"":47,""t"":10270},{""x"":698,""y"":881,""dx"":207,""dy"":60,""t"":10306},{""x"":748,""y"":885,""dx"":257,""dy"":64,""t"":10340},{""x"":760,""y"":842,""dx"":269,""dy"":21,""t"":10374},{""x"":753,""y"":826,""dx"":262,""dy"":5,""t"":10409},{""x"":741,""y"":780,""dx"":250,""dy"":-41,""t"":10443},{""x"":734,""y"":819,""dx"":243,""dy"":-2,""t"":10477},{""x"":723,""y"":816,""dx"":232,""dy"":-5,""t"":10510},{""x"":688,""y"":774,""dx"":197,""dy"":-47,""t"":10544},{""x"":680,""y"":809,""dx"":189,""dy"":-12,""t"":10578},{""x"":658,""y"":817,""dx"":167,""dy"":-4,""t"":10613},{""x"":641,""y"":852,""dx"":150,""dy"":31,""t"":10647},{""x"":624,""y"":880,""dx"":133,""dy"":59,""t"":10680},{""x"":624,""y"":874,""dx"":133,""dy"":53,""t"":10714},{""x"":599,""y"":847,""dx"":108,""dy"":26,""t"":10748},{""x"":633,""y"":827,""dx"":142,""dy"":6,""t"":10782},{""x"":664,""y"":844,""dx"":173,""dy"":23,""t"":10816},{""x"":670,""y"":842,""dx"":179,""dy"":21,""t"":10850},{""x"":675,""y"":868,""dx"":184,""dy"":47,""t"":10884},{""x"":690,""y"":867,""dx"":199,""dy"":46,""t"":10918},{""x"":707,""y"":858,""dx"":216,""dy"":37,""t"":10952},{""x"":702,""y"":850,""dx"":211,""dy"":29,""t"":10987},{""x"":702,""y"":849,""dx"":211,""dy"":28,""t"":11020},{""x"":676,""y"":796,""dx"":185,""dy"":-25,""t"":11055},{""x"":687,""y"":807,""dx"":196,""dy"":-14,""t"":11088},{""x"":696,""y"":805,""dx"":205,""dy"":-16,""t"":11122},{""x"":680,""y"":765,""dx"":189,""dy"":-56,""t"":11156},{""x"":673,""y"":729,""dx"":182,""dy"":-92,""t"":11190},{""x"":659,""y"":696,""dx"":168,""dy"":-125,""t"":11224},{""x"":651,""y"":714,""dx"":160,""dy"":-107,""t"":11259},{""x"":655,""y"":675,""dx"":164,""dy"":-146,""t"":11293},{""x"":664,""y"":656,""dx"":173,""dy"":-165,""t"":11327},{""x"":676,""y"":682,""dx"":185,""dy"":-139,""t"":11360},{""x"":695,""y"":706,""dx"":204,""dy"":-115,""t"":11394},{""x"":706,""y"":734,""dx"":215,""dy"":-87,""t"":11428},{""x"":690,""y"":719,""dx"":199,""dy"":-102,""t"":11462},{""x"":675,""y"":704,""dx"":184,""dy"":-117,""t"":11497},{""x"":662,""y"":694,""dx"":171,""dy"":-127,""t"":11531},{""x"":640,""y"":692,""dx"":149,""dy"":-129,""t"":11564},{""x"":679,""y"":728,""dx"":188,""dy"":-93,""t"":11599},{""x"":731,""y"":731,""dx"":240,""dy"":-90,""t"":11632},{""x"":707,""y"":739,""dx"":216,""dy"":-82,""t"":11667},{""x"":727,""y"":744,""dx"":236,""dy"":-77,""t"":11700},{""x"":694,""y"":763,""dx"":203,""dy"":-58,""t"":11734},{""x"":667,""y"":773,""dx"":176,""dy"":-48,""t"":11767},{""x"":646,""y"":777,""dx"":155,""dy"":-44,""t"":11802},{""x"":631,""y"":779,""dx"":140,""dy"":-42,""t"":11836},{""x"":619,""y"":780,""dx"":128,""dy"":-41,""t"":11868},{""x"":615,""y"":780,""dx"":124,""dy"":-41,""t"":11904},{""x"":605,""y"":778,""dx"":114,""dy"":-43,""t"":11938},{""x"":589,""y"":777,""dx"":98,""dy"":-44,""t"":11972},{""x"":613,""y"":802,""dx"":122,""dy"":-19,""t"":12006}],[{""x"":1433,""y"":627,""dx"":-18,""dy"":-194,""t"":13032},{""x"":1422,""y"":637,""dx"":-29,""dy"":-184,""t"":13058},{""x"":1419,""y"":642,""dx"":-32,""dy"":-179,""t"":13094},{""x"":1423,""y"":641,""dx"":-28,""dy"":-180,""t"":13128},{""x"":1420,""y"":640,""dx"":-31,""dy"":-181,""t"":13162},{""x"":1410,""y"":654,""dx"":-41,""dy"":-167,""t"":13196},{""x"":1402,""y"":664,""dx"":-49,""dy"":-157,""t"":13230},{""x"":1392,""y"":669,""dx"":-59,""dy"":-152,""t"":13264},{""x"":1389,""y"":660,""dx"":-62,""dy"":-161,""t"":13298},{""x"":1396,""y"":669,""dx"":-55,""dy"":-152,""t"":13332},{""x"":1396,""y"":675,""dx"":-55,""dy"":-146,""t"":13366},{""x"":1397,""y"":672,""dx"":-54,""dy"":-149,""t"":13400},{""x"":1397,""y"":664,""dx"":-54,""dy"":-157,""t"":13434},{""x"":1398,""y"":657,""dx"":-53,""dy"":-164,""t"":13466},{""x"":1397,""y"":665,""dx"":-54,""dy"":-156,""t"":13502},{""x"":1394,""y"":673,""dx"":-57,""dy"":-148,""t"":13537},{""x"":1392,""y"":652,""dx"":-59,""dy"":-169,""t"":13571},{""x"":1396,""y"":652,""dx"":-55,""dy"":-169,""t"":13604},{""x"":1402,""y"":652,""dx"":-49,""dy"":-169,""t"":13638},{""x"":1392,""y"":632,""dx"":-59,""dy"":-189,""t"":13672},{""x"":1388,""y"":622,""dx"":-63,""dy"":-199,""t"":13706},{""x"":1384,""y"":623,""dx"":-67,""dy"":-198,""t"":13740},{""x"":1386,""y"":613,""dx"":-65,""dy"":-208,""t"":13774},{""x"":1393,""y"":618,""dx"":-58,""dy"":-203,""t"":13809},{""x"":1400,""y"":623,""dx"":-51,""dy"":-198,""t"":13839},{""x"":1395,""y"":627,""dx"":-56,""dy"":-194,""t"":13877},{""x"":1379,""y"":620,""dx"":-72,""dy"":-201,""t"":13910},{""x"":1359,""y"":606,""dx"":-92,""dy"":-215,""t"":13943},{""x"":1341,""y"":591,""dx"":-110,""dy"":-230,""t"":13978},{""x"":1333,""y"":594,""dx"":-118,""dy"":-227,""t"":14012},{""x"":1319,""y"":584,""dx"":-132,""dy"":-237,""t"":14046},{""x"":1319,""y"":592,""dx"":-132,""dy"":-229,""t"":14080},{""x"":1326,""y"":586,""dx"":-125,""dy"":-235,""t"":14114},{""x"":1322,""y"":591,""dx"":-129,""dy"":-230,""t"":14149},{""x"":1327,""y"":601,""dx"":-124,""dy"":-220,""t"":14182},{""x"":1338,""y"":599,""dx"":-113,""dy"":-222,""t"":14216},{""x"":1338,""y"":597,""dx"":-113,""dy"":-224,""t"":14250},{""x"":1330,""y"":607,""dx"":-121,""dy"":-214,""t"":14285},{""x"":1336,""y"":599,""dx"":-115,""dy"":-222,""t"":14318},{""x"":1338,""y"":603,""dx"":-113,""dy"":-218,""t"":14353},{""x"":1336,""y"":608,""dx"":-115,""dy"":-213,""t"":14386},{""x"":1354,""y"":601,""dx"":-97,""dy"":-220,""t"":14421},{""x"":1344,""y"":606,""dx"":-107,""dy"":-215,""t"":14454},{""x"":1339,""y"":604,""dx"":-112,""dy"":-217,""t"":14488},{""x"":1341,""y"":584,""dx"":-110,""dy"":-237,""t"":14522},{""x"":1347,""y"":575,""dx"":-104,""dy"":-246,""t"":14556},{""x"":1368,""y"":591,""dx"":-83,""dy"":-230,""t"":14590},{""x"":1365,""y"":572,""dx"":-86,""dy"":-249,""t"":14624},{""x"":1359,""y"":565,""dx"":-92,""dy"":-256,""t"":14659},{""x"":1370,""y"":607,""dx"":-81,""dy"":-214,""t"":14692},{""x"":1360,""y"":595,""dx"":-91,""dy"":-226,""t"":14725},{""x"":1382,""y"":631,""dx"":-69,""dy"":-190,""t"":14760},{""x"":1382,""y"":618,""dx"":-69,""dy"":-203,""t"":14794},{""x"":1386,""y"":647,""dx"":-65,""dy"":-174,""t"":14829},{""x"":1400,""y"":680,""dx"":-51,""dy"":-141,""t"":14862},{""x"":1409,""y"":690,""dx"":-42,""dy"":-131,""t"":14896},{""x"":1421,""y"":711,""dx"":-30,""dy"":-110,""t"":14931},{""x"":1432,""y"":727,""dx"":-19,""dy"":-94,""t"":14964},{""x"":1434,""y"":730,""dx"":-17,""dy"":-91,""t"":14998},{""x"":1458,""y"":716,""dx"":7,""dy"":-105,""t"":15032}]]","[98.30508474576271,100,100,53.333333333333336,45]","[{""x"":-27.23728813559322,""y"":29.16949152542373,""r"":81.98418790800326},{""x"":-100.76666666666667,""y"":-45.516666666666666,""r"":38.509940244505636},{""x"":29.050847457627118,""y"":18.52542372881356,""r"":27.98802427854411},{""x"":174.08333333333334,""y"":-34.05,""r"":110.21109011324566},{""x"":-72.58333333333333,""y"":-190.15,""r"":64.58567011503749}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.45","validate","","","","","","","","","","",""
"","html-button-response","9","50794","0.0-4.0-4.0-0.0-0.0","","","","","1111","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
