"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2038","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2044","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4206","0.0-2.0-0.0","","","","","2160","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6564","0.0-2.0-1.0","","","","","2356","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","17108","0.0-3.0","","","","","","","","742","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","24371","0.0-4.0-0.0","","","","","7262","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","34060","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","34883","0.0-4.0-2.0","","","","","822","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","53030","0.0-4.0-3.0","","","","","","","","","","[[{""x"":354,""y"":76,""dx"":-137,""dy"":-205,""t"":990},{""x"":369,""y"":52,""dx"":-122,""dy"":-229,""t"":1023},{""x"":368,""y"":77,""dx"":-123,""dy"":-204,""t"":1058},{""x"":353,""y"":68,""dx"":-138,""dy"":-213,""t"":1092},{""x"":382,""y"":74,""dx"":-109,""dy"":-207,""t"":1126},{""x"":429,""y"":66,""dx"":-62,""dy"":-215,""t"":1160},{""x"":473,""y"":69,""dx"":-18,""dy"":-212,""t"":1194},{""x"":483,""y"":68,""dx"":-8,""dy"":-213,""t"":1228},{""x"":495,""y"":76,""dx"":4,""dy"":-205,""t"":1263},{""x"":486,""y"":84,""dx"":-5,""dy"":-197,""t"":1296},{""x"":473,""y"":79,""dx"":-18,""dy"":-202,""t"":1331},{""x"":485,""y"":74,""dx"":-6,""dy"":-207,""t"":1364},{""x"":497,""y"":79,""dx"":6,""dy"":-202,""t"":1398},{""x"":532,""y"":67,""dx"":41,""dy"":-214,""t"":1432},{""x"":544,""y"":85,""dx"":53,""dy"":-196,""t"":1466},{""x"":519,""y"":84,""dx"":28,""dy"":-197,""t"":1500},{""x"":530,""y"":104,""dx"":39,""dy"":-177,""t"":1534},{""x"":498,""y"":82,""dx"":7,""dy"":-199,""t"":1568},{""x"":485,""y"":72,""dx"":-6,""dy"":-209,""t"":1602},{""x"":396,""y"":82,""dx"":-95,""dy"":-199,""t"":1637},{""x"":418,""y"":95,""dx"":-73,""dy"":-186,""t"":1669},{""x"":418,""y"":108,""dx"":-73,""dy"":-173,""t"":1731},{""x"":416,""y"":85,""dx"":-75,""dy"":-196,""t"":1745},{""x"":363,""y"":86,""dx"":-128,""dy"":-195,""t"":1769},{""x"":376,""y"":69,""dx"":-115,""dy"":-212,""t"":1807},{""x"":388,""y"":62,""dx"":-103,""dy"":-219,""t"":1841},{""x"":347,""y"":77,""dx"":-144,""dy"":-204,""t"":1872},{""x"":360,""y"":102,""dx"":-131,""dy"":-179,""t"":1908},{""x"":360,""y"":93,""dx"":-131,""dy"":-188,""t"":1943},{""x"":381,""y"":90,""dx"":-110,""dy"":-191,""t"":1976},{""x"":398,""y"":106,""dx"":-93,""dy"":-175,""t"":2010},{""x"":404,""y"":102,""dx"":-87,""dy"":-179,""t"":2044},{""x"":414,""y"":127,""dx"":-77,""dy"":-154,""t"":2079},{""x"":438,""y"":119,""dx"":-53,""dy"":-162,""t"":2112},{""x"":461,""y"":126,""dx"":-30,""dy"":-155,""t"":2147},{""x"":447,""y"":120,""dx"":-44,""dy"":-161,""t"":2180},{""x"":479,""y"":128,""dx"":-12,""dy"":-153,""t"":2214},{""x"":497,""y"":123,""dx"":6,""dy"":-158,""t"":2247},{""x"":512,""y"":118,""dx"":21,""dy"":-163,""t"":2280},{""x"":528,""y"":125,""dx"":37,""dy"":-156,""t"":2316},{""x"":528,""y"":138,""dx"":37,""dy"":-143,""t"":2350},{""x"":486,""y"":152,""dx"":-5,""dy"":-129,""t"":2383},{""x"":457,""y"":176,""dx"":-34,""dy"":-105,""t"":2418},{""x"":446,""y"":146,""dx"":-45,""dy"":-135,""t"":2452},{""x"":452,""y"":134,""dx"":-39,""dy"":-147,""t"":2487},{""x"":447,""y"":136,""dx"":-44,""dy"":-145,""t"":2520},{""x"":457,""y"":143,""dx"":-34,""dy"":-138,""t"":2554},{""x"":464,""y"":144,""dx"":-27,""dy"":-137,""t"":2588},{""x"":456,""y"":133,""dx"":-35,""dy"":-148,""t"":2621},{""x"":440,""y"":129,""dx"":-51,""dy"":-152,""t"":2656},{""x"":461,""y"":150,""dx"":-30,""dy"":-131,""t"":2689},{""x"":364,""y"":127,""dx"":-127,""dy"":-154,""t"":2724},{""x"":369,""y"":121,""dx"":-122,""dy"":-160,""t"":2759},{""x"":413,""y"":131,""dx"":-78,""dy"":-150,""t"":2792},{""x"":406,""y"":137,""dx"":-85,""dy"":-144,""t"":2826},{""x"":430,""y"":183,""dx"":-61,""dy"":-98,""t"":2860},{""x"":456,""y"":188,""dx"":-35,""dy"":-93,""t"":2894},{""x"":477,""y"":187,""dx"":-14,""dy"":-94,""t"":2927},{""x"":486,""y"":167,""dx"":-5,""dy"":-114,""t"":2962},{""x"":478,""y"":140,""dx"":-13,""dy"":-141,""t"":2997}],[{""x"":1413,""y"":314,""dx"":-38,""dy"":33,""t"":4017},{""x"":1421,""y"":314,""dx"":-30,""dy"":33,""t"":4050},{""x"":1405,""y"":312,""dx"":-46,""dy"":31,""t"":4084},{""x"":1375,""y"":328,""dx"":-76,""dy"":47,""t"":4119},{""x"":1373,""y"":339,""dx"":-78,""dy"":58,""t"":4152},{""x"":1361,""y"":347,""dx"":-90,""dy"":66,""t"":4187},{""x"":1403,""y"":373,""dx"":-48,""dy"":92,""t"":4220},{""x"":1372,""y"":348,""dx"":-79,""dy"":67,""t"":4254},{""x"":1398,""y"":360,""dx"":-53,""dy"":79,""t"":4288},{""x"":1422,""y"":345,""dx"":-29,""dy"":64,""t"":4321},{""x"":1411,""y"":343,""dx"":-40,""dy"":62,""t"":4356},{""x"":1414,""y"":345,""dx"":-37,""dy"":64,""t"":4390},{""x"":1401,""y"":326,""dx"":-50,""dy"":45,""t"":4423},{""x"":1387,""y"":345,""dx"":-64,""dy"":64,""t"":4459},{""x"":1405,""y"":362,""dx"":-46,""dy"":81,""t"":4492},{""x"":1400,""y"":380,""dx"":-51,""dy"":99,""t"":4526},{""x"":1399,""y"":381,""dx"":-52,""dy"":100,""t"":4560},{""x"":1386,""y"":378,""dx"":-65,""dy"":97,""t"":4594},{""x"":1376,""y"":397,""dx"":-75,""dy"":116,""t"":4629},{""x"":1359,""y"":402,""dx"":-92,""dy"":121,""t"":4662},{""x"":1342,""y"":419,""dx"":-109,""dy"":138,""t"":4696},{""x"":1342,""y"":424,""dx"":-109,""dy"":143,""t"":4730},{""x"":1346,""y"":387,""dx"":-105,""dy"":106,""t"":4764},{""x"":1349,""y"":401,""dx"":-102,""dy"":120,""t"":4798},{""x"":1335,""y"":389,""dx"":-116,""dy"":108,""t"":4832},{""x"":1349,""y"":410,""dx"":-102,""dy"":129,""t"":4866},{""x"":1375,""y"":411,""dx"":-76,""dy"":130,""t"":4900},{""x"":1362,""y"":424,""dx"":-89,""dy"":143,""t"":4934},{""x"":1381,""y"":439,""dx"":-70,""dy"":158,""t"":4968},{""x"":1388,""y"":453,""dx"":-63,""dy"":172,""t"":5002},{""x"":1347,""y"":393,""dx"":-104,""dy"":112,""t"":5036},{""x"":1349,""y"":354,""dx"":-102,""dy"":73,""t"":5070},{""x"":1345,""y"":359,""dx"":-106,""dy"":78,""t"":5104},{""x"":1351,""y"":372,""dx"":-100,""dy"":91,""t"":5138},{""x"":1361,""y"":369,""dx"":-90,""dy"":88,""t"":5172},{""x"":1393,""y"":376,""dx"":-58,""dy"":95,""t"":5207},{""x"":1419,""y"":416,""dx"":-32,""dy"":135,""t"":5240},{""x"":1414,""y"":434,""dx"":-37,""dy"":153,""t"":5274},{""x"":1432,""y"":453,""dx"":-19,""dy"":172,""t"":5308},{""x"":1439,""y"":464,""dx"":-12,""dy"":183,""t"":5343},{""x"":1448,""y"":467,""dx"":-3,""dy"":186,""t"":5376},{""x"":1446,""y"":431,""dx"":-5,""dy"":150,""t"":5410},{""x"":1443,""y"":399,""dx"":-8,""dy"":118,""t"":5442},{""x"":1434,""y"":374,""dx"":-17,""dy"":93,""t"":5478},{""x"":1424,""y"":387,""dx"":-27,""dy"":106,""t"":5511},{""x"":1417,""y"":420,""dx"":-34,""dy"":139,""t"":5546},{""x"":1376,""y"":373,""dx"":-75,""dy"":92,""t"":5580},{""x"":1346,""y"":327,""dx"":-105,""dy"":46,""t"":5614},{""x"":1334,""y"":358,""dx"":-117,""dy"":77,""t"":5648},{""x"":1345,""y"":389,""dx"":-106,""dy"":108,""t"":5682},{""x"":1385,""y"":410,""dx"":-66,""dy"":129,""t"":5716},{""x"":1407,""y"":343,""dx"":-44,""dy"":62,""t"":5750},{""x"":1423,""y"":387,""dx"":-28,""dy"":106,""t"":5784},{""x"":1436,""y"":426,""dx"":-15,""dy"":145,""t"":5815},{""x"":1435,""y"":414,""dx"":-16,""dy"":133,""t"":5852},{""x"":1417,""y"":430,""dx"":-34,""dy"":149,""t"":5886},{""x"":1398,""y"":445,""dx"":-53,""dy"":164,""t"":5919},{""x"":1413,""y"":465,""dx"":-38,""dy"":184,""t"":5954},{""x"":1414,""y"":483,""dx"":-37,""dy"":202,""t"":5988}],[{""x"":913,""y"":564,""dx"":-58,""dy"":13,""t"":7008},{""x"":919,""y"":567,""dx"":-52,""dy"":16,""t"":7042},{""x"":937,""y"":586,""dx"":-34,""dy"":35,""t"":7076},{""x"":949,""y"":610,""dx"":-22,""dy"":59,""t"":7110},{""x"":958,""y"":605,""dx"":-13,""dy"":54,""t"":7144},{""x"":956,""y"":604,""dx"":-15,""dy"":53,""t"":7178},{""x"":961,""y"":604,""dx"":-10,""dy"":53,""t"":7212},{""x"":960,""y"":601,""dx"":-11,""dy"":50,""t"":7246},{""x"":971,""y"":586,""dx"":0,""dy"":35,""t"":7280},{""x"":962,""y"":592,""dx"":-9,""dy"":41,""t"":7314},{""x"":933,""y"":540,""dx"":-38,""dy"":-11,""t"":7348},{""x"":950,""y"":549,""dx"":-21,""dy"":-2,""t"":7380},{""x"":922,""y"":553,""dx"":-49,""dy"":2,""t"":7416},{""x"":919,""y"":553,""dx"":-52,""dy"":2,""t"":7450},{""x"":927,""y"":563,""dx"":-44,""dy"":12,""t"":7484},{""x"":923,""y"":561,""dx"":-48,""dy"":10,""t"":7518},{""x"":919,""y"":548,""dx"":-52,""dy"":-3,""t"":7552},{""x"":928,""y"":561,""dx"":-43,""dy"":10,""t"":7586},{""x"":932,""y"":580,""dx"":-39,""dy"":29,""t"":7620},{""x"":935,""y"":534,""dx"":-36,""dy"":-17,""t"":7653},{""x"":944,""y"":555,""dx"":-27,""dy"":4,""t"":7688},{""x"":928,""y"":569,""dx"":-43,""dy"":18,""t"":7722},{""x"":926,""y"":562,""dx"":-45,""dy"":11,""t"":7756},{""x"":922,""y"":560,""dx"":-49,""dy"":9,""t"":7791},{""x"":923,""y"":548,""dx"":-48,""dy"":-3,""t"":7824},{""x"":926,""y"":568,""dx"":-45,""dy"":17,""t"":7858},{""x"":929,""y"":565,""dx"":-42,""dy"":14,""t"":7892},{""x"":934,""y"":579,""dx"":-37,""dy"":28,""t"":7925},{""x"":951,""y"":600,""dx"":-20,""dy"":49,""t"":7960},{""x"":961,""y"":628,""dx"":-10,""dy"":77,""t"":7995},{""x"":971,""y"":634,""dx"":0,""dy"":83,""t"":8028},{""x"":967,""y"":651,""dx"":-4,""dy"":100,""t"":8063},{""x"":975,""y"":651,""dx"":4,""dy"":100,""t"":8096},{""x"":957,""y"":650,""dx"":-14,""dy"":99,""t"":8131},{""x"":932,""y"":655,""dx"":-39,""dy"":104,""t"":8164},{""x"":912,""y"":672,""dx"":-59,""dy"":121,""t"":8198},{""x"":918,""y"":682,""dx"":-53,""dy"":131,""t"":8232},{""x"":904,""y"":647,""dx"":-67,""dy"":96,""t"":8266},{""x"":919,""y"":664,""dx"":-52,""dy"":113,""t"":8301},{""x"":926,""y"":686,""dx"":-45,""dy"":135,""t"":8334},{""x"":939,""y"":689,""dx"":-32,""dy"":138,""t"":8368},{""x"":951,""y"":704,""dx"":-20,""dy"":153,""t"":8403},{""x"":946,""y"":715,""dx"":-25,""dy"":164,""t"":8435},{""x"":940,""y"":676,""dx"":-31,""dy"":125,""t"":8470},{""x"":946,""y"":649,""dx"":-25,""dy"":98,""t"":8504},{""x"":920,""y"":570,""dx"":-51,""dy"":19,""t"":8538},{""x"":923,""y"":560,""dx"":-48,""dy"":9,""t"":8571},{""x"":927,""y"":600,""dx"":-44,""dy"":49,""t"":8606},{""x"":923,""y"":635,""dx"":-48,""dy"":84,""t"":8640},{""x"":918,""y"":602,""dx"":-53,""dy"":51,""t"":8673},{""x"":932,""y"":629,""dx"":-39,""dy"":78,""t"":8708},{""x"":914,""y"":582,""dx"":-57,""dy"":31,""t"":8742},{""x"":925,""y"":574,""dx"":-46,""dy"":23,""t"":8776},{""x"":926,""y"":553,""dx"":-45,""dy"":2,""t"":8810},{""x"":921,""y"":548,""dx"":-50,""dy"":-3,""t"":8843},{""x"":943,""y"":609,""dx"":-28,""dy"":58,""t"":8878},{""x"":971,""y"":603,""dx"":0,""dy"":52,""t"":8912},{""x"":971,""y"":649,""dx"":0,""dy"":98,""t"":8946},{""x"":971,""y"":687,""dx"":0,""dy"":136,""t"":8978},{""x"":958,""y"":677,""dx"":-13,""dy"":126,""t"":9014}],[{""x"":564,""y"":813,""dx"":73,""dy"":-8,""t"":10034},{""x"":567,""y"":895,""dx"":76,""dy"":74,""t"":10069},{""x"":567,""y"":939,""dx"":76,""dy"":118,""t"":10104},{""x"":568,""y"":938,""dx"":77,""dy"":117,""t"":10136},{""x"":615,""y"":871,""dx"":124,""dy"":50,""t"":10170},{""x"":601,""y"":866,""dx"":110,""dy"":45,""t"":10204},{""x"":578,""y"":792,""dx"":87,""dy"":-29,""t"":10238},{""x"":586,""y"":736,""dx"":95,""dy"":-85,""t"":10272},{""x"":557,""y"":759,""dx"":66,""dy"":-62,""t"":10307},{""x"":574,""y"":700,""dx"":83,""dy"":-121,""t"":10339},{""x"":564,""y"":781,""dx"":73,""dy"":-40,""t"":10374},{""x"":506,""y"":703,""dx"":15,""dy"":-118,""t"":10408},{""x"":503,""y"":730,""dx"":12,""dy"":-91,""t"":10442},{""x"":485,""y"":792,""dx"":-6,""dy"":-29,""t"":10476},{""x"":465,""y"":800,""dx"":-26,""dy"":-21,""t"":10511},{""x"":452,""y"":855,""dx"":-39,""dy"":34,""t"":10542},{""x"":489,""y"":802,""dx"":-2,""dy"":-19,""t"":10578},{""x"":511,""y"":795,""dx"":20,""dy"":-26,""t"":10612},{""x"":491,""y"":786,""dx"":0,""dy"":-35,""t"":10646},{""x"":491,""y"":742,""dx"":0,""dy"":-79,""t"":10680},{""x"":489,""y"":686,""dx"":-2,""dy"":-135,""t"":10723},{""x"":508,""y"":612,""dx"":17,""dy"":-209,""t"":10763},{""x"":508,""y"":657,""dx"":17,""dy"":-164,""t"":10791},{""x"":536,""y"":648,""dx"":45,""dy"":-173,""t"":10817},{""x"":531,""y"":639,""dx"":40,""dy"":-182,""t"":10850},{""x"":563,""y"":638,""dx"":72,""dy"":-183,""t"":10883},{""x"":589,""y"":653,""dx"":98,""dy"":-168,""t"":10918},{""x"":610,""y"":667,""dx"":119,""dy"":-154,""t"":10951},{""x"":609,""y"":657,""dx"":118,""dy"":-164,""t"":10985},{""x"":619,""y"":653,""dx"":128,""dy"":-168,""t"":11020},{""x"":605,""y"":605,""dx"":114,""dy"":-216,""t"":11053},{""x"":624,""y"":637,""dx"":133,""dy"":-184,""t"":11088},{""x"":618,""y"":656,""dx"":127,""dy"":-165,""t"":11122},{""x"":613,""y"":662,""dx"":122,""dy"":-159,""t"":11156},{""x"":629,""y"":690,""dx"":138,""dy"":-131,""t"":11190},{""x"":623,""y"":720,""dx"":132,""dy"":-101,""t"":11224},{""x"":579,""y"":783,""dx"":88,""dy"":-38,""t"":11258},{""x"":572,""y"":699,""dx"":81,""dy"":-122,""t"":11293},{""x"":541,""y"":742,""dx"":50,""dy"":-79,""t"":11326},{""x"":557,""y"":728,""dx"":66,""dy"":-93,""t"":11360},{""x"":582,""y"":716,""dx"":91,""dy"":-105,""t"":11394},{""x"":594,""y"":743,""dx"":103,""dy"":-78,""t"":11427},{""x"":612,""y"":718,""dx"":121,""dy"":-103,""t"":11462},{""x"":599,""y"":671,""dx"":108,""dy"":-150,""t"":11496},{""x"":589,""y"":617,""dx"":98,""dy"":-204,""t"":11530},{""x"":585,""y"":635,""dx"":94,""dy"":-186,""t"":11564},{""x"":567,""y"":600,""dx"":76,""dy"":-221,""t"":11598},{""x"":532,""y"":562,""dx"":41,""dy"":-259,""t"":11632},{""x"":533,""y"":607,""dx"":42,""dy"":-214,""t"":11666},{""x"":563,""y"":673,""dx"":72,""dy"":-148,""t"":11700},{""x"":554,""y"":731,""dx"":63,""dy"":-90,""t"":11734},{""x"":543,""y"":705,""dx"":52,""dy"":-116,""t"":11767},{""x"":552,""y"":657,""dx"":61,""dy"":-164,""t"":11802},{""x"":555,""y"":630,""dx"":64,""dy"":-191,""t"":11836},{""x"":536,""y"":625,""dx"":45,""dy"":-196,""t"":11870},{""x"":549,""y"":613,""dx"":58,""dy"":-208,""t"":11904},{""x"":538,""y"":582,""dx"":47,""dy"":-239,""t"":11938},{""x"":566,""y"":639,""dx"":75,""dy"":-182,""t"":11971},{""x"":524,""y"":627,""dx"":33,""dy"":-194,""t"":12006}],[{""x"":1346,""y"":615,""dx"":-105,""dy"":-206,""t"":13059},{""x"":1329,""y"":595,""dx"":-122,""dy"":-226,""t"":13094},{""x"":1318,""y"":584,""dx"":-133,""dy"":-237,""t"":13128},{""x"":1299,""y"":582,""dx"":-152,""dy"":-239,""t"":13162},{""x"":1284,""y"":581,""dx"":-167,""dy"":-240,""t"":13195},{""x"":1287,""y"":594,""dx"":-164,""dy"":-227,""t"":13231},{""x"":1243,""y"":619,""dx"":-208,""dy"":-202,""t"":13264},{""x"":1248,""y"":604,""dx"":-203,""dy"":-217,""t"":13297},{""x"":1226,""y"":634,""dx"":-225,""dy"":-187,""t"":13332},{""x"":1234,""y"":644,""dx"":-217,""dy"":-177,""t"":13367},{""x"":1241,""y"":656,""dx"":-210,""dy"":-165,""t"":13400},{""x"":1254,""y"":643,""dx"":-197,""dy"":-178,""t"":13434},{""x"":1252,""y"":642,""dx"":-199,""dy"":-179,""t"":13468},{""x"":1261,""y"":651,""dx"":-190,""dy"":-170,""t"":13503},{""x"":1251,""y"":665,""dx"":-200,""dy"":-156,""t"":13535},{""x"":1244,""y"":655,""dx"":-207,""dy"":-166,""t"":13570},{""x"":1262,""y"":643,""dx"":-189,""dy"":-178,""t"":13604},{""x"":1267,""y"":646,""dx"":-184,""dy"":-175,""t"":13638},{""x"":1238,""y"":638,""dx"":-213,""dy"":-183,""t"":13672},{""x"":1260,""y"":654,""dx"":-191,""dy"":-167,""t"":13706},{""x"":1255,""y"":637,""dx"":-196,""dy"":-184,""t"":13740},{""x"":1256,""y"":664,""dx"":-195,""dy"":-157,""t"":13774},{""x"":1245,""y"":639,""dx"":-206,""dy"":-182,""t"":13808},{""x"":1275,""y"":639,""dx"":-176,""dy"":-182,""t"":13842},{""x"":1278,""y"":628,""dx"":-173,""dy"":-193,""t"":13875},{""x"":1250,""y"":613,""dx"":-201,""dy"":-208,""t"":13910},{""x"":1276,""y"":624,""dx"":-175,""dy"":-197,""t"":13944},{""x"":1273,""y"":607,""dx"":-178,""dy"":-214,""t"":13978},{""x"":1280,""y"":604,""dx"":-171,""dy"":-217,""t"":14012},{""x"":1293,""y"":620,""dx"":-158,""dy"":-201,""t"":14045},{""x"":1270,""y"":608,""dx"":-181,""dy"":-213,""t"":14080},{""x"":1249,""y"":598,""dx"":-202,""dy"":-223,""t"":14112},{""x"":1230,""y"":620,""dx"":-221,""dy"":-201,""t"":14148},{""x"":1261,""y"":636,""dx"":-190,""dy"":-185,""t"":14182},{""x"":1269,""y"":654,""dx"":-182,""dy"":-167,""t"":14216},{""x"":1282,""y"":643,""dx"":-169,""dy"":-178,""t"":14250},{""x"":1272,""y"":667,""dx"":-179,""dy"":-154,""t"":14283},{""x"":1255,""y"":678,""dx"":-196,""dy"":-143,""t"":14318},{""x"":1240,""y"":674,""dx"":-211,""dy"":-147,""t"":14352},{""x"":1237,""y"":688,""dx"":-214,""dy"":-133,""t"":14386},{""x"":1216,""y"":688,""dx"":-235,""dy"":-133,""t"":14420},{""x"":1238,""y"":681,""dx"":-213,""dy"":-140,""t"":14455},{""x"":1265,""y"":683,""dx"":-186,""dy"":-138,""t"":14488},{""x"":1289,""y"":684,""dx"":-162,""dy"":-137,""t"":14519},{""x"":1292,""y"":718,""dx"":-159,""dy"":-103,""t"":14556},{""x"":1309,""y"":726,""dx"":-142,""dy"":-95,""t"":14590},{""x"":1312,""y"":737,""dx"":-139,""dy"":-84,""t"":14625},{""x"":1329,""y"":755,""dx"":-122,""dy"":-66,""t"":14658},{""x"":1340,""y"":734,""dx"":-111,""dy"":-87,""t"":14692},{""x"":1306,""y"":731,""dx"":-145,""dy"":-90,""t"":14726},{""x"":1287,""y"":719,""dx"":-164,""dy"":-102,""t"":14760},{""x"":1276,""y"":728,""dx"":-175,""dy"":-93,""t"":14794},{""x"":1255,""y"":741,""dx"":-196,""dy"":-80,""t"":14827},{""x"":1233,""y"":737,""dx"":-218,""dy"":-84,""t"":14862},{""x"":1247,""y"":735,""dx"":-204,""dy"":-86,""t"":14895},{""x"":1251,""y"":720,""dx"":-200,""dy"":-101,""t"":14929},{""x"":1221,""y"":728,""dx"":-230,""dy"":-93,""t"":14963},{""x"":1215,""y"":761,""dx"":-236,""dy"":-60,""t"":14998},{""x"":1208,""y"":764,""dx"":-243,""dy"":-57,""t"":15032}]]","[58.333333333333336,98.30508474576271,100,72.88135593220339,13.559322033898304]","[{""x"":-48.85,""y"":-171.98333333333332,""r"":88.59034361798976},{""x"":-60.47457627118644,""y"":107.37288135593221,""r"":49.3327497241555},{""x"":-33.266666666666666,""y"":53.96666666666667,""r"":68.21595711515111},{""x"":67.13559322033899,""y"":-111.20338983050847,""r"":75.81886592999568},{""x"":-185.25423728813558,""y"":-159.03389830508473,""r"":50.0394558486198}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","53851","0.0-4.0-4.0-0.0-0.0","","","","","820","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
