"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1758","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1762","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4895","0.0-2.0-0.0","","","","","3132","{""name"":""dyk"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7687","0.0-2.0-1.0","","","","","2790","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","37686","0.0-3.0","","","","","","","","19","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","38614","0.0-4.0-0.0","","","","","927","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","50144","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","50942","0.0-4.0-2.0","","","","","797","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","70011","0.0-4.0-3.0","","","","","","","","","","[[{""x"":530,""y"":359,""dx"":39,""dy"":78,""t"":989},{""x"":515,""y"":354,""dx"":24,""dy"":73,""t"":1024},{""x"":530,""y"":359,""dx"":39,""dy"":78,""t"":1058},{""x"":539,""y"":340,""dx"":48,""dy"":59,""t"":1093},{""x"":543,""y"":332,""dx"":52,""dy"":51,""t"":1126},{""x"":556,""y"":333,""dx"":65,""dy"":52,""t"":1160},{""x"":540,""y"":321,""dx"":49,""dy"":40,""t"":1192},{""x"":528,""y"":307,""dx"":37,""dy"":26,""t"":1235},{""x"":502,""y"":295,""dx"":11,""dy"":14,""t"":1273},{""x"":474,""y"":277,""dx"":-17,""dy"":-4,""t"":1300},{""x"":460,""y"":268,""dx"":-31,""dy"":-13,""t"":1330},{""x"":454,""y"":283,""dx"":-37,""dy"":2,""t"":1363},{""x"":416,""y"":301,""dx"":-75,""dy"":20,""t"":1397},{""x"":392,""y"":303,""dx"":-99,""dy"":22,""t"":1432},{""x"":390,""y"":325,""dx"":-101,""dy"":44,""t"":1466},{""x"":401,""y"":344,""dx"":-90,""dy"":63,""t"":1500},{""x"":399,""y"":345,""dx"":-92,""dy"":64,""t"":1534},{""x"":404,""y"":343,""dx"":-87,""dy"":62,""t"":1568},{""x"":412,""y"":355,""dx"":-79,""dy"":74,""t"":1602},{""x"":414,""y"":351,""dx"":-77,""dy"":70,""t"":1636},{""x"":425,""y"":355,""dx"":-66,""dy"":74,""t"":1670},{""x"":438,""y"":351,""dx"":-53,""dy"":70,""t"":1704},{""x"":418,""y"":336,""dx"":-73,""dy"":55,""t"":1738},{""x"":407,""y"":298,""dx"":-84,""dy"":17,""t"":1772},{""x"":393,""y"":260,""dx"":-98,""dy"":-21,""t"":1806},{""x"":381,""y"":225,""dx"":-110,""dy"":-56,""t"":1840},{""x"":400,""y"":211,""dx"":-91,""dy"":-70,""t"":1874},{""x"":391,""y"":201,""dx"":-100,""dy"":-80,""t"":1907},{""x"":402,""y"":188,""dx"":-89,""dy"":-93,""t"":1942},{""x"":415,""y"":183,""dx"":-76,""dy"":-98,""t"":1976},{""x"":410,""y"":192,""dx"":-81,""dy"":-89,""t"":2010},{""x"":410,""y"":184,""dx"":-81,""dy"":-97,""t"":2044},{""x"":419,""y"":175,""dx"":-72,""dy"":-106,""t"":2078},{""x"":487,""y"":150,""dx"":-4,""dy"":-131,""t"":2112},{""x"":526,""y"":130,""dx"":35,""dy"":-151,""t"":2146},{""x"":555,""y"":115,""dx"":64,""dy"":-166,""t"":2179},{""x"":558,""y"":92,""dx"":67,""dy"":-189,""t"":2215},{""x"":583,""y"":99,""dx"":92,""dy"":-182,""t"":2249},{""x"":568,""y"":97,""dx"":77,""dy"":-184,""t"":2281},{""x"":560,""y"":153,""dx"":69,""dy"":-128,""t"":2315},{""x"":561,""y"":166,""dx"":70,""dy"":-115,""t"":2350},{""x"":537,""y"":206,""dx"":46,""dy"":-75,""t"":2384},{""x"":523,""y"":254,""dx"":32,""dy"":-27,""t"":2418},{""x"":544,""y"":269,""dx"":53,""dy"":-12,""t"":2452},{""x"":517,""y"":269,""dx"":26,""dy"":-12,""t"":2486},{""x"":519,""y"":279,""dx"":28,""dy"":-2,""t"":2520},{""x"":511,""y"":291,""dx"":20,""dy"":10,""t"":2554},{""x"":521,""y"":294,""dx"":30,""dy"":13,""t"":2588},{""x"":533,""y"":290,""dx"":42,""dy"":9,""t"":2622},{""x"":534,""y"":294,""dx"":43,""dy"":13,""t"":2656},{""x"":545,""y"":319,""dx"":54,""dy"":38,""t"":2690},{""x"":534,""y"":333,""dx"":43,""dy"":52,""t"":2724},{""x"":519,""y"":335,""dx"":28,""dy"":54,""t"":2758},{""x"":509,""y"":346,""dx"":18,""dy"":65,""t"":2792},{""x"":502,""y"":354,""dx"":11,""dy"":73,""t"":2824},{""x"":498,""y"":362,""dx"":7,""dy"":81,""t"":2860},{""x"":488,""y"":364,""dx"":-3,""dy"":83,""t"":2894},{""x"":486,""y"":366,""dx"":-5,""dy"":85,""t"":2928},{""x"":477,""y"":363,""dx"":-14,""dy"":82,""t"":2962},{""x"":464,""y"":353,""dx"":-27,""dy"":72,""t"":2996}],[{""x"":1344,""y"":271,""dx"":-107,""dy"":-10,""t"":4016},{""x"":1380,""y"":318,""dx"":-71,""dy"":37,""t"":4050},{""x"":1397,""y"":348,""dx"":-54,""dy"":67,""t"":4084},{""x"":1422,""y"":376,""dx"":-29,""dy"":95,""t"":4118},{""x"":1448,""y"":399,""dx"":-3,""dy"":118,""t"":4151},{""x"":1465,""y"":440,""dx"":14,""dy"":159,""t"":4186},{""x"":1449,""y"":421,""dx"":-2,""dy"":140,""t"":4220},{""x"":1462,""y"":409,""dx"":11,""dy"":128,""t"":4255},{""x"":1469,""y"":408,""dx"":18,""dy"":127,""t"":4287},{""x"":1467,""y"":406,""dx"":16,""dy"":125,""t"":4323},{""x"":1474,""y"":413,""dx"":23,""dy"":132,""t"":4356},{""x"":1479,""y"":418,""dx"":28,""dy"":137,""t"":4388},{""x"":1443,""y"":386,""dx"":-8,""dy"":105,""t"":4424},{""x"":1410,""y"":368,""dx"":-41,""dy"":87,""t"":4457},{""x"":1401,""y"":371,""dx"":-50,""dy"":90,""t"":4492},{""x"":1393,""y"":367,""dx"":-58,""dy"":86,""t"":4526},{""x"":1410,""y"":367,""dx"":-41,""dy"":86,""t"":4559},{""x"":1417,""y"":360,""dx"":-34,""dy"":79,""t"":4594},{""x"":1430,""y"":374,""dx"":-21,""dy"":93,""t"":4627},{""x"":1409,""y"":359,""dx"":-42,""dy"":78,""t"":4662},{""x"":1402,""y"":351,""dx"":-49,""dy"":70,""t"":4696},{""x"":1405,""y"":337,""dx"":-46,""dy"":56,""t"":4729},{""x"":1390,""y"":309,""dx"":-61,""dy"":28,""t"":4764},{""x"":1385,""y"":298,""dx"":-66,""dy"":17,""t"":4795},{""x"":1375,""y"":297,""dx"":-76,""dy"":16,""t"":4832},{""x"":1358,""y"":294,""dx"":-93,""dy"":13,""t"":4866},{""x"":1356,""y"":307,""dx"":-95,""dy"":26,""t"":4899},{""x"":1363,""y"":321,""dx"":-88,""dy"":40,""t"":4934},{""x"":1371,""y"":334,""dx"":-80,""dy"":53,""t"":4968},{""x"":1373,""y"":354,""dx"":-78,""dy"":73,""t"":5002},{""x"":1379,""y"":357,""dx"":-72,""dy"":76,""t"":5036},{""x"":1387,""y"":361,""dx"":-64,""dy"":80,""t"":5069},{""x"":1365,""y"":363,""dx"":-86,""dy"":82,""t"":5104},{""x"":1373,""y"":373,""dx"":-78,""dy"":92,""t"":5138},{""x"":1357,""y"":375,""dx"":-94,""dy"":94,""t"":5172},{""x"":1355,""y"":354,""dx"":-96,""dy"":73,""t"":5206},{""x"":1365,""y"":360,""dx"":-86,""dy"":79,""t"":5240},{""x"":1388,""y"":373,""dx"":-63,""dy"":92,""t"":5274},{""x"":1390,""y"":372,""dx"":-61,""dy"":91,""t"":5308},{""x"":1378,""y"":357,""dx"":-73,""dy"":76,""t"":5342},{""x"":1388,""y"":365,""dx"":-63,""dy"":84,""t"":5375},{""x"":1388,""y"":364,""dx"":-63,""dy"":83,""t"":5410},{""x"":1396,""y"":359,""dx"":-55,""dy"":78,""t"":5444},{""x"":1410,""y"":352,""dx"":-41,""dy"":71,""t"":5477},{""x"":1417,""y"":359,""dx"":-34,""dy"":78,""t"":5512},{""x"":1423,""y"":356,""dx"":-28,""dy"":75,""t"":5546},{""x"":1425,""y"":349,""dx"":-26,""dy"":68,""t"":5580},{""x"":1441,""y"":361,""dx"":-10,""dy"":80,""t"":5614},{""x"":1428,""y"":354,""dx"":-23,""dy"":73,""t"":5647},{""x"":1420,""y"":347,""dx"":-31,""dy"":66,""t"":5681},{""x"":1410,""y"":339,""dx"":-41,""dy"":58,""t"":5716},{""x"":1427,""y"":334,""dx"":-24,""dy"":53,""t"":5749},{""x"":1412,""y"":325,""dx"":-39,""dy"":44,""t"":5784},{""x"":1398,""y"":318,""dx"":-53,""dy"":37,""t"":5818},{""x"":1387,""y"":312,""dx"":-64,""dy"":31,""t"":5852},{""x"":1388,""y"":333,""dx"":-63,""dy"":52,""t"":5886},{""x"":1376,""y"":323,""dx"":-75,""dy"":42,""t"":5919},{""x"":1357,""y"":331,""dx"":-94,""dy"":50,""t"":5955},{""x"":1353,""y"":336,""dx"":-98,""dy"":55,""t"":5986}],[{""x"":931,""y"":491,""dx"":-40,""dy"":-60,""t"":7041},{""x"":940,""y"":518,""dx"":-31,""dy"":-33,""t"":7076},{""x"":948,""y"":528,""dx"":-23,""dy"":-23,""t"":7109},{""x"":979,""y"":557,""dx"":8,""dy"":6,""t"":7144},{""x"":984,""y"":556,""dx"":13,""dy"":5,""t"":7177},{""x"":982,""y"":571,""dx"":11,""dy"":20,""t"":7212},{""x"":974,""y"":576,""dx"":3,""dy"":25,""t"":7246},{""x"":969,""y"":605,""dx"":-2,""dy"":54,""t"":7280},{""x"":980,""y"":595,""dx"":9,""dy"":44,""t"":7314},{""x"":985,""y"":585,""dx"":14,""dy"":34,""t"":7347},{""x"":983,""y"":597,""dx"":12,""dy"":46,""t"":7382},{""x"":989,""y"":613,""dx"":18,""dy"":62,""t"":7417},{""x"":965,""y"":614,""dx"":-6,""dy"":63,""t"":7450},{""x"":949,""y"":607,""dx"":-22,""dy"":56,""t"":7483},{""x"":951,""y"":605,""dx"":-20,""dy"":54,""t"":7518},{""x"":951,""y"":574,""dx"":-20,""dy"":23,""t"":7552},{""x"":955,""y"":587,""dx"":-16,""dy"":36,""t"":7586},{""x"":976,""y"":583,""dx"":5,""dy"":32,""t"":7619},{""x"":984,""y"":595,""dx"":13,""dy"":44,""t"":7653},{""x"":987,""y"":597,""dx"":16,""dy"":46,""t"":7688},{""x"":984,""y"":584,""dx"":13,""dy"":33,""t"":7723},{""x"":970,""y"":592,""dx"":-1,""dy"":41,""t"":7756},{""x"":972,""y"":601,""dx"":1,""dy"":50,""t"":7790},{""x"":957,""y"":586,""dx"":-14,""dy"":35,""t"":7823},{""x"":954,""y"":540,""dx"":-17,""dy"":-11,""t"":7858},{""x"":953,""y"":533,""dx"":-18,""dy"":-18,""t"":7892},{""x"":953,""y"":528,""dx"":-18,""dy"":-23,""t"":7924},{""x"":955,""y"":567,""dx"":-16,""dy"":16,""t"":7960},{""x"":951,""y"":551,""dx"":-20,""dy"":0,""t"":7994},{""x"":965,""y"":561,""dx"":-6,""dy"":10,""t"":8028},{""x"":947,""y"":545,""dx"":-24,""dy"":-6,""t"":8062},{""x"":941,""y"":549,""dx"":-30,""dy"":-2,""t"":8095},{""x"":936,""y"":518,""dx"":-35,""dy"":-33,""t"":8130},{""x"":945,""y"":498,""dx"":-26,""dy"":-53,""t"":8164},{""x"":960,""y"":542,""dx"":-11,""dy"":-9,""t"":8199},{""x"":953,""y"":525,""dx"":-18,""dy"":-26,""t"":8232},{""x"":946,""y"":520,""dx"":-25,""dy"":-31,""t"":8266},{""x"":944,""y"":487,""dx"":-27,""dy"":-64,""t"":8300},{""x"":943,""y"":460,""dx"":-28,""dy"":-91,""t"":8331},{""x"":928,""y"":462,""dx"":-43,""dy"":-89,""t"":8368},{""x"":938,""y"":509,""dx"":-33,""dy"":-42,""t"":8403},{""x"":934,""y"":496,""dx"":-37,""dy"":-55,""t"":8437},{""x"":928,""y"":504,""dx"":-43,""dy"":-47,""t"":8469},{""x"":944,""y"":521,""dx"":-27,""dy"":-30,""t"":8504},{""x"":953,""y"":524,""dx"":-18,""dy"":-27,""t"":8538},{""x"":944,""y"":530,""dx"":-27,""dy"":-21,""t"":8571},{""x"":942,""y"":542,""dx"":-29,""dy"":-9,""t"":8606},{""x"":965,""y"":534,""dx"":-6,""dy"":-17,""t"":8641},{""x"":957,""y"":516,""dx"":-14,""dy"":-35,""t"":8674},{""x"":966,""y"":504,""dx"":-5,""dy"":-47,""t"":8707},{""x"":962,""y"":507,""dx"":-9,""dy"":-44,""t"":8742},{""x"":952,""y"":503,""dx"":-19,""dy"":-48,""t"":8776},{""x"":955,""y"":512,""dx"":-16,""dy"":-39,""t"":8810},{""x"":945,""y"":500,""dx"":-26,""dy"":-51,""t"":8844},{""x"":950,""y"":510,""dx"":-21,""dy"":-41,""t"":8878},{""x"":933,""y"":515,""dx"":-38,""dy"":-36,""t"":8912},{""x"":901,""y"":526,""dx"":-70,""dy"":-25,""t"":8946},{""x"":889,""y"":525,""dx"":-82,""dy"":-26,""t"":8980},{""x"":883,""y"":527,""dx"":-88,""dy"":-24,""t"":9014}],[{""x"":326,""y"":646,""dx"":-165,""dy"":-175,""t"":10033},{""x"":334,""y"":648,""dx"":-157,""dy"":-173,""t"":10068},{""x"":362,""y"":662,""dx"":-129,""dy"":-159,""t"":10101},{""x"":390,""y"":674,""dx"":-101,""dy"":-147,""t"":10136},{""x"":391,""y"":636,""dx"":-100,""dy"":-185,""t"":10170},{""x"":400,""y"":614,""dx"":-91,""dy"":-207,""t"":10204},{""x"":391,""y"":610,""dx"":-100,""dy"":-211,""t"":10238},{""x"":374,""y"":572,""dx"":-117,""dy"":-249,""t"":10271},{""x"":349,""y"":563,""dx"":-142,""dy"":-258,""t"":10305},{""x"":345,""y"":573,""dx"":-146,""dy"":-248,""t"":10339},{""x"":356,""y"":548,""dx"":-135,""dy"":-273,""t"":10374},{""x"":358,""y"":555,""dx"":-133,""dy"":-266,""t"":10408},{""x"":369,""y"":585,""dx"":-122,""dy"":-236,""t"":10442},{""x"":383,""y"":618,""dx"":-108,""dy"":-203,""t"":10475},{""x"":471,""y"":562,""dx"":-20,""dy"":-259,""t"":10510},{""x"":548,""y"":489,""dx"":57,""dy"":-332,""t"":10544},{""x"":623,""y"":437,""dx"":132,""dy"":-384,""t"":10578},{""x"":696,""y"":424,""dx"":205,""dy"":-397,""t"":10612},{""x"":692,""y"":424,""dx"":201,""dy"":-397,""t"":10646},{""x"":671,""y"":414,""dx"":180,""dy"":-407,""t"":10680},{""x"":637,""y"":407,""dx"":146,""dy"":-414,""t"":10713},{""x"":608,""y"":402,""dx"":117,""dy"":-419,""t"":10748},{""x"":575,""y"":407,""dx"":84,""dy"":-414,""t"":10781},{""x"":532,""y"":417,""dx"":41,""dy"":-404,""t"":10816},{""x"":476,""y"":436,""dx"":-15,""dy"":-385,""t"":10850},{""x"":421,""y"":444,""dx"":-70,""dy"":-377,""t"":10885},{""x"":377,""y"":450,""dx"":-114,""dy"":-371,""t"":10918},{""x"":367,""y"":467,""dx"":-124,""dy"":-354,""t"":10952},{""x"":338,""y"":479,""dx"":-153,""dy"":-342,""t"":10986},{""x"":314,""y"":483,""dx"":-177,""dy"":-338,""t"":11020},{""x"":315,""y"":498,""dx"":-176,""dy"":-323,""t"":11054},{""x"":330,""y"":514,""dx"":-161,""dy"":-307,""t"":11088},{""x"":333,""y"":533,""dx"":-158,""dy"":-288,""t"":11122},{""x"":332,""y"":531,""dx"":-159,""dy"":-290,""t"":11157},{""x"":320,""y"":522,""dx"":-171,""dy"":-299,""t"":11189},{""x"":306,""y"":531,""dx"":-185,""dy"":-290,""t"":11223},{""x"":290,""y"":531,""dx"":-201,""dy"":-290,""t"":11258},{""x"":305,""y"":512,""dx"":-186,""dy"":-309,""t"":11292},{""x"":298,""y"":527,""dx"":-193,""dy"":-294,""t"":11325},{""x"":304,""y"":539,""dx"":-187,""dy"":-282,""t"":11359},{""x"":303,""y"":559,""dx"":-188,""dy"":-262,""t"":11394},{""x"":301,""y"":561,""dx"":-190,""dy"":-260,""t"":11427},{""x"":289,""y"":550,""dx"":-202,""dy"":-271,""t"":11462},{""x"":280,""y"":539,""dx"":-211,""dy"":-282,""t"":11494},{""x"":275,""y"":532,""dx"":-216,""dy"":-289,""t"":11530},{""x"":292,""y"":512,""dx"":-199,""dy"":-309,""t"":11563},{""x"":291,""y"":509,""dx"":-200,""dy"":-312,""t"":11598},{""x"":285,""y"":506,""dx"":-206,""dy"":-315,""t"":11632},{""x"":285,""y"":508,""dx"":-206,""dy"":-313,""t"":11666},{""x"":280,""y"":510,""dx"":-211,""dy"":-311,""t"":11699},{""x"":286,""y"":519,""dx"":-205,""dy"":-302,""t"":11733},{""x"":279,""y"":514,""dx"":-212,""dy"":-307,""t"":11769},{""x"":280,""y"":518,""dx"":-211,""dy"":-303,""t"":11802},{""x"":271,""y"":513,""dx"":-220,""dy"":-308,""t"":11836},{""x"":286,""y"":524,""dx"":-205,""dy"":-297,""t"":11870},{""x"":299,""y"":533,""dx"":-192,""dy"":-288,""t"":11901},{""x"":290,""y"":536,""dx"":-201,""dy"":-285,""t"":11939},{""x"":323,""y"":564,""dx"":-168,""dy"":-257,""t"":11971},{""x"":355,""y"":577,""dx"":-136,""dy"":-244,""t"":12005}],[{""x"":1422,""y"":736,""dx"":-29,""dy"":-85,""t"":13026},{""x"":1413,""y"":730,""dx"":-38,""dy"":-91,""t"":13060},{""x"":1405,""y"":724,""dx"":-46,""dy"":-97,""t"":13091},{""x"":1412,""y"":733,""dx"":-39,""dy"":-88,""t"":13128},{""x"":1413,""y"":712,""dx"":-38,""dy"":-109,""t"":13162},{""x"":1423,""y"":701,""dx"":-28,""dy"":-120,""t"":13196},{""x"":1422,""y"":704,""dx"":-29,""dy"":-117,""t"":13230},{""x"":1408,""y"":682,""dx"":-43,""dy"":-139,""t"":13263},{""x"":1398,""y"":703,""dx"":-53,""dy"":-118,""t"":13298},{""x"":1395,""y"":719,""dx"":-56,""dy"":-102,""t"":13332},{""x"":1382,""y"":737,""dx"":-69,""dy"":-84,""t"":13365},{""x"":1380,""y"":749,""dx"":-71,""dy"":-72,""t"":13400},{""x"":1402,""y"":762,""dx"":-49,""dy"":-59,""t"":13434},{""x"":1412,""y"":768,""dx"":-39,""dy"":-53,""t"":13468},{""x"":1421,""y"":773,""dx"":-30,""dy"":-48,""t"":13499},{""x"":1420,""y"":794,""dx"":-31,""dy"":-27,""t"":13535},{""x"":1389,""y"":778,""dx"":-62,""dy"":-43,""t"":13570},{""x"":1392,""y"":789,""dx"":-59,""dy"":-32,""t"":13604},{""x"":1379,""y"":783,""dx"":-72,""dy"":-38,""t"":13638},{""x"":1368,""y"":767,""dx"":-83,""dy"":-54,""t"":13672},{""x"":1353,""y"":700,""dx"":-98,""dy"":-121,""t"":13706},{""x"":1361,""y"":697,""dx"":-90,""dy"":-124,""t"":13740},{""x"":1340,""y"":637,""dx"":-111,""dy"":-184,""t"":13773},{""x"":1363,""y"":635,""dx"":-88,""dy"":-186,""t"":13808},{""x"":1368,""y"":601,""dx"":-83,""dy"":-220,""t"":13842},{""x"":1348,""y"":616,""dx"":-103,""dy"":-205,""t"":13876},{""x"":1362,""y"":621,""dx"":-89,""dy"":-200,""t"":13910},{""x"":1359,""y"":651,""dx"":-92,""dy"":-170,""t"":13946},{""x"":1344,""y"":673,""dx"":-107,""dy"":-148,""t"":13978},{""x"":1352,""y"":709,""dx"":-99,""dy"":-112,""t"":14012},{""x"":1359,""y"":742,""dx"":-92,""dy"":-79,""t"":14046},{""x"":1345,""y"":740,""dx"":-106,""dy"":-81,""t"":14080},{""x"":1375,""y"":749,""dx"":-76,""dy"":-72,""t"":14114},{""x"":1391,""y"":784,""dx"":-60,""dy"":-37,""t"":14147},{""x"":1388,""y"":809,""dx"":-63,""dy"":-12,""t"":14182},{""x"":1398,""y"":833,""dx"":-53,""dy"":12,""t"":14216},{""x"":1405,""y"":844,""dx"":-46,""dy"":23,""t"":14250},{""x"":1411,""y"":858,""dx"":-40,""dy"":37,""t"":14284},{""x"":1394,""y"":833,""dx"":-57,""dy"":12,""t"":14319},{""x"":1394,""y"":831,""dx"":-57,""dy"":10,""t"":14352},{""x"":1404,""y"":826,""dx"":-47,""dy"":5,""t"":14386},{""x"":1399,""y"":807,""dx"":-52,""dy"":-14,""t"":14420},{""x"":1394,""y"":806,""dx"":-57,""dy"":-15,""t"":14454},{""x"":1404,""y"":806,""dx"":-47,""dy"":-15,""t"":14488},{""x"":1401,""y"":797,""dx"":-50,""dy"":-24,""t"":14521},{""x"":1387,""y"":771,""dx"":-64,""dy"":-50,""t"":14556},{""x"":1392,""y"":766,""dx"":-59,""dy"":-55,""t"":14590},{""x"":1386,""y"":759,""dx"":-65,""dy"":-62,""t"":14623},{""x"":1374,""y"":741,""dx"":-77,""dy"":-80,""t"":14658},{""x"":1365,""y"":727,""dx"":-86,""dy"":-94,""t"":14689},{""x"":1384,""y"":717,""dx"":-67,""dy"":-104,""t"":14726},{""x"":1375,""y"":700,""dx"":-76,""dy"":-121,""t"":14760},{""x"":1375,""y"":694,""dx"":-76,""dy"":-127,""t"":14794},{""x"":1374,""y"":693,""dx"":-77,""dy"":-128,""t"":14828},{""x"":1361,""y"":702,""dx"":-90,""dy"":-119,""t"":14862},{""x"":1349,""y"":697,""dx"":-102,""dy"":-124,""t"":14896},{""x"":1341,""y"":692,""dx"":-110,""dy"":-129,""t"":14931},{""x"":1327,""y"":692,""dx"":-124,""dy"":-129,""t"":14964},{""x"":1328,""y"":703,""dx"":-123,""dy"":-118,""t"":14998},{""x"":1320,""y"":713,""dx"":-131,""dy"":-108,""t"":15032}]]","[96.66666666666667,100,100,1.694915254237288,91.66666666666666]","[{""x"":-9.883333333333333,""y"":-4.383333333333334,""r"":132.41233549094676},{""x"":-48.83050847457627,""y"":73.96610169491525,""r"":33.71685760330831},{""x"":-17.440677966101696,""y"":-6.796610169491525,""r"":39.075957822517914},{""x"":-115.45762711864407,""y"":-296.1186440677966,""r"":89.5467103220605},{""x"":-69.23333333333333,""y"":-84.06666666666666,""r"":70.79634169728327}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","70774","0.0-4.0-4.0-0.0-0.0","","","","","762","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
