"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","6845","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6852","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","24781","0.0-2.0-0.0","","","","","17924","{""name"":""dyk"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","28869","0.0-2.0-1.0","","","","","4087","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","36396","0.0-3.0","","","","","","","","2308","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","40085","0.0-4.0-0.0","","","","","3686","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","53571","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","54764","0.0-4.0-2.0","","","","","1193","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","73700","0.0-4.0-3.0","","","","","","","","","","[[{""x"":526,""y"":458,""dx"":35,""dy"":177,""t"":990},{""x"":568,""y"":487,""dx"":77,""dy"":206,""t"":1025},{""x"":550,""y"":474,""dx"":59,""dy"":193,""t"":1057},{""x"":530,""y"":479,""dx"":39,""dy"":198,""t"":1092},{""x"":574,""y"":478,""dx"":83,""dy"":197,""t"":1124},{""x"":544,""y"":504,""dx"":53,""dy"":223,""t"":1159},{""x"":547,""y"":504,""dx"":56,""dy"":223,""t"":1195},{""x"":533,""y"":504,""dx"":42,""dy"":223,""t"":1228},{""x"":562,""y"":512,""dx"":71,""dy"":231,""t"":1263},{""x"":618,""y"":514,""dx"":127,""dy"":233,""t"":1296},{""x"":657,""y"":521,""dx"":166,""dy"":240,""t"":1330},{""x"":663,""y"":499,""dx"":172,""dy"":218,""t"":1364},{""x"":666,""y"":495,""dx"":175,""dy"":214,""t"":1398},{""x"":681,""y"":486,""dx"":190,""dy"":205,""t"":1432},{""x"":679,""y"":482,""dx"":188,""dy"":201,""t"":1466},{""x"":661,""y"":499,""dx"":170,""dy"":218,""t"":1500},{""x"":645,""y"":513,""dx"":154,""dy"":232,""t"":1532},{""x"":574,""y"":507,""dx"":83,""dy"":226,""t"":1568},{""x"":561,""y"":526,""dx"":70,""dy"":245,""t"":1602},{""x"":564,""y"":504,""dx"":73,""dy"":223,""t"":1636},{""x"":567,""y"":486,""dx"":76,""dy"":205,""t"":1670},{""x"":508,""y"":485,""dx"":17,""dy"":204,""t"":1704},{""x"":462,""y"":483,""dx"":-29,""dy"":202,""t"":1739},{""x"":451,""y"":470,""dx"":-40,""dy"":189,""t"":1772},{""x"":443,""y"":454,""dx"":-48,""dy"":173,""t"":1806},{""x"":474,""y"":449,""dx"":-17,""dy"":168,""t"":1840},{""x"":454,""y"":451,""dx"":-37,""dy"":170,""t"":1874},{""x"":486,""y"":485,""dx"":-5,""dy"":204,""t"":1908},{""x"":503,""y"":507,""dx"":12,""dy"":226,""t"":1942},{""x"":514,""y"":492,""dx"":23,""dy"":211,""t"":1975},{""x"":494,""y"":473,""dx"":3,""dy"":192,""t"":2010},{""x"":493,""y"":455,""dx"":2,""dy"":174,""t"":2044},{""x"":505,""y"":465,""dx"":14,""dy"":184,""t"":2078},{""x"":529,""y"":481,""dx"":38,""dy"":200,""t"":2112},{""x"":541,""y"":473,""dx"":50,""dy"":192,""t"":2146},{""x"":529,""y"":472,""dx"":38,""dy"":191,""t"":2180},{""x"":557,""y"":451,""dx"":66,""dy"":170,""t"":2214},{""x"":583,""y"":496,""dx"":92,""dy"":215,""t"":2248},{""x"":590,""y"":504,""dx"":99,""dy"":223,""t"":2283},{""x"":581,""y"":519,""dx"":90,""dy"":238,""t"":2317},{""x"":605,""y"":533,""dx"":114,""dy"":252,""t"":2349},{""x"":611,""y"":544,""dx"":120,""dy"":263,""t"":2384},{""x"":636,""y"":543,""dx"":145,""dy"":262,""t"":2418},{""x"":623,""y"":531,""dx"":132,""dy"":250,""t"":2452},{""x"":632,""y"":539,""dx"":141,""dy"":258,""t"":2485},{""x"":622,""y"":518,""dx"":131,""dy"":237,""t"":2520},{""x"":647,""y"":544,""dx"":156,""dy"":263,""t"":2553},{""x"":629,""y"":550,""dx"":138,""dy"":269,""t"":2588},{""x"":628,""y"":547,""dx"":137,""dy"":266,""t"":2622},{""x"":574,""y"":552,""dx"":83,""dy"":271,""t"":2657},{""x"":593,""y"":554,""dx"":102,""dy"":273,""t"":2690},{""x"":610,""y"":555,""dx"":119,""dy"":274,""t"":2721},{""x"":601,""y"":543,""dx"":110,""dy"":262,""t"":2757},{""x"":574,""y"":478,""dx"":83,""dy"":197,""t"":2791},{""x"":542,""y"":499,""dx"":51,""dy"":218,""t"":2826},{""x"":533,""y"":503,""dx"":42,""dy"":222,""t"":2860},{""x"":532,""y"":472,""dx"":41,""dy"":191,""t"":2894},{""x"":544,""y"":474,""dx"":53,""dy"":193,""t"":2928},{""x"":560,""y"":484,""dx"":69,""dy"":203,""t"":2963},{""x"":534,""y"":482,""dx"":43,""dy"":201,""t"":2996}],[{""x"":1321,""y"":418,""dx"":-130,""dy"":137,""t"":4016},{""x"":1293,""y"":411,""dx"":-158,""dy"":130,""t"":4051},{""x"":1276,""y"":428,""dx"":-175,""dy"":147,""t"":4084},{""x"":1271,""y"":428,""dx"":-180,""dy"":147,""t"":4118},{""x"":1276,""y"":396,""dx"":-175,""dy"":115,""t"":4152},{""x"":1263,""y"":393,""dx"":-188,""dy"":112,""t"":4186},{""x"":1299,""y"":382,""dx"":-152,""dy"":101,""t"":4220},{""x"":1283,""y"":381,""dx"":-168,""dy"":100,""t"":4253},{""x"":1312,""y"":390,""dx"":-139,""dy"":109,""t"":4288},{""x"":1263,""y"":411,""dx"":-188,""dy"":130,""t"":4322},{""x"":1243,""y"":415,""dx"":-208,""dy"":134,""t"":4355},{""x"":1219,""y"":421,""dx"":-232,""dy"":140,""t"":4390},{""x"":1225,""y"":420,""dx"":-226,""dy"":139,""t"":4423},{""x"":1195,""y"":440,""dx"":-256,""dy"":159,""t"":4459},{""x"":1195,""y"":455,""dx"":-256,""dy"":174,""t"":4492},{""x"":1184,""y"":454,""dx"":-267,""dy"":173,""t"":4526},{""x"":1175,""y"":450,""dx"":-276,""dy"":169,""t"":4559},{""x"":1143,""y"":445,""dx"":-308,""dy"":164,""t"":4593},{""x"":1215,""y"":450,""dx"":-236,""dy"":169,""t"":4627},{""x"":1190,""y"":474,""dx"":-261,""dy"":193,""t"":4662},{""x"":1217,""y"":461,""dx"":-234,""dy"":180,""t"":4696},{""x"":1240,""y"":449,""dx"":-211,""dy"":168,""t"":4728},{""x"":1242,""y"":494,""dx"":-209,""dy"":213,""t"":4763},{""x"":1247,""y"":521,""dx"":-204,""dy"":240,""t"":4798},{""x"":1254,""y"":520,""dx"":-197,""dy"":239,""t"":4832},{""x"":1275,""y"":521,""dx"":-176,""dy"":240,""t"":4865},{""x"":1264,""y"":524,""dx"":-187,""dy"":243,""t"":4900},{""x"":1260,""y"":547,""dx"":-191,""dy"":266,""t"":4934},{""x"":1286,""y"":528,""dx"":-165,""dy"":247,""t"":4968},{""x"":1253,""y"":525,""dx"":-198,""dy"":244,""t"":5003},{""x"":1228,""y"":501,""dx"":-223,""dy"":220,""t"":5036},{""x"":1282,""y"":483,""dx"":-169,""dy"":202,""t"":5071},{""x"":1298,""y"":454,""dx"":-153,""dy"":173,""t"":5104},{""x"":1260,""y"":454,""dx"":-191,""dy"":173,""t"":5135},{""x"":1281,""y"":458,""dx"":-170,""dy"":177,""t"":5172},{""x"":1293,""y"":453,""dx"":-158,""dy"":172,""t"":5205},{""x"":1262,""y"":429,""dx"":-189,""dy"":148,""t"":5239},{""x"":1284,""y"":429,""dx"":-167,""dy"":148,""t"":5275},{""x"":1315,""y"":437,""dx"":-136,""dy"":156,""t"":5308},{""x"":1295,""y"":416,""dx"":-156,""dy"":135,""t"":5341},{""x"":1246,""y"":430,""dx"":-205,""dy"":149,""t"":5376},{""x"":1294,""y"":441,""dx"":-157,""dy"":160,""t"":5410},{""x"":1285,""y"":446,""dx"":-166,""dy"":165,""t"":5444},{""x"":1312,""y"":448,""dx"":-139,""dy"":167,""t"":5477},{""x"":1323,""y"":441,""dx"":-128,""dy"":160,""t"":5512},{""x"":1339,""y"":431,""dx"":-112,""dy"":150,""t"":5546},{""x"":1369,""y"":446,""dx"":-82,""dy"":165,""t"":5580},{""x"":1388,""y"":444,""dx"":-63,""dy"":163,""t"":5614},{""x"":1408,""y"":435,""dx"":-43,""dy"":154,""t"":5648},{""x"":1433,""y"":418,""dx"":-18,""dy"":137,""t"":5683},{""x"":1431,""y"":417,""dx"":-20,""dy"":136,""t"":5715},{""x"":1422,""y"":419,""dx"":-29,""dy"":138,""t"":5750},{""x"":1359,""y"":421,""dx"":-92,""dy"":140,""t"":5785},{""x"":1357,""y"":420,""dx"":-94,""dy"":139,""t"":5818},{""x"":1366,""y"":435,""dx"":-85,""dy"":154,""t"":5852},{""x"":1351,""y"":440,""dx"":-100,""dy"":159,""t"":5886},{""x"":1345,""y"":446,""dx"":-106,""dy"":165,""t"":5920},{""x"":1325,""y"":443,""dx"":-126,""dy"":162,""t"":5955},{""x"":1322,""y"":449,""dx"":-129,""dy"":168,""t"":5988}],[{""x"":876,""y"":638,""dx"":-95,""dy"":87,""t"":7008},{""x"":912,""y"":634,""dx"":-59,""dy"":83,""t"":7042},{""x"":925,""y"":627,""dx"":-46,""dy"":76,""t"":7076},{""x"":921,""y"":634,""dx"":-50,""dy"":83,""t"":7109},{""x"":895,""y"":644,""dx"":-76,""dy"":93,""t"":7143},{""x"":883,""y"":663,""dx"":-88,""dy"":112,""t"":7179},{""x"":848,""y"":672,""dx"":-123,""dy"":121,""t"":7212},{""x"":843,""y"":672,""dx"":-128,""dy"":121,""t"":7246},{""x"":866,""y"":677,""dx"":-105,""dy"":126,""t"":7280},{""x"":905,""y"":697,""dx"":-66,""dy"":146,""t"":7314},{""x"":921,""y"":698,""dx"":-50,""dy"":147,""t"":7348},{""x"":911,""y"":698,""dx"":-60,""dy"":147,""t"":7383},{""x"":973,""y"":713,""dx"":2,""dy"":162,""t"":7415},{""x"":986,""y"":671,""dx"":15,""dy"":120,""t"":7451},{""x"":1024,""y"":686,""dx"":53,""dy"":135,""t"":7484},{""x"":1035,""y"":629,""dx"":64,""dy"":78,""t"":7518},{""x"":1046,""y"":660,""dx"":75,""dy"":109,""t"":7552},{""x"":1084,""y"":585,""dx"":113,""dy"":34,""t"":7586},{""x"":1075,""y"":610,""dx"":104,""dy"":59,""t"":7620},{""x"":1080,""y"":628,""dx"":109,""dy"":77,""t"":7655},{""x"":1074,""y"":605,""dx"":103,""dy"":54,""t"":7688},{""x"":1062,""y"":569,""dx"":91,""dy"":18,""t"":7722},{""x"":1043,""y"":534,""dx"":72,""dy"":-17,""t"":7756},{""x"":1056,""y"":573,""dx"":85,""dy"":22,""t"":7790},{""x"":1078,""y"":539,""dx"":107,""dy"":-12,""t"":7824},{""x"":1106,""y"":534,""dx"":135,""dy"":-17,""t"":7858},{""x"":1085,""y"":567,""dx"":114,""dy"":16,""t"":7892},{""x"":1049,""y"":538,""dx"":78,""dy"":-13,""t"":7927},{""x"":1038,""y"":549,""dx"":67,""dy"":-2,""t"":7961},{""x"":1057,""y"":529,""dx"":86,""dy"":-22,""t"":7993},{""x"":1069,""y"":583,""dx"":98,""dy"":32,""t"":8028},{""x"":1071,""y"":576,""dx"":100,""dy"":25,""t"":8062},{""x"":1065,""y"":565,""dx"":94,""dy"":14,""t"":8096},{""x"":1040,""y"":600,""dx"":69,""dy"":49,""t"":8130},{""x"":1020,""y"":641,""dx"":49,""dy"":90,""t"":8164},{""x"":1043,""y"":608,""dx"":72,""dy"":57,""t"":8198},{""x"":988,""y"":577,""dx"":17,""dy"":26,""t"":8232},{""x"":968,""y"":613,""dx"":-3,""dy"":62,""t"":8265},{""x"":952,""y"":645,""dx"":-19,""dy"":94,""t"":8297},{""x"":919,""y"":677,""dx"":-52,""dy"":126,""t"":8334},{""x"":906,""y"":707,""dx"":-65,""dy"":156,""t"":8369},{""x"":883,""y"":706,""dx"":-88,""dy"":155,""t"":8401},{""x"":844,""y"":669,""dx"":-127,""dy"":118,""t"":8436},{""x"":802,""y"":694,""dx"":-169,""dy"":143,""t"":8470},{""x"":793,""y"":690,""dx"":-178,""dy"":139,""t"":8504},{""x"":808,""y"":696,""dx"":-163,""dy"":145,""t"":8539},{""x"":790,""y"":716,""dx"":-181,""dy"":165,""t"":8571},{""x"":772,""y"":678,""dx"":-199,""dy"":127,""t"":8605},{""x"":775,""y"":692,""dx"":-196,""dy"":141,""t"":8640},{""x"":769,""y"":646,""dx"":-202,""dy"":95,""t"":8674},{""x"":761,""y"":613,""dx"":-210,""dy"":62,""t"":8708},{""x"":761,""y"":626,""dx"":-210,""dy"":75,""t"":8742},{""x"":772,""y"":652,""dx"":-199,""dy"":101,""t"":8775},{""x"":798,""y"":614,""dx"":-173,""dy"":63,""t"":8810},{""x"":808,""y"":626,""dx"":-163,""dy"":75,""t"":8843},{""x"":809,""y"":667,""dx"":-162,""dy"":116,""t"":8879},{""x"":788,""y"":687,""dx"":-183,""dy"":136,""t"":8912},{""x"":794,""y"":709,""dx"":-177,""dy"":158,""t"":8947},{""x"":784,""y"":724,""dx"":-187,""dy"":173,""t"":8979},{""x"":797,""y"":714,""dx"":-174,""dy"":163,""t"":9013}],[{""x"":606,""y"":604,""dx"":115,""dy"":-217,""t"":10033},{""x"":608,""y"":611,""dx"":117,""dy"":-210,""t"":10067},{""x"":623,""y"":635,""dx"":132,""dy"":-186,""t"":10102},{""x"":645,""y"":682,""dx"":154,""dy"":-139,""t"":10136},{""x"":624,""y"":687,""dx"":133,""dy"":-134,""t"":10171},{""x"":642,""y"":689,""dx"":151,""dy"":-132,""t"":10204},{""x"":604,""y"":706,""dx"":113,""dy"":-115,""t"":10239},{""x"":570,""y"":719,""dx"":79,""dy"":-102,""t"":10269},{""x"":565,""y"":718,""dx"":74,""dy"":-103,""t"":10305},{""x"":570,""y"":706,""dx"":79,""dy"":-115,""t"":10340},{""x"":617,""y"":681,""dx"":126,""dy"":-140,""t"":10374},{""x"":580,""y"":687,""dx"":89,""dy"":-134,""t"":10408},{""x"":575,""y"":697,""dx"":84,""dy"":-124,""t"":10442},{""x"":571,""y"":693,""dx"":80,""dy"":-128,""t"":10476},{""x"":591,""y"":676,""dx"":100,""dy"":-145,""t"":10509},{""x"":604,""y"":659,""dx"":113,""dy"":-162,""t"":10545},{""x"":594,""y"":667,""dx"":103,""dy"":-154,""t"":10578},{""x"":602,""y"":675,""dx"":111,""dy"":-146,""t"":10612},{""x"":624,""y"":674,""dx"":133,""dy"":-147,""t"":10646},{""x"":628,""y"":667,""dx"":137,""dy"":-154,""t"":10680},{""x"":616,""y"":669,""dx"":125,""dy"":-152,""t"":10713},{""x"":597,""y"":650,""dx"":106,""dy"":-171,""t"":10748},{""x"":637,""y"":644,""dx"":146,""dy"":-177,""t"":10782},{""x"":648,""y"":633,""dx"":157,""dy"":-188,""t"":10816},{""x"":635,""y"":640,""dx"":144,""dy"":-181,""t"":10850},{""x"":617,""y"":639,""dx"":126,""dy"":-182,""t"":10884},{""x"":621,""y"":664,""dx"":130,""dy"":-157,""t"":10918},{""x"":592,""y"":676,""dx"":101,""dy"":-145,""t"":10951},{""x"":579,""y"":687,""dx"":88,""dy"":-134,""t"":10986},{""x"":579,""y"":712,""dx"":88,""dy"":-109,""t"":11020},{""x"":634,""y"":792,""dx"":143,""dy"":-29,""t"":11053},{""x"":601,""y"":886,""dx"":110,""dy"":65,""t"":11088},{""x"":566,""y"":952,""dx"":75,""dy"":131,""t"":11122},{""x"":603,""y"":994,""dx"":112,""dy"":173,""t"":11155},{""x"":615,""y"":979,""dx"":124,""dy"":158,""t"":11190},{""x"":621,""y"":957,""dx"":130,""dy"":136,""t"":11224},{""x"":626,""y"":929,""dx"":135,""dy"":108,""t"":11258},{""x"":574,""y"":904,""dx"":83,""dy"":83,""t"":11292},{""x"":560,""y"":867,""dx"":69,""dy"":46,""t"":11327},{""x"":569,""y"":838,""dx"":78,""dy"":17,""t"":11360},{""x"":643,""y"":799,""dx"":152,""dy"":-22,""t"":11394},{""x"":638,""y"":766,""dx"":147,""dy"":-55,""t"":11428},{""x"":628,""y"":738,""dx"":137,""dy"":-83,""t"":11462},{""x"":631,""y"":716,""dx"":140,""dy"":-105,""t"":11496},{""x"":632,""y"":684,""dx"":141,""dy"":-137,""t"":11530},{""x"":649,""y"":647,""dx"":158,""dy"":-174,""t"":11564},{""x"":648,""y"":637,""dx"":157,""dy"":-184,""t"":11599},{""x"":664,""y"":620,""dx"":173,""dy"":-201,""t"":11632},{""x"":664,""y"":623,""dx"":173,""dy"":-198,""t"":11666},{""x"":632,""y"":631,""dx"":141,""dy"":-190,""t"":11700},{""x"":624,""y"":648,""dx"":133,""dy"":-173,""t"":11733},{""x"":634,""y"":646,""dx"":143,""dy"":-175,""t"":11768},{""x"":647,""y"":648,""dx"":156,""dy"":-173,""t"":11802},{""x"":638,""y"":658,""dx"":147,""dy"":-163,""t"":11836},{""x"":630,""y"":666,""dx"":139,""dy"":-155,""t"":11867},{""x"":644,""y"":673,""dx"":153,""dy"":-148,""t"":11904},{""x"":639,""y"":675,""dx"":148,""dy"":-146,""t"":11938},{""x"":646,""y"":676,""dx"":155,""dy"":-145,""t"":11972},{""x"":636,""y"":685,""dx"":145,""dy"":-136,""t"":12005}],[{""x"":1161,""y"":661,""dx"":-290,""dy"":-160,""t"":13059},{""x"":1164,""y"":651,""dx"":-287,""dy"":-170,""t"":13095},{""x"":1167,""y"":655,""dx"":-284,""dy"":-166,""t"":13128},{""x"":1157,""y"":641,""dx"":-294,""dy"":-180,""t"":13162},{""x"":1145,""y"":638,""dx"":-306,""dy"":-183,""t"":13196},{""x"":1143,""y"":633,""dx"":-308,""dy"":-188,""t"":13231},{""x"":1132,""y"":644,""dx"":-319,""dy"":-177,""t"":13264},{""x"":1099,""y"":651,""dx"":-352,""dy"":-170,""t"":13297},{""x"":1124,""y"":669,""dx"":-327,""dy"":-152,""t"":13332},{""x"":1132,""y"":676,""dx"":-319,""dy"":-145,""t"":13366},{""x"":1149,""y"":690,""dx"":-302,""dy"":-131,""t"":13400},{""x"":1164,""y"":701,""dx"":-287,""dy"":-120,""t"":13432},{""x"":1161,""y"":700,""dx"":-290,""dy"":-121,""t"":13467},{""x"":1158,""y"":698,""dx"":-293,""dy"":-123,""t"":13502},{""x"":1120,""y"":710,""dx"":-331,""dy"":-111,""t"":13536},{""x"":1090,""y"":715,""dx"":-361,""dy"":-106,""t"":13570},{""x"":1101,""y"":718,""dx"":-350,""dy"":-103,""t"":13604},{""x"":1116,""y"":717,""dx"":-335,""dy"":-104,""t"":13638},{""x"":1140,""y"":714,""dx"":-311,""dy"":-107,""t"":13671},{""x"":1181,""y"":707,""dx"":-270,""dy"":-114,""t"":13706},{""x"":1175,""y"":722,""dx"":-276,""dy"":-99,""t"":13740},{""x"":1166,""y"":738,""dx"":-285,""dy"":-83,""t"":13775},{""x"":1186,""y"":729,""dx"":-265,""dy"":-92,""t"":13807},{""x"":1198,""y"":733,""dx"":-253,""dy"":-88,""t"":13841},{""x"":1203,""y"":735,""dx"":-248,""dy"":-86,""t"":13877},{""x"":1212,""y"":733,""dx"":-239,""dy"":-88,""t"":13910},{""x"":1179,""y"":749,""dx"":-272,""dy"":-72,""t"":13945},{""x"":1156,""y"":744,""dx"":-295,""dy"":-77,""t"":13979},{""x"":1138,""y"":747,""dx"":-313,""dy"":-74,""t"":14012},{""x"":1108,""y"":746,""dx"":-343,""dy"":-75,""t"":14046},{""x"":1135,""y"":750,""dx"":-316,""dy"":-71,""t"":14080},{""x"":1114,""y"":763,""dx"":-337,""dy"":-58,""t"":14114},{""x"":1110,""y"":765,""dx"":-341,""dy"":-56,""t"":14148},{""x"":1101,""y"":759,""dx"":-350,""dy"":-62,""t"":14181},{""x"":1096,""y"":744,""dx"":-355,""dy"":-77,""t"":14216},{""x"":1093,""y"":738,""dx"":-358,""dy"":-83,""t"":14249},{""x"":1083,""y"":740,""dx"":-368,""dy"":-81,""t"":14284},{""x"":1075,""y"":738,""dx"":-376,""dy"":-83,""t"":14318},{""x"":1062,""y"":738,""dx"":-389,""dy"":-83,""t"":14352},{""x"":1068,""y"":747,""dx"":-383,""dy"":-74,""t"":14386},{""x"":1067,""y"":747,""dx"":-384,""dy"":-74,""t"":14420},{""x"":1060,""y"":754,""dx"":-391,""dy"":-67,""t"":14454},{""x"":1115,""y"":758,""dx"":-336,""dy"":-63,""t"":14488},{""x"":1181,""y"":765,""dx"":-270,""dy"":-56,""t"":14522},{""x"":1144,""y"":763,""dx"":-307,""dy"":-58,""t"":14555},{""x"":1216,""y"":759,""dx"":-235,""dy"":-62,""t"":14590},{""x"":1149,""y"":774,""dx"":-302,""dy"":-47,""t"":14624},{""x"":1205,""y"":764,""dx"":-246,""dy"":-57,""t"":14658},{""x"":1199,""y"":759,""dx"":-252,""dy"":-62,""t"":14692},{""x"":1229,""y"":748,""dx"":-222,""dy"":-73,""t"":14726},{""x"":1244,""y"":745,""dx"":-207,""dy"":-76,""t"":14760},{""x"":1257,""y"":739,""dx"":-194,""dy"":-82,""t"":14795},{""x"":1295,""y"":725,""dx"":-156,""dy"":-96,""t"":14828},{""x"":1326,""y"":729,""dx"":-125,""dy"":-92,""t"":14862},{""x"":1350,""y"":733,""dx"":-101,""dy"":-88,""t"":14896},{""x"":1340,""y"":729,""dx"":-111,""dy"":-92,""t"":14929},{""x"":1330,""y"":734,""dx"":-121,""dy"":-87,""t"":14964},{""x"":1339,""y"":743,""dx"":-112,""dy"":-78,""t"":14997},{""x"":1341,""y"":748,""dx"":-110,""dy"":-73,""t"":15029}]]","[20,27.11864406779661,76.66666666666667,54.23728813559322,11.864406779661017]","[{""x"":75.61666666666666,""y"":218.03333333333333,""r"":81.42602308265418},{""x"":-165.3728813559322,""y"":165.3728813559322,""r"":65.42564764025495},{""x"":-40.9,""y"":87.06666666666666,""r"":201.84784339424016},{""x"":124.2542372881356,""y"":-107.76271186440678,""r"":55.39261034868299},{""x"":-284.06779661016947,""y"":-97.89830508474576,""r"":66.28493723567848}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
"","html-button-response","9","74853","0.0-4.0-4.0-0.0-0.0","","","","","1151","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
